eps1         u           sigma3       sigma3'      sigma1       sigma1'      p           q
[%]         [kPa]        [kPa]        [kPa]        [kPa]        [kPa]        [kPa]       [kPa] 

18.4937     620.3552     696.7944      76.4392     809.1756     188.8204     113.8996     112.3812
18.5182     620.3439     696.7944      76.4505     809.1055     188.7617     113.8876     112.3111
18.5423     620.3891     696.7944      76.4053     809.0995     188.7104     113.8403     112.3051
18.5749     620.3439     696.8282      76.4843     809.0522     188.7083     113.8923     112.2240
18.5992     620.3439     696.8282      76.4843     809.0096     188.6657     113.8781     112.1814
18.6239     620.3100     696.8282      76.5183     808.9484     188.6384     113.8916     112.1201
18.6559     620.2760     696.8282      76.5522     808.8953     188.6193     113.9079     112.0671
18.6804     620.2760     696.8282      76.5522     808.8525     188.5764     113.8936     112.0243
18.7045     620.2308     696.8282      76.5974     808.7831     188.5523     113.9157     111.9549
18.7309     620.2647     696.7944      76.5297     808.7220     188.4573     113.8389     111.9276
18.7548     620.2534     696.7944      76.5410     808.7072     188.4537     113.8453     111.9127
18.7805     620.2647     696.7944      76.5297     808.7078     188.4431     113.8342     111.9134
18.8018     620.2760     696.7944      76.5184     808.6515     188.3755     113.8041     111.8571
18.8275     620.2421     696.7944      76.5523     808.5889     188.3468     113.8171     111.7945
18.8553     620.2421     696.7944      76.5523     808.5325     188.2904     113.7984     111.7381
18.8848     620.2195     696.7606      76.5411     808.3950     188.1755     113.7526     111.6343
18.9110     620.1969     696.7944      76.5976     808.3747     188.1778     113.7910     111.5803
18.9355     620.1403     696.7606      76.6203     808.2711     188.1308     113.7905     111.5104
18.9631     620.1743     696.7606      76.5864     808.2602     188.0859     113.7529     111.4995
18.9891     620.1969     696.7944      76.5976     808.2492     188.0523     113.7491     111.4548
19.0165     620.1743     696.7944      76.6202     808.2295     188.0553     113.7652     111.4351
19.0420     620.1290     696.7606      76.6316     808.1426     188.0135     113.7589     111.3819
19.0719     620.1064     696.7606      76.6542     808.1015     187.9951     113.7678     111.3408
19.1032     620.1516     696.7606      76.6090     808.0674     187.9157     113.7112     111.3067
19.1287     620.1177     696.7268      76.6091     807.9804     187.8627     113.6937     111.2536
19.1553     620.0725     696.7606      76.6882     807.9147     187.8422     113.7395     111.1540
19.1792     620.1177     696.7944      76.6767     807.8886     187.7709     113.7081     111.0942
19.2083     620.0951     696.7606      76.6655     807.7789     187.6838     113.6716     111.0183
19.2342     620.0838     696.7268      76.6431     807.6645     187.5807     113.6223     110.9377
19.2598     620.1177     696.7268      76.6091     807.6923     187.5746     113.5976     110.9655
19.2855     620.0838     696.7268      76.6431     807.6300     187.5462     113.6108     110.9031
19.3115     620.1177     696.6930      76.5753     807.5785     187.4608     113.5371     110.8854
19.3348     620.0612     696.7268      76.6657     807.5443     187.4832     113.6048     110.8175
19.3628     620.0499     696.7268      76.6770     807.5058     187.4560     113.6033     110.7790
19.3906     620.0159     696.7268      76.7109     807.3959     187.3799     113.6006     110.6690
19.4187     620.0272     696.7268      76.6996     807.3394     187.3122     113.5705     110.6126
19.4510     619.9820     696.7268      76.7448     807.3040     187.3220     113.6039     110.5772
19.4788     619.9820     696.6930      76.7110     807.1783     187.1963     113.5394     110.4852
19.5037     620.0159     696.7606      76.7447     807.2116     187.1957     113.5617     110.4510
19.5326     619.9933     696.7268      76.7335     807.1203     187.1270     113.5314     110.3935
19.5567     620.0159     696.7268      76.7109     807.1141     187.0982     113.5067     110.3873
19.5810     619.9933     696.7268      76.7335     807.0181     187.0248     113.4973     110.2913
19.6066     619.9594     696.7268      76.7675     806.9741     187.0147     113.5166     110.2473
19.6373     619.9481     696.6930      76.7450     806.8893     186.9412     113.4771     110.1962
19.6622     619.9481     696.6930      76.7450     806.7925     186.8444     113.4448     110.0995
19.6921     619.9028     696.6593      76.7564     806.6820     186.7792     113.4307     110.0228
19.7207     619.8915     696.6930      76.8015     806.6498     186.7582     113.4538     109.9567
19.7434     619.9141     696.6930      76.7789     806.6098     186.6956     113.4178     109.9167
19.7683     619.9255     696.6593      76.7338     806.5508     186.6253     113.3643     109.8915
19.7959     619.9594     696.6930      76.7337     806.5378     186.5784     113.3486     109.8448
19.8200     619.9141     696.7268      76.8127     806.5029     186.5888     113.4047     109.7761
19.8497     619.8915     696.7268      76.8353     806.4534     186.5618     113.4108     109.7265
19.8781     619.8576     696.7268      76.8692     806.4055     186.5479     113.4288     109.6787
19.9074     619.8350     696.7268      76.8919     806.3476     186.5127     113.4321     109.6208
19.9336     619.7784     696.6930      76.9146     806.1978     186.4194     113.4162     109.5048
19.9599     619.8011     696.6930      76.8920     806.1261     186.3251     113.3697     109.4331
19.9840     619.7897     696.6593      76.8695     806.0416     186.2518     113.3303     109.3823
20.0123     619.7784     696.7268      76.9484     806.0527     186.2743     113.3904     109.3259
20.0353     619.7784     696.6930      76.9146     806.0408     186.2624     113.3639     109.3478
20.0607     619.7332     696.7268      76.9936     805.9955     186.2623     113.4165     109.2686
20.0891     619.7558     696.7268      76.9710     805.9299     186.1741     113.3720     109.2031
20.1159     619.7106     696.6930      76.9825     805.8062     186.0956     113.3535     109.1131
20.1386     619.7445     696.7268      76.9823     805.8179     186.0734     113.3460     109.0911
20.1621     619.7106     696.6593      76.9487     805.6738     185.9632     113.2868     109.0145
20.1921     619.6993     696.6593      76.9600     805.5972     185.8979     113.2726     108.9379
20.2187     619.6653     696.6593      76.9939     805.5165     185.8512     113.2797     108.8573
20.2461     619.6540     696.6255      76.9714     805.3654     185.7114     113.2181     108.7400
20.2766     619.6427     696.6593      77.0165     805.3488     185.7060     113.2464     108.6895
20.3032     619.6201     696.6593      77.0391     805.2859     185.6658     113.2480     108.6267
20.3304     619.6314     696.6255      76.9940     805.2151     185.5836     113.1906     108.5896
20.3564     619.6427     696.6593      77.0165     805.1514     185.5087     113.1806     108.4922
20.3852     619.6088     696.6255      77.0167     805.0783     185.4695     113.1676     108.4529
20.4124     619.6314     696.6255      76.9940     805.0058     185.3744     113.1208     108.3804
20.4367     619.5636     696.6593      77.0957     804.9445     185.3810     113.1908     108.2853
20.4670     619.5183     696.6593      77.1409     804.8148     185.2965     113.1928     108.1555
20.4938     619.4957     696.6255      77.1297     804.7180     185.2223     113.1606     108.0926
20.5195     619.4957     696.6255      77.1297     804.6653     185.1696     113.1430     108.0399
20.5418     619.4957     696.6255      77.1297     804.6174     185.1217     113.1271     107.9919
20.5696     619.5523     696.6593      77.1070     804.6399     185.0876     113.1005     107.9806
20.6022     619.5183     696.6593      77.1409     804.5514     185.0331     113.1050     107.8922
20.6288     619.5070     696.6593      77.1522     804.5153     185.0083     113.1043     107.8561
20.6537     619.4844     696.6593      77.1748     804.4550     184.9705     113.1067     107.7957
20.6817     619.4731     696.6255      77.1524     804.3301     184.8570     113.0539     107.7047
