eps1         u           sigma3       sigma3'      sigma1       sigma1'      p             q
38.8286     632.4845     699.7423      67.2579     790.0811     157.5966      97.3708      90.3387
38.8775     632.5168     699.7585      67.2417     790.0277     157.5109      97.3314      90.2692
38.9288     632.5978     699.7423      67.1445     789.7324     157.1346      97.1412      89.9901
38.9961     632.5816     699.7423      67.1607     789.9769     157.3953      97.2389      90.2346
39.0350     632.6302     699.6938      67.0636     789.7174     157.0872      97.0715      90.0236
39.0981     632.6464     699.7261      67.0798     789.6019     156.9555      97.0384      89.8758
39.1578     632.6626     699.7585      67.0960     789.7046     157.0420      97.0780      89.9460
39.2194     632.7435     699.7747      67.0312     789.8969     157.1534      97.0720      90.1222
39.2813     632.7435     699.7585      67.0150     789.8795     157.1360      97.0554      90.1210
39.3400     632.7111     699.7747      67.0636     789.5783     156.8671      96.9981      89.8035
39.3977     632.8406     699.8233      66.9827     789.6475     156.8069      96.9241      89.8242
39.4572     632.8892     699.8071      66.9179     789.6361     156.7469      96.8609      89.8290
39.5044     632.8730     699.8233      66.9503     789.7294     156.8563      96.9190      89.9061
39.5545     632.8568     699.8557      66.9989     789.8060     156.9491      96.9823      89.9502
39.5962     632.9054     699.7747      66.8693     789.3974     156.4920      96.7436      89.6227
39.6565     632.9863     699.8071      66.8208     789.7420     156.7557      96.7991      89.9349
39.7046     632.9702     699.8395      66.8694     789.7980     156.8278      96.8555      89.9585
39.7796     633.0025     699.7423      66.7398     789.7405     156.7379      96.7392      89.9981
39.8338     633.0025     699.8071      66.8046     789.4727     156.4701      96.6931      89.6655
39.8843     633.0349     699.7585      66.7236     789.2488     156.2138      96.5537      89.4902
39.9498     633.0673     699.7585      66.6912     789.5639     156.4966      96.6264      89.8054
40.0129     633.1159     699.7423      66.6265     789.4404     156.3246      96.5258      89.6981
40.0718     633.0997     699.7747      66.6751     789.3796     156.2800      96.5434      89.6049
40.1211     633.0511     699.8071      66.7560     789.1569     156.1058      96.5393      89.3498
40.1726     633.1482     699.7585      66.6103     789.2868     156.1385      96.4530      89.5282
40.2321     633.2454     699.7423      66.4970     789.2784     156.0331      96.3423      89.5361
40.2820     633.1482     699.7099      66.5617     789.5153     156.3671      96.4968      89.8054
40.3528     633.1644     699.7423      66.5779     789.2657     156.1013      96.4190      89.5234
40.4102     633.1644     699.7585      66.5941     789.2465     156.0821      96.4234      89.4880
40.4654     633.3101     699.8071      66.4970     789.0090     155.6988      96.2309      89.2018
40.5096     633.2130     699.7261      66.5131     789.2832     156.0702      96.3655      89.5571
40.5855     633.2616     699.7261      66.4646     788.9434     155.6818      96.2036      89.2172
40.6372     633.2454     699.7585      66.5132     789.2350     155.9896      96.3386      89.4764
40.6730     633.3263     699.7261      66.3998     789.1841     155.8578      96.2191      89.4579
40.7405     633.2940     699.7747      66.4808     788.6834     155.3894      96.1170      88.9086
40.8049     633.3101     699.7261      66.4160     789.3161     156.0060      96.2793      89.5900
40.8701     633.2940     699.7261      66.4322     789.2048     155.9108      96.2584      89.4786
40.9179     633.3425     699.6938      66.3512     788.9185     155.5760      96.0928      89.2247
40.9664     633.3911     699.6938      66.3027     788.6438     155.2527      95.9527      88.9500
41.0339     633.4235     699.6938      66.2703     789.0856     155.6621      96.0676      89.3918
41.0893     633.4558     699.6776      66.2217     788.6636     155.2078      95.8837      88.9861
41.1296     633.4558     699.7585      66.3027     789.0982     155.6424      96.0826      89.3397
41.1979     633.4558     699.7747      66.3189     788.2781     154.8223      95.8200      88.5034
41.2582     633.4882     699.7423      66.2541     788.5685     155.0803      95.8628      88.8262
41.3095     633.4882     699.6776      66.1893     788.7943     155.3061      95.8949      89.1167
41.3676     633.5044     699.6776      66.1731     788.8162     155.3118      95.8860      89.1386
41.4172     633.5530     699.6938      66.1408     788.9368     155.3839      95.8885      89.2431
41.4794     633.5854     699.7099      66.1246     788.9108     155.3254      95.8582      89.2008
41.5068     633.6501     699.7099      66.0598     788.8915     155.2414      95.7870      89.1815
41.5786     633.6339     699.6614      66.0274     788.8656     155.2317      95.7622      89.2042
41.6524     633.6016     699.7099      66.1084     788.8811     155.2796      95.8321      89.1712
41.7137     633.6501     699.7261      66.0760     788.2515     154.6013      95.5845      88.5253
41.7681     633.6987     699.7261      66.0274     788.5118     154.8131      95.6227      88.7856
41.8152     633.6987     699.7261      66.0274     788.7256     155.0269      95.6939      88.9994
41.8505     633.7311     699.8395      66.1084     788.3258     154.5947      95.6039      88.4863
41.9186     633.7473     699.7261      65.9789     788.6838     154.9365      95.6314      88.9577
41.9804     633.8444     699.8071      65.9627     788.7073     154.8629      95.5961      88.9002
42.0532     633.8930     699.7747      65.8818     788.7686     154.8757      95.5464      88.9939
42.0967     633.7958     699.8071      66.0113     788.1757     154.3799      95.4675      88.3686
42.1644     633.9092     699.7261      65.8170     788.2161     154.3069      95.3136      88.4899
42.2071     633.8768     699.8395      65.9627     788.4786     154.6018      95.5091      88.6391
42.2740     633.9577     699.7099      65.7522     788.3228     154.3651      95.2898      88.6129
42.3298     633.9092     699.8071      65.8980     788.7428     154.8337      95.5432      88.9357
42.3404     633.9415     699.7747      65.8332     788.7186     154.7771      95.4812      88.9439
42.4050     633.9901     699.7423      65.7522     788.6210     154.6309      95.3784      88.8786
42.4889     634.0063     699.8233      65.8170     788.1309     154.1246      95.2529      88.3075
42.5042     634.0711     699.7747      65.7037     788.5911     154.5201      95.3091      88.8164
42.6022     634.0549     699.6938      65.6389     788.2192     154.1644      95.1474      88.5255
42.6353     634.0549     699.7261      65.6713     788.3939     154.3390      95.2272      88.6678
42.7173     634.0225     699.7261      65.7037     787.9348     153.9123      95.1065      88.2086
42.7580     634.1358     699.8395      65.7037     788.5668     154.4310      95.2795      88.7273
42.8275     634.1682     699.7261      65.5579     788.4530     154.2848      95.1336      88.7269
42.8753     634.1034     699.7099      65.6065     788.3357     154.2323      95.1484      88.6258
42.9080     634.1844     699.7423      65.5580     788.3149     154.1306      95.0822      88.5726
42.9812     634.1358     699.7261      65.5903     787.4991     153.3633      94.8480      87.7729
43.0489     634.2168     699.7261      65.5094     787.5796     153.3628      94.7939      87.8534
43.1074     634.2168     699.7261      65.5094     788.1837     153.9669      94.9952      88.4575
43.1383     634.2977     699.7261      65.4284     788.1866     153.8889      94.9153      88.4605
43.1593     634.2815     699.6938      65.4122     787.7843     153.5028      94.7758      88.0906
43.2233     634.2977     699.6938      65.3960     787.7384     153.4407      94.7443      88.0447
43.3280     634.3139     699.7423      65.4284     788.2510     153.9371      94.9313      88.5087
43.3440     634.3463     699.7909      65.4446     787.9628     153.6165      94.8353      88.1719
43.3773     634.3301     699.6776      65.3475     788.2373     153.9072      94.8674      88.5598
43.4861     634.3625     699.7099      65.3475     787.4388     153.0764      94.5904      87.7289
43.5284     634.3787     699.7099      65.3313     788.2069     153.8282      94.8303      88.4969
43.5975     634.4434     699.7585      65.3151     788.2266     153.7832      94.8045      88.4681
43.6288     634.4110     699.7261      65.3151     788.1956     153.7846      94.8049      88.4695
43.6949     634.5244     699.6614      65.1370     787.8230     153.2986      94.5242      88.1616
43.7339     634.4920     699.6614      65.1694     787.7546     153.2626      94.5338      88.0933
43.8231     634.5244     699.6938      65.1694     787.5540     153.0296      94.4561      87.8602
43.8372     634.5406     699.7585      65.2180     788.0784     153.5378      94.6579      88.3198
43.9367     634.5082     699.7099      65.2018     787.7081     153.2000      94.5345      87.9982
43.9891     634.5244     699.6938      65.1694     787.4425     152.9181      94.4190      87.7487
44.0140     634.6053     699.7585      65.1532     788.0224     153.4171      94.5745      88.2639
44.0956     634.7834     699.7099      64.9265     787.2989     152.5155      94.1229      87.5890
44.1441     634.6377     699.7099      65.0723     787.6234     152.9857      94.3767      87.9135
44.1657     634.6539     699.7585      65.1046     787.4139     152.7601      94.3231      87.6554
44.2281     634.6539     699.7261      65.0723     787.7429     153.0891      94.4112      88.0168
44.2772     634.6701     699.7585      65.0885     787.7597     153.0896      94.4222      88.0012
44.3428     634.6863     699.7261      65.0399     787.7804     153.0941      94.3913      88.0543
44.4085     634.7348     699.7261      64.9913     787.9043     153.1695      94.3840      88.1782
44.4508     634.8158     699.6614      64.8456     787.7226     152.9068      94.1993      88.0612
44.4956     634.7672     699.7423      64.9751     787.5621     152.7949      94.2484      87.8197
44.5968     634.8320     699.7099      64.8780     787.6343     152.8023      94.1861      87.9244
44.6683     634.8158     699.7423      64.9266     787.2887     152.4729      94.1087      87.5464
44.7197     634.8482     699.7099      64.8618     787.1350     152.2868      94.0035      87.4251
44.7685     634.8644     699.7261      64.8618     787.6560     152.7917      94.1718      87.9299
44.8094     634.9939     699.7261      64.7323     787.4802     152.4864      93.9836      87.7541
44.8421     634.8967     699.7261      64.8294     787.7624     152.8657      94.1748      88.0363
44.8274     634.8805     699.6938      64.8132     787.3298     152.4492      94.0252      87.6360
44.9808     634.9777     699.6776      64.6999     787.1827     152.2050      93.8683      87.5051
44.9949     634.8805     699.7099      64.8294     787.5823     152.7017      94.1202      87.8723
45.0771     635.0262     699.6290      64.6027     787.2340     152.2078      93.8044      87.6051
