eps1         u           sigma3        sigma3'     sigma1       sigma1'      p            q
[%]         [kPa]        [kPa]         [kPa]       [kPa]        [kPa]        [kPa]        [kPa] 

18.8686     471.8844     599.6185     127.7341     750.9406     279.1242     178.1974     151.3901
18.8982     471.8132     599.6185     127.8053     750.8135     279.0133     178.2080     151.2080
18.9243     471.7711     599.6023     127.8312     750.5915     278.7913     178.1512     150.9601
18.9506     471.7517     599.5699     127.8182     750.3743     278.6389     178.0918     150.8206
18.9764     471.7873     599.6347     127.8474     750.0877     278.3846     178.0265     150.5372
19.0034     471.8553     599.6509     127.7956     749.8573     278.1380     177.9097     150.3424
19.0381     471.9006     599.5699     127.6693     749.9075     277.9292     177.7559     150.2599
19.0686     471.9136     599.6023     127.6887     749.8514     277.7112     177.6962     150.0225
19.0982     471.9103     599.6509     127.7406     749.5075     277.5454     177.6755     149.8048
19.1283     471.8553     599.6509     127.7956     748.7344     276.9666     177.5193     149.1710
19.1525     471.7711     599.6185     127.8474     748.5324     276.8293     177.5080     148.9819
19.1813     471.7193     599.6185     127.8992     748.4408     276.7377     177.5120     148.8385
19.2082     471.7096     599.5699     127.8603     748.3505     276.6312     177.4506     148.7709
19.2324     471.7096     599.6347     127.9251     748.2282     276.5251     177.4584     148.6000
19.2616     471.7355     599.6023     127.8668     748.0061     276.2868     177.3401     148.4200
19.2824     471.7452     599.6185     127.8733     747.8679     276.1648     177.3038     148.2915
19.3083     471.8747     599.5537     127.6790     747.6835     275.8509     177.0696     148.1719
19.3394     471.9718     599.5861     127.6143     747.4428     275.6749     176.9678     148.0607
19.3733     472.0366     599.6023     127.5657     747.8789     275.5282     176.8865     147.9625
19.4044     472.0528     599.6347     127.5819     747.6022     275.3972     176.8537     147.8154
19.4313     472.0787     599.5699     127.4912     747.0681     275.0412     176.6745     147.5500
19.4589     471.9686     599.6509     127.6823     746.8974     274.9839     176.7828     147.3016
19.4816     471.9039     599.6509     127.7470     746.7785     274.8812     176.7917     147.1341
19.5049     471.8844     599.6671     127.7827     746.6384     274.8382     176.8012     147.0555
19.5312     471.8844     599.6509     127.7665     746.5652     274.6840     176.7390     146.9176
19.5581     471.9103     599.6833     127.7729     746.5891     274.6594     176.7351     146.8864
19.5907     471.9298     599.7319     127.8021     746.5246     274.6110     176.7384     146.8089
19.6193     471.9492     599.6509     127.7017     746.3596     274.3327     176.5787     146.6310
19.6502     471.9686     599.6347     127.6661     746.0304     274.1330     176.4884     146.4669
19.6801     472.0625     599.6347     127.5722     745.8732     273.8949     176.3464     146.3227
19.7119     472.1435     599.6023     127.4588     745.7147     273.6879     176.2018     146.2290
19.7375     472.2179     599.6509     127.4329     745.8548     273.4718     176.1126     146.0388
19.7598     472.2730     599.6995     127.4265     745.8385     273.4068     176.0866     145.9803
19.7853     472.2989     599.6509     127.3520     745.4662     273.1964     175.9668     145.8444
19.8134     472.2535     599.6995     127.4459     745.4568     273.2033     176.0317     145.7574
19.8380     472.1920     599.6671     127.4750     745.2008     273.0444     175.9982     145.5694
19.8647     472.1953     599.6671     127.4718     745.1491     272.9927     175.9788     145.5209
19.8873     472.1823     599.7157     127.5333     745.0300     272.9060     175.9909     145.3726
19.9127     472.1823     599.6671     127.4848     745.0256     272.7396     175.9031     145.2549
19.9405     472.2697     599.6347     127.3649     744.7404     272.5516     175.7605     145.1866
19.9726     472.3539     599.6509     127.2970     744.5101     272.3537     175.6492     145.0568
20.0010     472.3701     599.6833     127.3132     744.8226     272.2291     175.6185     144.9159
20.0279     472.3928     599.6995     127.3067     744.5223     271.9773     175.5302     144.6707
20.0538     472.4122     599.6833     127.2711     744.1368     271.7699     175.4373     144.4988
20.0839     472.3313     599.7157     127.3844     744.0239     271.7217     175.4969     144.3373
20.1066     472.2535     599.6671     127.4135     743.9099     271.6563     175.4945     144.2428
20.1341     472.2179     599.7642     127.5463     743.8211     271.6323     175.5750     144.0860
20.1604     472.1953     599.6833     127.4880     743.5403     271.3839     175.4533     143.8959
20.1871     472.1856     599.7319     127.5463     743.5471     271.3584     175.4837     143.8121
20.2159     472.1758     599.7157     127.5398     743.2927     271.1039     175.3945     143.5641
20.2427     472.1694     599.7481     127.5787     743.2462     271.0412     175.3995     143.4625
20.2692     472.2471     599.7642     127.5172     742.9476     270.8074     175.2806     143.2902
20.2984     472.3474     599.7157     127.3682     742.5875     270.4634     175.0666     143.0952
20.3308     472.3960     599.7157     127.3196     742.8806     270.3033     174.9809     142.9837
20.3579     472.4316     599.6671     127.2354     742.8433     270.1526     174.8745     142.9172
20.3794     472.4802     599.6995     127.2193     742.5102     270.0624     174.8336     142.8431
20.4092     472.4252     599.6995     127.2743     742.2399     269.9216     174.8234     142.6473
20.4418     472.3410     599.6347     127.2937     742.2672     269.9003     174.8293     142.6066
20.4719     472.3118     599.7481     127.4362     742.1667     269.8646     174.9123     142.4284
20.5026     472.2956     599.6833     127.3876     741.9419     269.6722     174.8158     142.2846
20.5301     472.2762     599.6671     127.3909     741.8039     269.5018     174.7612     142.1110
20.5545     472.2600     599.6509     127.3909     741.6068     269.3695     174.7171     141.9786
20.5802     472.2503     599.7319     127.4815     741.5243     269.2546     174.7392     141.7731
20.6092     472.2762     599.6509     127.3747     741.3526     269.1314     174.6269     141.7567
20.6393     472.3215     599.6671     127.3455     741.2697     269.0486     174.5799     141.7030
20.6652     472.3831     599.7157     127.3326     741.3324     268.9008     174.5220     141.5682
20.6933     472.4640     599.7157     127.2516     741.1450     268.6810     174.3948     141.4293
20.7169     472.5029     599.6995     127.1966     741.0550     268.4777     174.2903     141.2811
20.7417     472.4932     599.6509     127.1577     740.9496     268.3237     174.2131     141.1660
20.7669     472.4608     599.6833     127.2225     740.4758     268.0603     174.1684     140.8378
20.7995     472.4025     599.6995     127.2970     740.4599     268.0769     174.2236     140.7799
20.8262     472.3377     599.7319     127.3941     740.2518     267.9496     174.2460     140.5555
20.8546     472.3118     599.7157     127.4038     740.1242     267.8382     174.2153     140.4344
20.8755     472.3021     599.6509     127.3488     740.0483     267.7462     174.1479     140.3975
20.9019     472.3086     599.7157     127.4071     739.9904     267.7045     174.1729     140.2974
20.9310     472.3215     599.6833     127.3617     739.9068     267.5723     174.0986     140.2106
20.9598     472.4316     599.6833     127.2516     739.6750     267.3405     173.9479     140.0889
20.9846     472.5255     599.6671     127.1415     739.4842     267.1335     173.8055     139.9919
21.0113     472.5968     599.6509     127.0541     739.7278     266.8752     173.6611     139.8211
21.0370     472.6162     599.6509     127.0347     739.5305     266.7751     173.6148     139.7404
21.0645     472.6227     599.7481     127.1254     739.4019     266.7112     173.6540     139.5858
21.0893     472.5352     599.6995     127.1642     738.8557     266.4241     173.5842     139.2599
21.1127     472.4575     599.6509     127.1933     738.7246     266.3415     173.5761     139.1482
21.1417     472.4154     599.7157     127.3002     738.8831     266.4677     173.6894     139.1675
21.1699     472.4154     599.6995     127.2840     738.7510     266.3841     173.6507     139.1001
21.1987     472.4252     599.7319     127.3067     738.7305     266.2503     173.6212     138.9436
21.2275     472.4316     599.7157     127.2840     738.5909     266.1593     173.5758     138.8752
21.2597     472.4511     599.7642     127.3132     738.4754     266.0437     173.5567     138.7306
21.2876     472.4446     599.7157     127.2711     738.3650     265.9172     173.4864     138.6461
21.3127     472.4478     599.7642     127.3164     738.2770     265.8130     173.4819     138.4965
21.3377     472.5385     599.6995     127.1610     737.9910     265.5432     173.2884     138.3822
21.3633     472.6356     599.7319     127.0962     737.7933     265.3455     173.1793     138.2492
21.3901     472.6939     599.7642     127.0703     738.1576     265.2726     173.1378     138.2023
21.4231     472.7425     599.6833     126.9408     737.9659     265.0323     172.9713     138.0916
21.4574     472.7878     599.7157     126.9279     737.7672     265.0118     172.9558     138.0840
21.4815     472.7490     599.6995     126.9505     737.7177     265.0270     172.9760     138.0765
21.5047     472.6842     599.7157     127.0315     737.6366     264.9621     173.0083     137.9306
21.5368     472.6615     599.6995     127.0379     737.5852     264.8945     172.9901     137.8565
21.5688     472.6551     599.7481     127.0930     737.4856     264.8759     173.0206     137.7829
21.5991     472.6421     599.7481     127.1060     737.3551     264.7130     172.9750     137.6071
21.6266     472.6324     599.7966     127.1643     737.3988     264.7405     173.0230     137.5762
21.6525     472.7263     599.7481     127.0218     737.0923     264.4826     172.8420     137.4608
21.6746     472.8493     599.7319     126.8825     736.9642     264.3221     172.6957     137.4395
21.7024     472.9238     599.7319     126.8081     737.2781     264.1989     172.6050     137.3908
21.7261     472.9691     599.7319     126.7627     737.4041     264.1468     172.5574     137.3841
21.7499     473.0112     599.7966     126.7854     737.0711     264.0404     172.5371     137.2550
21.7728     472.9627     599.7319     126.7692     736.8903     264.0539     172.5308     137.2847
21.8083     472.9303     599.7966     126.8664     736.8190     263.9664     172.5664     137.1000
21.8382     472.9206     599.8128     126.8923     736.7589     263.9225     172.5690     137.0302
21.8632     472.9270     599.7319     126.8048     736.9040     263.8086     172.4727     137.0038
21.8885     472.9335     599.7804     126.8469     736.7711     263.7890     172.4943     136.9421
21.9158     472.9562     599.8290     126.8728     736.4962     263.6274     172.4577     136.7546
21.9375     472.9238     599.7481     126.8243     736.4956     263.6107     172.4197     136.7864
21.9644     472.9044     599.7319     126.8275     736.5687     263.6190     172.4247     136.7916
21.9905     472.9109     599.7319     126.8210     736.4132     263.4797     172.3739     136.6587
22.0218     472.9109     599.7804     126.8696     736.3758     263.4908     172.4100     136.6212
22.0517     472.9044     599.7804     126.8761     736.2765     263.3753     172.3758     136.4993
22.0834     472.9011     599.7642     126.8631     736.1395     263.2545     172.3269     136.3914
22.1118     472.9918     599.8452     126.8534     736.1299     263.2126     172.3065     136.3591
22.1364     473.0727     599.7804     126.7077     735.9237     263.0063     172.1406     136.2987
22.1656     473.1602     599.7966     126.6365     736.1353     262.7970     172.0233     136.1605
22.1886     473.2023     599.7642     126.5620     736.0405     262.7346     171.9528     136.1726
22.2161     473.2314     599.7642     126.5328     735.8750     262.5530     171.8729     136.0201
22.2468     473.1731     599.7481     126.5749     735.6518     262.5240     171.8913     135.9490
22.2731     473.1246     599.7804     126.6559     735.7088     262.6458     171.9859     135.9899
22.3002     473.0630     599.7804     126.7174     735.6546     262.6078     172.0142     135.8904
22.3261     473.0274     599.7642     126.7368     735.6276     262.5646     172.0128     135.8278
22.3570     473.0080     599.7157     126.7077     735.3918     262.3773     171.9309     135.6696
22.3797     473.0048     599.8128     126.8081     735.3531     262.4033     172.0065     135.5953
22.4102     472.9983     599.7319     126.7336     735.1721     262.2062     171.8911     135.4727
22.4306     473.0112     599.7157     126.7044     735.2241     262.1935     171.8674     135.4890
22.4594     473.1116     599.7481     126.6364     735.0712     262.0405     171.7711     135.4041
22.4908     473.1861     599.8128     126.6268     735.1246     262.0454     171.7663     135.4186
22.5202     473.2185     599.7157     126.4972     735.2467     261.7951     171.5965     135.2979
22.5490     473.2541     599.7642     126.5102     735.0441     261.7059     171.5754     135.1957
22.5738     473.2994     599.6833     126.3839     734.7634     261.5709     171.4462     135.1870
22.5989     473.2638     599.7319     126.4681     734.7336     261.5249     171.4870     135.0568
22.6197     473.2185     599.7966     126.5782     734.8527     261.5468     171.5677     134.9686
22.6514     473.2120     599.7319     126.5199     734.7066     261.4331     171.4910     134.9132
22.6821     473.1990     599.7157     126.5166     734.4707     261.3591     171.4641     134.8424
22.7070     473.1893     599.7481     126.5587     734.4317     261.2715     171.4630     134.7128
22.7343     473.1731     599.7804     126.6073     734.4165     261.2725     171.4957     134.6651
22.7637     473.1926     599.7804     126.5879     734.5281     261.2708     171.4822     134.6829
22.7911     473.1958     599.6995     126.5037     734.3832     261.1906     171.3993     134.6869
22.8243     473.2217     599.7642     126.5426     734.2423     261.0336     171.3729     134.4910
22.8502     473.3577     599.8128     126.4551     734.0775     260.9011     171.2705     134.4460
22.8788     473.4451     599.8128     126.3677     734.0718     260.7983     171.1779     134.4306
22.9030     473.4904     599.7642     126.2738     734.4445     260.5072     171.0183     134.2334
22.9301     473.5261     599.7642     126.2382     734.0540     260.4244     170.9669     134.1862
22.9532     473.5293     599.7642     126.2350     733.8507     260.4153     170.9617     134.1803
22.9751     473.4030     599.7804     126.3774     733.8569     260.5024     171.0858     134.1250
22.9955     473.3415     599.7804     126.4389     733.8353     260.5456     171.1412     134.1067
23.0235     473.3253     599.7804     126.4551     733.8534     260.5475     171.1526     134.0924
23.0548     473.3188     599.7804     126.4616     733.8043     260.4822     171.1351     134.0206
23.0790     473.4192     599.7642     126.3450     733.6436     260.2892     170.9931     133.9441
23.1046     473.4840     599.7804     126.2965     733.6554     260.3333     170.9754     134.0369
23.1328     473.5196     599.7804     126.2609     733.8341     260.0425     170.8548     133.7817
23.1591     473.5325     599.7642     126.2317     733.7003     260.0706     170.8447     133.8389
23.1862     473.5487     599.8290     126.2803     733.4177     259.9175     170.8260     133.6372
23.2159     473.4775     599.7966     126.3191     733.2725     259.8533     170.8305     133.5342
23.2439     473.4354     599.7966     126.3612     733.2841     259.8811     170.8678     133.5198
23.2708     473.4224     599.8290     126.4066     733.3493     259.9139     170.9090     133.5073
23.2979     473.4289     599.7966     126.3677     733.2127     259.7935     170.8430     133.4258
23.3204     473.5034     599.8128     126.3094     733.1658     259.7304     170.7831     133.4209
23.3511     473.5908     599.8290     126.2382     733.0744     259.6228     170.6998     133.3846
23.3856     473.6621     599.8938     126.2318     733.1948     259.4194     170.6276     133.1877
23.4140     473.6912     599.7804     126.0892     733.1172     259.2447     170.4744     133.1554
23.4401     473.7041     599.7966     126.0925     732.9609     259.1855     170.4568     133.0930
23.4657     473.6718     599.8290     126.1573     732.7013     259.1202     170.4782     132.9629
23.4905     473.6005     599.8614     126.2609     732.6970     259.1807     170.5675     132.9198
23.5156     473.5584     599.8290     126.2706     732.8287     259.2152     170.5855     132.9447
23.5444     473.5520     599.8290     126.2771     732.7221     259.2058     170.5866     132.9287
23.5730     473.5714     599.8614     126.2900     732.6998     259.1349     170.5716     132.8449
23.6030     473.6200     599.9100     126.2900     732.7167     259.1680     170.5827     132.8779
23.6316     473.7139     599.8452     126.1314     732.5389     258.9254     170.3961     132.7941
23.6623     473.7560     599.8290     126.0731     732.5848     258.7285     170.2915     132.6554
23.6935     473.7916     599.8290     126.0375     732.6246     258.6388     170.2379     132.6013
23.7208     473.8142     599.8128     125.9986     732.3107     258.5354     170.1775     132.5368
23.7496     473.7851     599.8614     126.0763     732.2217     258.4949     170.2158     132.4186
23.7749     473.7462     599.8452     126.0990     732.2346     258.5078     170.2352     132.4088
23.7927     473.7462     599.8452     126.0990     732.2554     258.5448     170.2476     132.4458
23.8203     473.7592     599.8614     126.1022     732.3258     258.5342     170.2462     132.4320
23.8453     473.7819     599.8290     126.0472     732.2621     258.4867     170.1937     132.4395
23.8714     473.8790     599.8452     125.9662     732.1180     258.3264     170.0863     132.3602
23.9055     473.9373     599.8452     125.9079     732.1170     258.2769     170.0309     132.3689
23.9372     473.9826     599.8938     125.9112     732.3362     258.1399     169.9874     132.2287
23.9614     473.9988     599.7804     125.7816     732.1023     258.0193     169.8609     132.2377
23.9858     474.0118     599.8128     125.8011     731.9304     257.9284     169.8435     132.1273
24.0102     473.9470     599.8938     125.9468     731.8533     257.9808     169.9581     132.0340
24.0390     473.9114     599.8452     125.9339     731.9075     258.0026     169.9568     132.0688
24.0682     473.8984     599.8452     125.9468     731.8542     257.9817     169.9584     132.0349
24.0947     473.9146     599.7804     125.8658     731.7935     257.8886     169.8734     132.0227
24.1313     473.9373     599.8128     125.8756     731.7550     257.8177     169.8563     131.9421
24.1589     473.9697     599.8614     125.8918     731.7903     257.8368     169.8735     131.9451
24.1881     473.9988     599.8614     125.8626     731.7242     257.7060     169.8104     131.8434
24.2190     474.0085     599.7804     125.7719     731.6298     257.5954     169.7131     131.8235
24.2474     474.0247     599.8290     125.8043     731.6967     257.6461     169.7516     131.8418
24.2714     474.0409     599.8290     125.7881     731.5571     257.5713     169.7159     131.7832
24.2977     474.0571     599.7966     125.7396     731.5114     257.4770     169.6520     131.7374
24.3294     474.0959     599.8128     125.7169     731.5828     257.4836     169.6391     131.7667
24.3568     474.1251     599.8452     125.7201     731.5884     257.4730     169.6378     131.7529
24.3841     474.2514     599.7966     125.5453     731.5123     257.2674     169.4527     131.7222
24.4047     474.3064     599.7966     125.4902     731.2912     257.1596     169.3800     131.6694
24.4371     474.3355     599.8614     125.5259     731.8046     257.1388     169.3969     131.6130
24.4604     474.3453     599.8290     125.4838     731.4642     257.0898     169.3525     131.6061
24.4945     474.4100     599.8452     125.4352     731.1924     256.9313     169.2672     131.4961
24.5181     474.3550     599.8128     125.4579     731.2064     256.9129     169.2762     131.4551
24.5429     474.3550     599.7804     125.4255     731.2421     256.7867     169.2126     131.3613
24.5706     474.3712     599.7966     125.4255     731.2470     256.8564     169.2358     131.4309
24.5967     474.4003     599.8290     125.4287     731.2391     256.8647     169.2407     131.4360
24.6243     474.3874     599.8290     125.4417     731.1549     256.8128     169.2321     131.3712
24.6569     474.3809     599.8452     125.4643     731.3525     256.9134     169.2807     131.4490
24.6905     474.3841     599.8290     125.4449     731.2258     256.8352     169.2417     131.3903
24.7223     474.4683     599.8452     125.3769     731.0532     256.6950     169.1496     131.3181
24.7511     474.5072     599.8452     125.3381     730.9292     256.5386     169.0716     131.2006
24.7782     474.5331     599.8938     125.3608     731.3442     256.5812     169.1009     131.2205
24.8036     474.5752     599.8290     125.2539     730.9962     256.3628     168.9568     131.1089
24.8318     474.6108     599.8614     125.2507     730.7969     256.2768     168.9260     131.0262
24.8590     474.5784     599.8290     125.2506     731.0165     256.4478     168.9830     131.1971
24.8823     474.5816     599.8290     125.2474     730.9389     256.3702     168.9550     131.1228
24.9147     474.6108     599.8776     125.2668     731.0348     256.4338     168.9892     131.1669
24.9406     474.6302     599.8452     125.2150     731.0367     256.3871     168.9390     131.1721
24.9706     474.6723     599.9100     125.2377     731.0733     256.4075     168.9610     131.1698
25.0022     474.7403     599.7966     125.0564     730.7698     256.1040     168.7389     131.0476
25.0245     474.7986     599.8938     125.0952     730.9166     256.1374     168.7760     131.0422
25.0472     474.8342     599.8128     124.9786     730.8719     255.9309     168.6294     130.9522
25.0789     474.8730     599.8776     125.0046     730.8424     255.9013     168.6368     130.8968
25.1077     474.8860     599.8452     124.9592     730.8001     255.9562     168.6249     130.9970
25.1265     474.8601     599.8614     125.0013     730.7922     255.9321     168.6449     130.9308
25.1637     474.8504     599.8938     125.0434     730.9203     256.0763     168.7211     131.0329
25.1877     474.8569     599.8614     125.0046     730.7736     255.9621     168.6571     130.9575
25.2091     474.8601     599.8290     124.9689     730.8315     255.9390     168.6256     130.9701
25.2390     474.8698     599.8290     124.9592     730.7867     255.9104     168.6096     130.9512
25.2665     474.9281     599.7966     124.8686     730.5977     255.7214     168.4862     130.8529
25.2964     475.0187     599.8776     124.8589     730.5519     255.6594     168.4591     130.8006
25.3220     475.0803     599.8938     124.8135     730.6721     255.5692     168.3988     130.7556
25.3439     475.1353     599.9100     124.7747     730.8712     255.5254     168.3583     130.7507
25.3773     475.1709     599.8938     124.7229     730.6656     255.4817     168.3092     130.7588
25.3944     475.1645     599.9100     124.7455     730.6927     255.5412     168.3441     130.7957
25.4356     475.1256     599.8776     124.7520     730.5126     255.4421     168.3154     130.6901
25.4589     475.1062     599.9100     124.8038     730.6235     255.5529     168.3869     130.7491
25.4901     475.0932     599.9100     124.8168     730.6295     255.4780     168.3705     130.6612
25.5227     475.0965     599.9586     124.8621     730.6195     255.5327     168.4190     130.6706
25.5517     475.1062     599.8776     124.7714     730.4446     255.3579     168.3002     130.5864
25.5715     475.1094     599.9100     124.8006     730.4058     255.3191     168.3068     130.5185
25.6017     475.1288     599.8614     124.7326     730.4501     255.3309     168.2654     130.5983
25.6280     475.1580     599.8776     124.7196     730.5060     255.3383     168.2592     130.6187
25.6610     475.1904     599.9100     124.7196     730.5306     255.3468     168.2620     130.6271
25.6905     475.2292     599.9100     124.6808     730.4886     255.2562     168.2059     130.5754
25.7199     475.2519     599.9100     124.6581     730.5300     255.2813     168.1992     130.6232
25.7460     475.2713     599.9424     124.6711     730.6282     255.3148     168.2190     130.6437
25.7757     475.4138     599.9424     124.5286     730.4841     255.2031     168.0868     130.6745
25.8040     475.4753     599.8938     124.4185     730.2577     254.9767     167.9379     130.5582
25.8308     475.5077     599.8614     124.3537     730.8429     254.8981     167.8685     130.5443
25.8539     475.5433     599.8938     124.3505     730.4435     254.8872     167.8628     130.5367
25.8760     475.6113     599.8938     124.2825     730.2391     254.7638     167.7763     130.4813
25.9113     475.5627     599.8614     124.2987     730.3590     254.8999     167.8324     130.6012
25.9378     475.5822     599.9100     124.3279     730.4371     254.8161     167.8239     130.4883
25.9683     475.6145     599.8938     124.2793     730.4158     254.7138     167.7575     130.4346
25.9921     475.6501     599.8614     124.2113     730.2739     254.6205     167.6810     130.4092
26.0207     475.7279     599.8614     124.1336     730.2288     254.5916     167.6196     130.4580
26.0438     475.7829     599.9100     124.1271     730.1980     254.5608     167.6050     130.4337
26.0652     475.8088     599.9424     124.1336     730.5390     254.5295     167.5989     130.3959
26.0905     475.8509     599.9424     124.0915     730.5026     254.5254     167.5695     130.4339
26.1216     475.8800     599.8776     123.9976     730.1100     254.3271     167.4407     130.3295
26.1565     475.8477     599.8452     123.9976     730.2286     254.3810     167.4587     130.3834
26.1876     475.8153     599.8452     124.0299     730.2402     254.4573     167.5057     130.4274
26.2185     475.8412     599.9100     124.0688     730.3552     254.5075     167.5484     130.4387
26.2429     475.8315     599.8938     124.0623     730.2732     254.4579     167.5275     130.3956
26.2587     475.8412     599.8452     124.0040     730.3995     254.4871     167.4984     130.4830
26.2953     475.8315     599.9262     124.0947     730.3450     254.5459     167.5785     130.4512
26.3195     475.8606     599.9262     124.0656     730.3219     254.4904     167.5405     130.4249
26.3473     475.9578     599.8614     123.9037     730.0785     254.2794     167.3622     130.3757
26.3607     476.0419     599.9100     123.8681     730.1645     254.2035     167.3132     130.3354
26.3965     476.0873     599.9262     123.8389     730.5257     254.1275     167.2685     130.2886
26.4202     476.1520     599.9586     123.8066     730.3882     254.1682     167.2604     130.3616
26.4492     476.1715     599.8938     123.7224     730.1893     254.1311     167.1920     130.4088
26.4749     476.1035     599.9586     123.8551     730.4070     254.2841     167.3315     130.4290
26.5100     476.0646     599.9100     123.8454     730.3523     254.2942     167.3283     130.4488
26.5361     476.0581     599.9586     123.9005     730.4268     254.3686     167.3899     130.4682
26.5483     476.0322     599.9424     123.9102     730.3824     254.3567     167.3923     130.4465
26.5746     476.0225     599.9100     123.8875     730.3623     254.3365     167.3705     130.4490
26.6160     476.0290     599.9262     123.8972     730.2168     254.2235     167.3393     130.3262
26.6532     476.0549     599.8614     123.8065     730.1418     254.1322     167.2484     130.3257
26.6743     476.0808     599.8614     123.7806     730.1922     254.1017     167.2210     130.3211
26.7052     476.1294     599.8776     123.7483     730.2515     254.0963     167.1976     130.3480
26.7241     476.2621     599.9262     123.6641     730.2810     254.1258     167.1513     130.4617
26.7641     476.3269     599.8776     123.5507     730.2757     254.0395     167.0470     130.4887
26.7864     476.3528     599.8776     123.5248     730.6799     254.0066     167.0187     130.4817
26.8223     476.3819     599.8452     123.4633     730.3116     253.8973     166.9413     130.4340
26.8465     476.3852     599.9100     123.5248     730.2822     253.9974     167.0157     130.4726
26.8757     476.2945     599.8776     123.5831     730.2719     253.9709     167.0457     130.3878
26.9024     476.2556     599.8938     123.6382     730.2307     253.9783     167.0849     130.3402
26.9199     476.2524     599.9100     123.6576     730.3173     254.0973     167.1375     130.4397
26.9500     476.2556     599.9100     123.6544     730.3256     254.1056     167.1381     130.4513
26.9815     476.2718     599.8776     123.6058     730.2856     254.0170     167.0762     130.4112
27.0093     476.2945     599.9100     123.6155     730.4574     254.1402     167.1238     130.5247
27.0358     476.4273     599.8938     123.4666     730.3262     253.9928     166.9753     130.5263
27.0696     476.4985     599.9586     123.4601     730.2917     253.9584     166.9595     130.4983
27.1016     476.5600     599.9586     123.3986     730.7886     253.9048     166.9007     130.5062
27.1218     476.5989     599.8776     123.2788     730.3899     253.7651     166.7742     130.4864
27.1390     476.6280     599.8614     123.2334     730.2974     253.6726     166.7131     130.4392
27.1607     476.5503     599.9424     123.3921     730.4178     253.8902     166.8915     130.4981
27.1866     476.5276     599.9100     123.3824     730.3782     253.8992     166.8880     130.5168
27.2112     476.4985     599.9424     123.4439     730.5094     254.0142     166.9673     130.5703
27.2448     476.5179     599.9100     123.3921     730.4947     253.9833     166.9225     130.5912
27.2793     476.5309     599.9586     123.4277     730.5173     254.0382     166.9646     130.6105
27.3119     476.5956     600.0072     123.4116     730.6532     254.0285     166.9505     130.6169
27.3399     476.6280     599.9586     123.3306     730.5222     253.9784     166.8799     130.6478
27.3689     476.6410     599.8938     123.2529     730.7000     253.8809     166.7956     130.6281
27.3992     476.6312     599.9262     123.2950     730.4933     253.8199     166.8033     130.5250
27.4231     476.6928     599.8938     123.2010     730.2267     253.6829     166.6950     130.4819
27.4526     476.6733     599.9262     123.2529     730.3877     253.8115     166.7724     130.5586
27.4724     476.6701     599.9100     123.2399     730.5657     253.7143     166.7314     130.4744
27.5003     476.6863     599.8938     123.2075     730.5479     253.8260     166.7470     130.6185
27.5325     476.6895     599.8938     123.2043     730.4867     253.8295     166.7460     130.6253
27.5662     476.6507     599.8290     123.1784     730.4648     253.8401     166.7323     130.6617
27.5853     476.6442     599.9100     123.2658     730.4854     253.8930     166.8082     130.6272
27.6227     476.6312     599.8614     123.2302     730.5117     253.8545     166.7716     130.6243
27.6347     476.6280     599.9424     123.3144     730.7198     254.0303     166.8864     130.7159
27.6667     476.6507     599.9262     123.2755     730.5261     253.9337     166.8282     130.6581
27.6989     476.6507     599.9424     123.2917     730.5165     253.9079     166.8305     130.6162
27.7298     476.6798     599.9262     123.2464     730.5124     253.8067     166.7665     130.5603
27.7598     476.7770     599.9262     123.1493     730.4577     253.8005     166.6997     130.6513
27.7857     476.8288     599.8452     123.0165     730.5368     253.7016     166.5782     130.6851
27.8088     476.8644     599.9100     123.0456     730.8638     253.7857     166.6256     130.7400
27.8381     476.8968     599.8938     122.9971     730.6324     253.7648     166.5863     130.7677
27.8738     476.8870     599.8614     122.9744     730.6095     253.7257     166.5581     130.7513
27.9047     476.8385     599.8614     123.0229     730.5533     253.7343     166.5934     130.7113
27.9218     476.8190     599.8614     123.0424     730.5739     253.7872     166.6240     130.7449
27.9603     476.8838     599.9262     123.0424     730.6171     253.7818     166.6222     130.7394
27.9737     476.9324     599.8776     122.9452     730.4307     253.6603     166.5169     130.7150
28.0122     476.9615     599.8776     122.9161     730.8493     253.6417     166.4913     130.7256
28.0162     476.9842     599.9424     122.9582     730.7867     253.7248     166.5471     130.7666
28.0442     477.0198     599.9424     122.9226     730.6511     253.7187     166.5213     130.7961
28.0671     476.9680     599.8614     122.8934     730.7250     253.7765     166.5211     130.8830
28.1289     476.9518     599.9262     122.9744     730.7899     253.8413     166.5967     130.8669
28.1560     476.9583     599.9100     122.9517     730.7980     253.8495     166.5843     130.8978
28.1819     476.9680     599.9424     122.9744     730.8060     253.8250     166.5913     130.8506
28.2097     476.9712     599.8614     122.8902     730.6871     253.7223     166.5009     130.8321
28.2355     477.0295     599.8938     122.8643     730.6945     253.6974     166.4753     130.8331
28.2591     477.0846     599.8776     122.7931     730.6922     253.7275     166.4379     130.9344
28.2900     477.1072     599.9424     122.8352     730.9211     253.6811     166.4505     130.8459
28.3117     477.1202     599.9586     122.8384     730.9651     253.7089     166.4619     130.8705
28.3287     477.1396     599.9262     122.7866     730.8322     253.7541     166.4424     130.9675
28.3731     477.1105     599.9100     122.7995     730.6998     253.6379     166.4123     130.8384
28.3960     477.1461     599.9262     122.7801     730.7185     253.6566     166.4056     130.8765
28.4044     477.1849     599.8776     122.6927     730.7121     253.6178     166.3344     130.9251
