eps1         u           sigma3       sigma3'     sigma1       sigma1'      p           q
9.3378      539.1143     599.4505     60.3363     694.6805     155.5663     92.0796      95.2300
9.3676      539.0171     599.4020     60.3848     694.7193     155.7022     92.1573      95.3173
9.3926      539.0819     599.3858     60.3039     694.7480     155.6662     92.0913      95.3623
9.4159      539.0495     599.4343     60.3848     694.8729     155.8234     92.1977      95.4386
9.4423      539.0333     599.3858     60.3525     694.8895     155.8562     92.1870      95.5037
9.4664      539.0819     599.4020     60.3201     695.0087     155.9268     92.1890      95.6067
9.4940      539.0171     599.4505     60.4334     695.0854     156.0683     92.3117      95.6349
9.5214      539.0171     599.3534     60.3363     695.0857     156.0686     92.2470      95.7323
9.5486      538.9847     599.3696     60.3848     695.1541     156.1693     92.3130      95.7845
9.5738      539.0333     599.3372     60.3039     695.1385     156.1052     92.2376      95.8013
9.5983      538.9362     599.3858     60.4496     695.2064     156.2703     92.3898      95.8207
9.6227      538.9524     599.3372     60.3848     695.1972     156.2448     92.3381      95.8600
9.6489      539.0009     599.3696     60.3686     695.2905     156.2896     92.3423      95.9210
9.6726      538.9524     599.4505     60.4982     695.4272     156.4748     92.4904      95.9766
9.6973      539.0009     599.3534     60.3524     695.4496     156.4487     92.3845      96.0962
9.7206      539.0495     599.3534     60.3039     695.5036     156.4541     92.3540      96.1502
9.7519      538.9686     599.3372     60.3686     695.5861     156.6175     92.4516      96.2489
9.7838      539.0333     599.3696     60.3363     695.6455     156.6122     92.4282      96.2759
9.8161      538.9362     599.3534     60.4172     695.6756     156.7394     92.5246      96.3222
9.8429      538.9362     599.3210     60.3848     695.6913     156.7551     92.5083      96.3703
9.8710      538.9362     599.3534     60.4172     695.7882     156.8520     92.5621      96.4348
9.8955      538.9686     599.3210     60.3524     695.7984     156.8298     92.5116      96.4774
9.9164      538.9524     599.3372     60.3848     695.8591     156.9067     92.5588      96.5219
9.9411      538.9362     599.3210     60.3848     695.9461     157.0100     92.5932      96.6252
9.9673      539.0171     599.3696     60.3524     695.9961     156.9790     92.5613      96.6266
9.9904      538.9200     599.3372     60.4172     696.0922     157.1722     92.6689      96.7550
10.0164     538.9524     599.3858     60.4334     696.1600     157.2077     92.6915      96.7742
10.0423     538.8876     599.4505     60.5629     696.2558     157.3682     92.8314      96.8052
10.0683     538.9524     599.3372     60.3848     696.2028     157.2504     92.6734      96.8656
10.1000     538.8876     599.3534     60.4658     696.2477     157.3601     92.7639      96.8943
10.1274     538.9038     599.3210     60.4172     696.2642     157.3604     92.7316      96.9432
10.1505     538.8876     599.3048     60.4172     696.3290     157.4414     92.7586      97.0242
10.1779     538.9362     599.3048     60.3686     696.3661     157.4299     92.7224      97.0613
10.2055     538.8876     599.3210     60.4334     696.3838     157.4962     92.7876      97.0628
10.2309     538.8390     599.3534     60.5143     696.5279     157.6889     92.9059      97.1745
10.2583     538.9200     599.3534     60.4334     696.6021     157.6821     92.8496      97.2487
10.2835     538.8714     599.3210     60.4496     696.6051     157.7337     92.8776      97.2841
10.3082     538.8552     599.4182     60.5629     696.7929     157.9377     93.0212      97.3748
10.3356     538.8552     599.3372     60.4820     696.7194     157.8642     92.9427      97.3822
10.3589     538.8714     599.3858     60.5143     696.8209     157.9495     92.9927      97.4352
10.3822     538.8390     599.3858     60.5467     696.8777     158.0387     93.0441      97.4920
10.4094     538.8228     599.2724     60.4496     696.7719     157.9491     92.9494      97.4995
10.4375     538.7905     599.3372     60.5467     696.8962     158.1057     93.0664      97.5590
10.4679     538.8552     599.3534     60.4981     697.0297     158.1744     93.0569      97.6763
10.4939     538.8876     599.3696     60.4820     697.1015     158.2139     93.0593      97.7320
10.5215     538.8390     599.3534     60.5143     697.1236     158.2845     93.1044      97.7702
10.5502     538.8390     599.3372     60.4981     697.1679     158.3288     93.1084      97.8307
10.5767     538.8067     599.3696     60.5629     697.2746     158.4680     93.1979      97.9051
10.6019     538.8552     599.3696     60.5143     697.2959     158.4407     93.1565      97.9263
10.6264     538.7257     599.3858     60.6601     697.3320     158.6063     93.3088      97.9463
10.6526     538.7905     599.3534     60.5629     697.3334     158.5429     93.2229      97.9800
10.6806     538.7905     599.3858     60.5953     697.4013     158.6109     93.2672      98.0156
10.7078     538.8228     599.3534     60.5305     697.3664     158.5435     93.2015      98.0130
10.7307     538.9038     599.3210     60.4172     697.4784     158.5746     93.1363      98.1574
10.7559     538.8390     599.3696     60.5305     697.6026     158.7635     93.2749      98.2330
10.7884     538.7743     599.3696     60.5953     697.6680     158.8938     93.3615      98.2985
10.8134     538.7581     599.3372     60.5791     697.6549     158.8968     93.3517      98.3177
10.8373     538.7743     599.3372     60.5629     697.7083     158.9340     93.3533      98.3711
10.8698     538.7419     599.3048     60.5629     697.7101     158.9682     93.3647      98.4053
10.8944     538.7419     599.3696     60.6277     697.8197     159.0779     93.4444      98.4502
10.9250     538.7743     599.3534     60.5791     697.8436     159.0693     93.4092      98.4902
10.9502     538.7419     599.4182     60.6763     697.9291     159.1872     93.5132      98.5110
10.9725     538.7095     599.3372     60.6277     697.9051     159.1956     93.4836      98.5679
10.9966     538.7419     599.3210     60.5791     698.0293     159.2874     93.4819      98.7083
11.0244     538.7095     599.2724     60.5629     697.9965     159.2870     93.4709      98.7241
11.0498     538.7257     599.3696     60.6439     698.1607     159.4349     93.5742      98.7911
11.0733     538.6933     599.3372     60.6438     698.1274     159.4341     93.5739      98.7902
11.1021     538.7257     599.3372     60.6115     698.1846     159.4589     93.5606      98.8474
11.1304     538.6771     599.2886     60.6115     698.1997     159.5226     93.5818      98.9111
11.1584     538.6448     599.3696     60.7248     698.2980     159.6532     93.7009      98.9284
11.1825     538.6286     599.3534     60.7248     698.3519     159.7233     93.7243      98.9985
11.2101     538.6771     599.2886     60.6115     698.2699     159.5927     93.6052      98.9813
11.2308     538.6933     599.3534     60.6600     698.4822     159.7888     93.7030      99.1288
11.2574     538.5800     599.2562     60.6762     698.4250     159.8450     93.7325      99.1688
11.2860     538.6286     599.3372     60.7086     698.5767     159.9481     93.7884      99.2395
11.3148     538.6286     599.3048     60.6762     698.5604     159.9318     93.7614      99.2556
11.3406     538.6448     599.3048     60.6600     698.6109     159.9662     93.7621      99.3061
11.3660     538.5800     599.3210     60.7410     698.6452     160.0652     93.8490      99.3242
11.3928     538.6771     599.2562     60.5791     698.6026     159.9254     93.6945      99.3464
11.4193     538.6124     599.3048     60.6924     698.6987     160.0863     93.8237      99.3939
11.4455     538.6124     599.3210     60.7086     698.7628     160.1505     93.8559      99.4419
11.4684     538.6286     599.3210     60.6924     698.8318     160.2033     93.8627      99.5108
11.4934     538.5962     599.2724     60.6762     698.8112     160.2150     93.8558      99.5388
11.5243     538.6124     599.3048     60.6924     698.9595     160.3472     93.9107      99.6548
11.5517     538.5476     599.3210     60.7734     698.9854     160.4378     93.9948      99.6644
11.5789     538.5800     599.3048     60.7248     699.0119     160.4319     93.9605      99.7071
11.6063     538.5152     599.2886     60.7734     699.0304     160.5152     94.0206      99.7418
11.6306     538.5476     599.2724     60.7248     699.0196     160.4719     93.9738      99.7472
11.6558     538.5314     599.3048     60.7734     699.0833     160.5519     94.0329      99.7786
11.6807     538.5314     599.3534     60.8219     699.1385     160.6070     94.0836      99.7851
11.7042     538.5314     599.3858     60.8543     699.2079     160.6765     94.1284      99.8221
11.7300     538.6286     599.2886     60.6600     699.1702     160.5417     93.9539      99.8816
11.7535     538.5314     599.2886     60.7572     699.2611     160.7297     94.0813      99.9725
11.7775     538.4990     599.3696     60.8705     699.4190     160.9199     94.2203     100.0494
11.8034     538.4990     599.2886     60.7895     699.3702     160.8711     94.1501     100.0816
11.8308     538.4505     599.2724     60.8219     699.3383     160.8878     94.1772     100.0659
11.8607     538.5476     599.3048     60.7572     699.4330     160.8854     94.1332     100.1282
11.8875     538.4181     599.3372     60.9191     699.4753     161.0572     94.2985     100.1382
11.9177     538.4667     599.3210     60.8543     699.4805     161.0138     94.2408     100.1595
11.9423     538.4667     599.2886     60.8219     699.5182     161.0516     94.2318     100.2296
11.9679     538.4343     599.3372     60.9029     699.5954     161.1611     94.3223     100.2582
11.9957     538.4829     599.3048     60.8219     699.6331     161.1503     94.2647     100.3283
12.0229     538.4667     599.2724     60.8057     699.6562     161.1895     94.2670     100.3838
12.0488     538.4343     599.3372     60.9029     699.7969     161.3626     94.3895     100.4597
12.0771     538.4343     599.3372     60.9029     699.8146     161.3803     94.3953     100.4774
12.0983     538.4181     599.3372     60.9191     699.8075     161.3894     94.4092     100.4704
12.1264     538.4019     599.2886     60.8867     699.8113     161.4094     94.3943     100.5227
12.1550     538.4343     599.3372     60.9029     699.8981     161.4638     94.4232     100.5609
12.1830     538.3695     599.2724     60.9029     699.8568     161.4873     94.4310     100.5845
12.2131     538.3533     599.2724     60.9191     699.8703     161.5170     94.4517     100.5979
12.2386     538.4343     599.3210     60.8867     699.9356     161.5013     94.4249     100.6146
12.2650     538.3857     599.2724     60.8867     699.9947     161.6089     94.4608     100.7223
12.2863     538.4181     599.2562     60.8381     700.0287     161.6106     94.4289     100.7725
12.3129     538.3533     599.3372     60.9838     700.1864     161.8330     94.6002     100.8492
12.3391     538.4181     599.2724     60.8543     700.1584     161.7403     94.4830     100.8861
12.3712     538.3533     599.2724     60.9191     700.2210     161.8676     94.5686     100.9486
12.4000     538.4343     599.3858     60.9515     700.3049     161.8706     94.5912     100.9192
12.4229     538.3372     599.3210     60.9838     700.2941     161.9569     94.6415     100.9731
12.4474     538.2886     599.2724     60.9838     700.2592     161.9706     94.6461     100.9868
12.4699     538.3372     599.2562     60.9190     700.3203     161.9831     94.6071     101.0641
12.4973     538.3857     599.2724     60.8867     700.3335     161.9478     94.5737     101.0611
12.5200     538.3857     599.2886     60.9029     700.5450     162.1593     94.6550     101.2564
12.5544     538.3048     599.3048     61.0000     700.5004     162.1956     94.7319     101.1956
12.5818     538.3533     599.3048     60.9514     700.5717     162.2184     94.7071     101.2670
12.6047     538.2724     599.2562     60.9838     700.5157     162.2433     94.7370     101.2595
12.6282     538.3372     599.3048     60.9676     700.6076     162.2705     94.7352     101.3028
12.6577     538.2724     599.3048     61.0324     700.6993     162.4269     94.8306     101.3945
12.6867     538.2562     599.3372     61.0810     700.7189     162.4627     94.8749     101.3818
12.7145     538.2724     599.2724     61.0000     700.7190     162.4467     94.8156     101.4467
12.7364     538.3210     599.2562     60.9352     700.7346     162.4136     94.7614     101.4784
12.7659     538.2400     599.3048     61.0648     700.8575     162.6174     94.9157     101.5527
12.7955     538.2238     599.3048     61.0810     700.8610     162.6372     94.9330     101.5562
12.8262     538.3210     599.2886     60.9676     700.9423     162.6213     94.8522     101.6537
12.8600     538.2076     599.2886     61.0810     700.9201     162.7124     94.9581     101.6315
12.8902     538.2238     599.2562     61.0324     700.9132     162.6894     94.9180     101.6570
12.9180     538.2238     599.2562     61.0324     700.8808     162.6569     94.9072     101.6246
12.9485     538.2562     599.2724     61.0162     700.9279     162.6717     94.9014     101.6555
12.9771     538.1591     599.2886     61.1295     700.9449     162.7858     95.0149     101.6563
12.9994     538.2076     599.2724     61.0648     700.8362     162.6285     94.9193     101.5638
13.0266     538.1591     599.2562     61.0971     701.0388     162.8798     95.0247     101.7826
13.0542     538.1591     599.2400     61.0809     701.0435     162.8844     95.0154     101.8035
13.0784     538.1753     599.2562     61.0809     701.1225     162.9472     95.0364     101.8663
13.1062     538.1914     599.2886     61.0971     701.1868     162.9953     95.0632     101.8982
13.1336     538.1105     599.2076     61.0971     701.1343     163.0238     95.0727     101.9267
13.1592     538.1105     599.2724     61.1619     701.1843     163.0738     95.1325     101.9119
13.1835     538.0943     599.2724     61.1781     701.2183     163.1240     95.1600     101.9459
13.2058     538.0943     599.2886     61.1943     701.2386     163.1443     95.1776     101.9500
13.2297     538.0619     599.1914     61.1295     701.1039     163.0419     95.1003     101.9124
13.2571     538.1105     599.2238     61.1133     701.2688     163.1583     95.1283     102.0450
13.2798     538.0457     599.2076     61.1619     701.1862     163.1404     95.1547     101.9785
13.3058     538.0619     599.3048     61.2429     701.2660     163.2041     95.2299     101.9612
13.3305     538.0295     599.3048     61.2752     701.2331     163.2036     95.2514     101.9284
13.3604     538.1105     599.2400     61.1295     701.2486     163.1381     95.1324     102.0086
13.3864     538.0619     599.2238     61.1619     701.3039     163.2420     95.1886     102.0801
13.4183     538.1105     599.2238     61.1133     701.3174     163.2069     95.1445     102.0936
13.4485     538.0134     599.1752     61.1619     701.1783     163.1649     95.1629     102.0031
13.4694     538.0134     599.2400     61.2266     701.2884     163.2750     95.2428     102.0484
13.4948     538.0134     599.2886     61.2752     701.4242     163.4108     95.3204     102.1356
13.5205     538.0619     599.2238     61.1619     701.3875     163.3255     95.2164     102.1637
13.5494     538.0619     599.2400     61.1781     701.4979     163.4360     95.2641     102.2579
13.5786     538.0619     599.2724     61.2105     701.5693     163.5074     95.3094     102.2969
13.6050     538.0134     599.2238     61.2104     701.5630     163.5497     95.3235     102.3392
13.6330     538.0457     599.2400     61.1943     701.6064     163.5606     95.3164     102.3664
13.6590     538.0619     599.2562     61.1943     701.6465     163.5845     95.3244     102.3903
13.6893     537.9972     599.2238     61.2266     701.5763     163.5791     95.3441     102.3525
13.7161     538.0134     599.2238     61.2104     701.5916     163.5782     95.3330     102.3678
13.7422     538.0134     599.2562     61.2428     701.5101     163.4967     95.3275     102.2539
13.7666     538.0295     599.2400     61.2105     701.6345     163.6049     95.3419     102.3945
13.7925     537.9972     599.2400     61.2428     701.7071     163.7100     95.3985     102.4671
13.8173     538.0457     599.2076     61.1619     701.6905     163.6447     95.3228     102.4829
13.8437     537.9810     599.3210     61.3400     701.8797     163.8987     95.5262     102.5587
13.8721     538.0134     599.2238     61.2104     701.8013     163.7880     95.4030     102.5775
13.9052     538.0619     599.2076     61.1457     701.7682     163.7063     95.3326     102.5606
13.9308     537.9972     599.2562     61.2590     701.8296     163.8324     95.4501     102.5734
13.9557     537.9486     599.2562     61.3076     701.8036     163.8550     95.4901     102.5474
13.9782     537.8353     599.2076     61.3723     701.7939     163.9586     95.5678     102.5863
14.0032     537.8515     599.1752     61.3238     701.7055     163.8540     95.5005     102.5303
14.0331     537.9324     599.1752     61.2428     701.8163     163.8838     95.4565     102.6410
14.0576     537.9000     599.2076     61.3076     701.9000     164.0000     95.5384     102.6924
14.0860     537.8838     599.2400     61.3562     701.9153     164.0315     95.5813     102.6753
14.1114     537.8515     599.1428     61.2914     701.8628     164.0114     95.5314     102.7200
14.1359     537.9486     599.1914     61.2428     701.9346     163.9860     95.4905     102.7431
14.1623     537.9486     599.1914     61.2428     702.0004     164.0518     95.5125     102.8090
14.1879     537.8515     599.2238     61.3723     702.0097     164.1582     95.6343     102.7859
14.2159     537.8677     599.2076     61.3400     702.0405     164.1728     95.6176     102.8329
14.2464     537.9324     599.2562     61.3238     702.0113     164.0789     95.5755     102.7551
14.2764     537.9810     599.2238     61.2428     702.0664     164.0855     95.5237     102.8426
14.3026     537.9324     599.2238     61.2914     702.1809     164.2485     95.6104     102.9571
14.3278     537.9162     599.2238     61.3076     702.2667     164.3505     95.6552     103.0429
14.3535     537.9324     599.2562     61.3238     702.2195     164.2871     95.6449     102.9633
14.3797     537.9162     599.2400     61.3238     702.2690     164.3528     95.6668     103.0290
14.4108     537.9972     599.2562     61.2590     702.3954     164.3982     95.6388     103.1392
14.4351     537.8353     599.2886     61.4533     702.3985     164.5632     95.8233     103.1099
14.4621     537.8353     599.2238     61.3885     702.3404     164.5051     95.7607     103.1165
14.4854     537.8677     599.1752     61.3076     702.2207     164.3531     95.6561     103.0455
14.5086     537.8191     599.2238     61.4047     702.4020     164.5829     95.7974     103.1782
14.5345     537.8515     599.2238     61.3723     702.3967     164.5453     95.7633     103.1729
14.5621     537.8838     599.1752     61.2914     702.4435     164.5597     95.7141     103.2683
14.5873     537.9324     599.2238     61.2914     702.4953     164.5628     95.7152     103.2714
14.6143     537.8515     599.1914     61.3400     702.5029     164.6515     95.7771     103.3115
14.6403     537.8838     599.1590     61.2752     702.5789     164.6950     95.7485     103.4198
14.6699     537.8838     599.2238     61.3400     702.6673     164.7835     95.8211     103.4435
14.7022     537.8353     599.1914     61.3561     702.5101     164.6748     95.7957     103.3187
14.7354     537.8353     599.2238     61.3885     702.5954     164.7602     95.8457     103.3716
14.7650     537.8677     599.1914     61.3238     702.6071     164.7394     95.7957     103.4157
14.7834     537.8191     599.3048     61.4857     702.7465     164.9274     95.9663     103.4417
14.8076     537.8353     599.2400     61.4047     702.7268     164.8915     95.9003     103.4868
14.8319     537.7705     599.2238     61.4533     702.7852     165.0147     95.9737     103.5614
14.8546     537.8838     599.2724     61.3886     702.7838     164.9000     95.8924     103.5115
14.8798     537.8838     599.1752     61.2914     702.7787     164.8949     95.8259     103.6035
14.9033     537.8353     599.2238     61.3885     702.8619     165.0266     95.9346     103.6380
14.9307     537.8191     599.2400     61.4209     702.8874     165.0683     95.9700     103.6474
14.9575     537.8029     599.2076     61.4047     702.7425     164.9396     95.9164     103.5349
14.9841     537.8191     599.1752     61.3561     702.7965     164.9775     95.8966     103.6213
15.0117     537.8029     599.1914     61.3885     702.7995     164.9966     95.9246     103.6081
15.0372     537.8029     599.2238     61.4209     702.8860     165.0831     95.9750     103.6622
15.0616     537.8353     599.3048     61.4695     703.0578     165.2226     96.0539     103.7531
15.0894     537.7867     599.1914     61.4047     702.9680     165.1813     95.9969     103.7766
15.1168     537.7867     599.2076     61.4209     702.9988     165.2121     96.0180     103.7912
15.1460     537.8353     599.2076     61.3723     702.9316     165.0963     95.9470     103.7240
15.1738     537.8029     599.2886     61.4857     703.0860     165.2831     96.0848     103.7974
15.2049     537.7543     599.2238     61.4695     703.0387     165.2844     96.0744     103.8149
15.2305     537.8191     599.2400     61.4209     703.0476     165.2286     96.0235     103.8076
15.2526     537.7705     599.1914     61.4209     703.0479     165.2773     96.0397     103.8564
15.2759     537.8353     599.2886     61.4533     703.1849     165.3496     96.0854     103.8963
15.3053     537.7705     599.2400     61.4695     703.1316     165.3611     96.1000     103.8916
15.3332     537.8029     599.2400     61.4371     703.2398     165.4369     96.1037     103.9998
15.3595     537.8353     599.2400     61.4047     703.2314     165.3962     96.0685     103.9914
15.3898     537.8029     599.2400     61.4371     703.2515     165.4486     96.1076     104.0115
15.4234     537.7867     599.1590     61.3723     703.1385     165.3518     96.0322     103.9795
15.4499     537.8029     599.2400     61.4371     703.3013     165.4984     96.1242     104.0613
15.4784     537.7543     599.2400     61.4857     703.2367     165.4824     96.1513     103.9967
15.4994     537.6572     599.2238     61.5666     703.2186     165.5614     96.2316     103.9948
15.5242     537.7543     599.2562     61.5019     703.3146     165.5603     96.1880     104.0584
15.5479     537.6896     599.2076     61.5180     703.3843     165.6947     96.2436     104.1767
15.5712     537.7705     599.2886     61.5181     703.5158     165.7452     96.2605     104.2272
15.5974     537.7543     599.2238     61.4695     703.3763     165.6220     96.1870     104.1525
15.6252     537.6572     599.1590     61.5018     703.3159     165.6587     96.2208     104.1568
15.6551     537.7381     599.2076     61.4695     703.4546     165.7165     96.2185     104.2470
15.6806     537.6896     599.2076     61.5180     703.4635     165.7740     96.2700     104.2559
15.7066     537.7058     599.2076     61.5019     703.4406     165.7349     96.2462     104.2330
15.7342     537.6248     599.1752     61.5504     703.3759     165.7511     96.2840     104.2007
15.7590     537.6734     599.2238     61.5504     703.4123     165.7389     96.2799     104.1885
15.7884     537.6896     599.1428     61.4533     703.4438     165.7542     96.2203     104.3010
15.8119     537.6248     599.2076     61.5828     703.4629     165.8381     96.3346     104.2553
15.8412     537.7058     599.2238     61.5181     703.5366     165.8308     96.2890     104.3128
15.8663     537.6248     599.1104     61.4856     703.4471     165.8223     96.2645     104.3367
15.8999     537.6896     599.2724     61.5828     703.6134     165.9238     96.3632     104.3410
15.9273     537.6410     599.1914     61.5504     703.5131     165.8721     96.3243     104.3217
15.9567     537.6572     599.1752     61.5180     703.5539     165.8967     96.3109     104.3787
15.9780     537.6248     599.2076     61.5828     703.4682     165.8434     96.3363     104.2606
16.0003     537.5277     599.1914     61.6637     703.4097     165.8820     96.4032     104.2182
16.0270     537.4953     599.1914     61.6961     703.3526     165.8574     96.4165     104.1612
16.0521     537.5115     599.2886     61.7771     703.5250     166.0136     96.5226     104.2364
16.0760     537.5277     599.2562     61.7285     703.5070     165.9793     96.4788     104.2508
16.1002     537.4953     599.1590     61.6637     703.4254     165.9301     96.4192     104.2664
16.1334     537.5277     599.2238     61.6961     703.4856     165.9579     96.4501     104.2618
16.1669     537.4629     599.1914     61.7285     703.4390     165.9761     96.4777     104.2476
16.1949     537.5115     599.2238     61.7123     703.4659     165.9544     96.4597     104.2421
16.2208     537.4305     599.2076     61.7771     703.4358     166.0053     96.5198     104.2282
16.2463     537.4467     599.2400     61.7933     703.4584     166.0116     96.5327     104.2184
16.2707     537.3981     599.2562     61.8580     703.3857     165.9875     96.5679     104.1295
16.2978     537.4791     599.1914     61.7123     703.2800     165.8009     96.4085     104.0885
16.3250     537.3658     599.2076     61.8418     703.2768     165.9111     96.5316     104.0692
16.3557     537.3820     599.1752     61.7933     703.2903     165.9084     96.4983     104.1151
16.3826     537.3820     599.2076     61.8257     703.3166     165.9347     96.5287     104.1090
16.4115     537.3658     599.1752     61.8095     703.2428     165.8771     96.4987     104.0676
16.4412     537.3658     599.2076     61.8418     703.2910     165.9252     96.5363     104.0834
16.4678     537.3981     599.2238     61.8257     703.2559     165.8578     96.5030     104.0321
16.4966     537.3820     599.1752     61.7933     703.2170     165.8350     96.4738     104.0418
16.5226     537.2848     599.1914     61.9066     703.1680     165.8831     96.5654     103.9765
16.5467     537.2363     599.2238     61.9876     703.1795     165.9432     96.6394     103.9557
16.5704     537.2039     599.1914     61.9875     703.0939     165.8900     96.6217     103.9025
16.5973     537.2848     599.1590     61.8742     703.0171     165.7323     96.4936     103.8581
16.6278     537.2524     599.1752     61.9228     703.1172     165.8648     96.5701     103.9420
16.6567     537.2039     599.1590     61.9552     703.0414     165.8375     96.5826     103.8824
16.6844     537.2686     599.2238     61.9552     703.0989     165.8302     96.5802     103.8751
16.7125     537.2039     599.2400     62.0361     702.9618     165.7580     96.6101     103.7218
16.7387     537.1877     599.1752     61.9875     703.0245     165.8368     96.6040     103.8493
16.7687     537.1877     599.2238     62.0361     702.9665     165.7788     96.6170     103.7427
16.7939     537.0905     599.1266     62.0361     702.8870     165.7964     96.6229     103.7603
16.8188     537.1391     599.1752     62.0361     702.8120     165.6728     96.5817     103.6367
16.8429     537.1067     599.1914     62.0847     702.8090     165.7023     96.6239     103.6176
16.8654     537.1715     599.1914     62.0199     702.8263     165.6549     96.5649     103.6349
16.8935     537.1229     599.1914     62.0685     702.8313     165.7084     96.6151     103.6399
16.9216     537.1391     599.1590     62.0199     702.7855     165.6464     96.5621     103.6265
16.9482     537.1067     599.1752     62.0685     702.8121     165.7053     96.6141     103.6369
16.9738     537.1067     599.1590     62.0523     702.7549     165.6482     96.5842     103.5959
17.0052     537.0582     599.1914     62.1333     702.7281     165.6700     96.6455     103.5367
17.0363     537.0258     599.2238     62.1980     702.6927     165.6670     96.6877     103.4689
17.0618     537.0258     599.2238     62.1980     702.6428     165.6170     96.6710     103.4190
17.0882     537.0905     599.2076     62.1171     702.6788     165.5883     96.6075     103.4712
17.1181     537.0096     599.2076     62.1980     702.6216     165.6120     96.6694     103.4140
17.1436     537.0258     599.1914     62.1656     702.6224     165.5966     96.6426     103.4310
17.1696     536.9286     599.1266     62.1980     702.5668     165.6381     96.6780     103.4402
17.1941     536.9448     599.1104     62.1656     702.4784     165.5335     96.6216     103.3679
17.2202     536.9610     599.2076     62.2466     702.6099     165.6489     96.7140     103.4023
17.2427     536.9772     599.1266     62.1494     702.4773     165.5001     96.5996     103.3507
17.2678     536.9772     599.1104     62.1332     702.4387     165.4615     96.5760     103.3283
17.2953     536.8801     599.1590     62.2789     702.3627     165.4826     96.6802     103.2037
17.3274     536.9286     599.1752     62.2466     702.3984     165.4698     96.6543     103.2232
17.3519     536.8639     599.1590     62.2951     702.3409     165.4770     96.6891     103.1818
17.3744     536.8639     599.1104     62.2466     702.3110     165.4471     96.6467     103.2006
17.4005     536.9286     599.1590     62.2304     702.3162     165.3876     96.6161     103.1572
17.4291     536.9125     599.1752     62.2628     702.3202     165.4077     96.6444     103.1450
17.4631     536.8639     599.1266     62.2627     702.2093     165.3454     96.6236     103.0827
17.4914     536.8963     599.1914     62.2951     702.2459     165.3497     96.6467     103.0545
17.5165     536.8153     599.1752     62.3599     702.1821     165.3668     96.6955     103.0069
17.5399     536.8477     599.1266     62.2789     702.1116     165.2639     96.6073     102.9849
17.5660     536.7991     599.1428     62.3437     702.1366     165.3374     96.6749     102.9937
17.5940     536.8639     599.1104     62.2466     702.0152     165.1513     96.5481     102.9048
17.6195     536.8153     599.1752     62.3599     702.0463     165.2310     96.6503     102.8711
17.6453     536.8153     599.1752     62.3599     702.0626     165.2473     96.6557     102.8874
17.6767     536.7668     599.1752     62.4085     702.0539     165.2872     96.7014     102.8787
17.7018     536.8639     599.1590     62.2951     701.9885     165.1246     96.5716     102.8294
17.7287     536.7182     599.1752     62.4570     701.9692     165.2510     96.7217     102.7940
17.7524     536.7668     599.1428     62.3761     702.0042     165.2375     96.6632     102.8614
17.7796     536.7344     599.1104     62.3761     701.8589     165.1245     96.6255     102.7484
17.8105     536.7020     599.1752     62.4732     701.9280     165.2260     96.7242     102.7528
17.8382     536.7020     599.1914     62.4894     701.8468     165.1448     96.7079     102.6554
17.8632     536.6372     599.1104     62.4732     701.7346     165.0974     96.6813     102.6242
17.8870     536.7020     599.1914     62.4894     701.7572     165.0552     96.6780     102.5658
17.9117     536.7506     599.1914     62.4409     701.8339     165.0833     96.6550     102.6424
17.9419     536.7182     599.1752     62.4570     701.8014     165.0832     96.6658     102.6261
17.9707     536.7506     599.1266     62.3761     701.7258     164.9752     96.5758     102.5991
17.9990     536.6858     599.1590     62.4732     701.7048     165.0190     96.6552     102.5458
18.0292     536.6696     599.1266     62.4570     701.6740     165.0044     96.6395     102.5474
18.0579     536.6696     599.1590     62.4894     701.6722     165.0026     96.6605     102.5132
18.0853     536.6372     599.1104     62.4732     701.5555     164.9183     96.6216     102.4451
18.1122     536.6534     599.1590     62.5056     701.6277     164.9742     96.6618     102.4686
18.1387     536.7020     599.1428     62.4408     701.5283     164.8263     96.5693     102.3854
18.1651     536.7020     599.1752     62.4732     701.5597     164.8577     96.6014     102.3845
18.1877     536.6534     599.1104     62.4570     701.4631     164.8097     96.5746     102.3527
18.2107     536.6858     599.1428     62.4570     701.4971     164.8113     96.5751     102.3543
18.2347     536.6372     599.1428     62.5056     701.5242     164.8870     96.6327     102.3814
18.2617     536.6372     599.1428     62.5056     701.3886     164.7514     96.5875     102.2458
18.2906     536.5887     599.1914     62.6028     701.5009     164.9123     96.7059     102.3095
18.3201     536.6372     599.1104     62.4732     701.3670     164.7298     96.5587     102.2566
18.3467     536.6210     599.1914     62.5704     701.4485     164.8275     96.6561     102.2571
18.3758     536.6534     599.1266     62.4732     701.3402     164.6868     96.5444     102.2135
18.4049     536.6210     599.2076     62.5866     701.4311     164.8100     96.6611     102.2235
18.4332     536.6372     599.1590     62.5218     701.3826     164.7454     96.5963     102.2236
18.4606     536.6534     599.1428     62.4894     701.3339     164.6805     96.5531     102.1911
18.4882     536.6372     599.0942     62.4570     701.2561     164.6188     96.5110     102.1618
18.5184     536.5887     599.1428     62.5542     701.3077     164.7190     96.6091     102.1649
18.5453     536.5887     599.1752     62.5866     701.3223     164.7336     96.6356     102.1471
18.5673     536.6696     599.1428     62.4732     701.2410     164.5714     96.5059     102.0982
18.5919     536.5725     599.0942     62.5218     701.1989     164.6264     96.5566     102.1046
18.6162     536.5725     599.1104     62.5380     701.1563     164.5838     96.5532     102.0458
