eps1         u           sigma3       sigma3'      sigma1       sigma1'      p           q
9.3749      682.8261     798.7787     115.9526     954.0323     271.2061     167.7038     155.2536
9.4019      682.7922     798.7787     115.9865     954.1259     271.3337     167.7689     155.3472
9.4303      682.8487     798.7449     115.8962     954.1732     271.3244     167.7056     155.4283
9.4587      682.8261     798.7449     115.9188     954.1943     271.3682     167.7352     155.4494
9.4858      682.8261     798.7449     115.9188     954.1975     271.3714     167.7363     155.4526
9.5146      682.8148     798.7111     115.8963     954.2040     271.3892     167.7273     155.4929
9.5401      682.8940     798.7449     115.8509     954.3535     271.4595     167.7205     155.6086
9.5685      682.9618     798.7449     115.7831     954.5538     271.5920     167.7194     155.8089
9.5932      683.0071     798.7111     115.7040     954.6569     271.6499     167.6860     155.9458
9.6239      683.0410     798.7449     115.7039     954.7274     271.6864     167.6981     155.9825
9.6502      683.0636     798.7111     115.6475     954.8573     271.7937     167.6962     156.1462
9.6790      683.0636     798.7111     115.6475     954.9269     271.8633     167.7194     156.2159
9.7082      683.0410     798.7111     115.6701     954.9759     271.9349     167.7584     156.2648
9.7362      683.0636     798.7111     115.6475     954.9672     271.9036     167.7329     156.2562
9.7628      683.0975     798.6773     115.5798     955.0268     271.9292     167.6963     156.3495
9.7912      683.1654     798.7111     115.5457     955.1804     272.0150     167.7021     156.4693
9.8196      683.1767     798.6773     115.5006     955.2464     272.0697     167.6903     156.5691
9.8465      683.2445     798.7111     115.4665     955.4520     272.2075     167.7135     156.7409
9.8768      683.2106     798.7111     115.5005     955.5185     272.3079     167.7696     156.8074
9.9085      683.2672     798.6773     115.4101     955.6082     272.3411     167.7205     156.9309
9.9390      683.2445     798.7111     115.4665     955.6882     272.4436     167.7922     156.9771
9.9658      683.2898     798.7111     115.4213     955.8103     272.5205     167.7877     157.0992
9.9915      683.3011     798.6773     115.3762     955.8110     272.5099     167.7541     157.1337
10.0195     683.2898     798.6773     115.3875     955.8018     272.5120     167.7624     157.1245
10.0441     683.3463     798.7111     115.3648     955.9314     272.5851     167.7715     157.2203
10.0677     683.3124     798.7111     115.3987     955.9694     272.6570     167.8181     157.2583
10.0961     683.4029     798.7111     115.3082     956.1576     272.7547     167.7904     157.4465
10.1233     683.4368     798.6773     115.2405     956.2743     272.8375     167.7728     157.5970
10.1506     683.4255     798.6773     115.2518     956.3452     272.9197     167.8078     157.6679
10.1805     683.4255     798.6773     115.2518     956.4314     273.0059     167.8365     157.7541
10.2087     683.4368     798.6435     115.2067     956.5262     273.0894     167.8343     157.8827
10.2367     683.4255     798.6435     115.2180     956.5858     273.1603     167.8655     157.9423
10.2640     683.4481     798.6435     115.1954     956.5871     273.1390     167.8433     157.9436
10.2931     683.4255     798.6097     115.1842     956.5912     273.1657     167.8447     157.9815
10.3167     683.4481     798.6097     115.1616     956.7078     273.2597     167.8610     158.0981
10.3436     683.5273     798.6097     115.0824     956.8480     273.3208     167.8286     158.2383
10.3712     683.5160     798.6435     115.1275     956.9517     273.4358     167.8969     158.3082
10.3989     683.5160     798.6097     115.0938     956.9874     273.4714     167.8863     158.3776
10.4282     683.5499     798.6435     115.0936     957.1274     273.5775     167.9216     158.4839
10.4518     683.5838     798.6097     115.0259     957.2295     273.6457     167.8992     158.6198
10.4819     683.5838     798.6097     115.0259     957.2749     273.6911     167.9143     158.6652
10.5101     683.5612     798.6097     115.0485     957.3038     273.7426     167.9466     158.6941
10.5347     683.5273     798.6097     115.0824     957.3489     273.8216     167.9955     158.7392
10.5589     683.5612     798.6097     115.0485     957.4340     273.8728     167.9900     158.8243
10.5834     683.6177     798.5759     114.9582     957.4850     273.8672     167.9279     158.9090
10.6107     683.6743     798.5759     114.9016     957.5644     273.8901     167.8978     158.9885
10.6385     683.7082     798.5759     114.8677     957.7120     274.0038     167.9131     159.1361
10.6673     683.7082     798.5421     114.8339     957.7450     274.0368     167.9015     159.2029
10.6949     683.7082     798.6097     114.9015     957.9308     274.2226     168.0085     159.3211
10.7212     683.7195     798.5759     114.8564     957.9878     274.2683     167.9937     159.4119
10.7492     683.7082     798.5421     114.8339     958.0418     274.3335     168.0005     159.4996
10.7768     683.6517     798.5421     114.8905     958.0515     274.3998     168.0602     159.5094
10.8075     683.7195     798.5759     114.8564     958.1385     274.4190     168.0439     159.5626
10.8338     683.7421     798.5421     114.8000     958.2149     274.4728     168.0242     159.6728
10.8670     683.7082     798.5083     114.8001     958.1904     274.4822     168.0275     159.6821
10.8933     683.8100     798.5421     114.7321     958.3440     274.5340     167.9994     159.8019
10.9215     683.7534     798.5083     114.7549     958.4069     274.6535     168.0544     159.8986
10.9491     683.7761     798.5083     114.7323     958.4654     274.6893     168.0513     159.9570
10.9777     683.7874     798.5083     114.7210     958.5808     274.7934     168.0784     160.0724
11.0028     683.7761     798.5083     114.7323     958.6534     274.8774     168.1140     160.1451
11.0299     683.7648     798.5083     114.7436     958.7320     274.9673     168.1515     160.2237
11.0571     683.7421     798.5083     114.7662     958.7420     274.9998     168.1774     160.2336
11.0838     683.8100     798.5083     114.6983     958.8212     275.0112     168.1360     160.3128
11.1091     683.7648     798.5421     114.7774     958.9074     275.1426     168.2325     160.3653
11.1389     683.7874     798.5083     114.7210     958.9764     275.1890     168.2103     160.4681
11.1749     683.8665     798.5083     114.6418     959.0486     275.1821     168.1552     160.5403
11.1997     683.8213     798.4745     114.6532     959.0971     275.2758     168.1941     160.6226
11.2258     683.8439     798.4745     114.6306     959.2358     275.3919     168.2177     160.7612
11.2540     683.8552     798.4745     114.6193     959.3314     275.4762     168.2383     160.8569
11.2787     683.8665     798.4745     114.6080     959.3748     275.5082     168.2414     160.9002
11.3046     683.7761     798.4745     114.6985     959.3669     275.5908     168.3293     160.8924
11.3326     683.8100     798.4408     114.6308     959.4192     275.6092     168.2902     160.9784
11.3568     683.8552     798.4745     114.6193     959.5067     275.6514     168.2967     161.0321
11.3837     683.8892     798.4408     114.5516     959.5607     275.6715     168.2582     161.1199
11.4117     683.8778     798.4408     114.5629     959.6074     275.7296     168.2851     161.1667
11.4364     683.9005     798.4745     114.5741     959.7818     275.8814     168.3432     161.3073
11.4683     683.8778     798.4745     114.5967     959.8505     275.9726     168.3887     161.3759
11.4938     683.8778     798.4408     114.5629     959.9166     276.0387     168.3882     161.4758
11.5239     683.8892     798.4070     114.5178     959.9547     276.0655     168.3670     161.5477
11.5529     683.8665     798.4070     114.5404     960.0089     276.1423     168.4077     161.6019
11.5811     683.8892     798.4408     114.5516     960.0691     276.1800     168.4277     161.6284
11.6068     683.8892     798.4408     114.5516     960.1293     276.2402     168.4478     161.6886
11.6327     683.8665     798.4408     114.5742     960.1696     276.3031     168.4838     161.7288
11.6596     683.8778     798.4408     114.5629     960.1982     276.3203     168.4820     161.7574
11.6817     683.9344     798.4070     114.4726     960.3381     276.4037     168.4496     161.9311
11.7082     683.9231     798.4408     114.5177     960.4206     276.4975     168.5109     161.9798
11.7383     683.9457     798.4070     114.4613     960.5164     276.5707     168.4977     162.1094
11.7667     683.9231     798.4408     114.5177     960.5953     276.6722     168.5692     162.1545
11.7931     683.9005     798.4408     114.5403     960.6440     276.7436     168.6080     162.2033
11.8220     683.8892     798.4070     114.5178     960.6834     276.7942     168.6099     162.2764
11.8555     683.8665     798.4070     114.5404     960.6801     276.8136     168.6315     162.2732
11.8837     683.9231     798.3732     114.4501     960.7400     276.8170     168.5724     162.3669
11.9106     683.8892     798.3732     114.4840     960.7778     276.8886     168.6189     162.4046
11.9368     683.9005     798.4408     114.5403     960.9137     277.0132     168.6979     162.4729
11.9611     683.9005     798.4070     114.5065     960.9708     277.0703     168.6944     162.5638
11.9904     683.9231     798.3732     114.4501     961.0090     277.0859     168.6620     162.6358
12.0194     683.9344     798.4070     114.4726     961.1929     277.2585     168.7345     162.7859
12.0471     683.9344     798.3732     114.4388     961.2242     277.2898     168.7225     162.8510
12.0773     683.9231     798.4070     114.4839     961.2505     277.3274     168.7651     162.8436
12.0993     683.8778     798.4070     114.5291     961.2969     277.4190     168.8258     162.8899
12.1286     683.8778     798.4070     114.5291     961.3103     277.4325     168.8302     162.9033
12.1473     683.8892     798.4070     114.5178     961.3919     277.5027     168.8461     162.9849
12.1762     683.8665     798.3732     114.5066     961.3819     277.5154     168.8429     163.0087
12.2068     683.8778     798.3732     114.4953     961.4413     277.5634     168.8514     163.0681
12.2379     683.9683     798.3732     114.4049     961.6156     277.6473     168.8190     163.2424
12.2616     683.8665     798.4070     114.5404     961.7214     277.8548     168.9786     163.3144
12.2945     683.8665     798.3394     114.4728     961.7570     277.8904     168.9454     163.4176
12.3186     683.8778     798.3732     114.4953     961.8037     277.9259     168.9722     163.4305
12.3429     683.8778     798.4070     114.5291     961.9083     278.0304     169.0296     163.5013
12.3712     683.8100     798.3732     114.5632     961.8796     278.0697     169.0653     163.5065
12.4013     683.8213     798.3394     114.5181     961.9055     278.0842     169.0401     163.5661
12.4237     683.8439     798.3394     114.4955     961.9699     278.1260     169.0390     163.6305
12.4495     683.7534     798.3732     114.6197     961.9940     278.2406     169.1600     163.6209
12.4786     683.8778     798.3394     114.4615     962.1277     278.2498     169.0576     163.7883
12.5103     683.8552     798.3394     114.4841     962.1840     278.3288     169.0990     163.8446
12.5341     683.8439     798.3394     114.4955     962.2938     278.4498     169.1469     163.9544
12.5632     683.8100     798.3732     114.5632     962.3597     278.5498     169.2254     163.9866
12.5947     683.8326     798.3394     114.5068     962.3922     278.5595     169.1910     164.0528
12.6277     683.8100     798.3394     114.5294     962.4360     278.6260     169.2283     164.0966
12.6555     683.7761     798.3394     114.5633     962.4416     278.6655     169.2641     164.1022
12.6802     683.7761     798.3394     114.5633     962.5300     278.7539     169.2935     164.1906
12.7028     683.7308     798.3056     114.5748     962.5113     278.7805     169.3100     164.2057
12.7263     683.7421     798.3056     114.5634     962.6018     278.8597     169.3289     164.2962
12.7546     683.7874     798.3056     114.5182     962.6927     278.9053     169.3139     164.3871
12.7827     683.7874     798.3394     114.5520     962.7794     278.9921     169.3654     164.4401
12.8084     683.7648     798.3394     114.5746     962.8559     279.0912     169.4135     164.5165
12.8389     683.7308     798.3056     114.5748     962.8318     279.1010     169.4168     164.5262
12.8633     683.7195     798.3056     114.5861     962.9298     279.2103     169.4608     164.6243
12.8892     683.6969     798.3056     114.6087     962.9384     279.2415     169.4863     164.6329
12.9209     683.7082     798.3056     114.5974     962.9648     279.2566     169.4838     164.6592
12.9515     683.6969     798.3056     114.6087     963.0125     279.3156     169.5110     164.7069
12.9756     683.6969     798.3056     114.6087     963.0341     279.3372     169.5182     164.7285
13.0027     683.7308     798.3394     114.6085     963.1604     279.4295     169.5489     164.8210
13.0289     683.7082     798.2718     114.5636     963.1869     279.4787     169.5353     164.9152
13.0550     683.6856     798.2718     114.5862     963.2333     279.5477     169.5734     164.9615
13.0858     683.7082     798.3056     114.5974     963.3428     279.6345     169.6098     165.0372
13.1120     683.6969     798.2718     114.5749     963.3358     279.6389     169.5962     165.0640
13.1421     683.6517     798.3394     114.6877     963.4516     279.7999     169.7251     165.1122
13.1692     683.6291     798.3056     114.6765     963.4619     279.8328     169.7286     165.1563
13.1927     683.5725     798.3056     114.7331     963.4651     279.8926     169.7862     165.1595
13.2173     683.5725     798.3394     114.7669     963.5669     279.9944     169.8427     165.2275
13.2448     683.6064     798.3394     114.7329     963.5623     279.9558     169.8072     165.2229
13.2703     683.6177     798.3394     114.7216     963.7048     280.0871     169.8435     165.3655
13.2988     683.5725     798.3394     114.7669     963.7462     280.1736     169.9025     165.4068
13.3258     683.6743     798.3056     114.6313     963.7754     280.1011     169.7879     165.4698
13.3567     683.6064     798.3394     114.7329     963.8839     280.2775     169.9145     165.5446
13.3838     683.5838     798.3732     114.7894     963.9519     280.3680     169.9823     165.5787
13.4140     683.5725     798.3394     114.7669     963.9748     280.4023     169.9787     165.6354
13.4441     683.5499     798.3056     114.7557     963.9407     280.3908     169.9674     165.6351
13.4711     683.5386     798.3394     114.8008     964.0373     280.4988     170.0335     165.6980
13.4988     683.4933     798.3394     114.8460     964.0224     280.5290     170.0737     165.6830
13.5196     683.5273     798.3394     114.8121     964.0969     280.5697     170.0646     165.7576
13.5488     683.5612     798.3056     114.7444     964.1691     280.6079     170.0322     165.8635
13.5740     683.5386     798.3394     114.8008     964.2785     280.7399     170.1138     165.9391
13.5996     683.5047     798.3394     114.8347     964.3436     280.8390     170.1695     166.0042
13.6241     683.4707     798.3056     114.8349     964.3388     280.8681     170.1793     166.0332
13.6509     683.5160     798.3056     114.7896     964.3920     280.8760     170.1518     166.0864
13.6803     683.4255     798.3056     114.8801     964.4020     280.9765     170.2456     166.0964
13.7051     683.4707     798.3056     114.8349     964.4589     280.9882     170.2193     166.1533
13.7360     683.4481     798.2718     114.8237     964.4036     280.9555     170.2010     166.1318
13.7605     683.4029     798.2718     114.8689     964.4136     281.0107     170.2495     166.1418
13.7869     683.4368     798.3056     114.8688     964.5390     281.1022     170.2799     166.2334
13.8123     683.4707     798.3056     114.8349     964.6705     281.1998     170.2898     166.3649
13.8393     683.4481     798.3394     114.8913     964.7376     281.2895     170.3574     166.3982
13.8656     683.4368     798.3056     114.8688     964.8049     281.3681     170.3686     166.4993
13.8923     683.3916     798.3056     114.9140     964.8482     281.4566     170.4282     166.5426
13.9228     683.3916     798.3394     114.9478     964.9274     281.5358     170.4771     166.5880
13.9525     683.3576     798.3056     114.9480     964.8836     281.5260     170.4740     166.5780
13.9840     683.3463     798.3056     114.9593     964.8321     281.4858     170.4681     166.5266
14.0101     683.3011     798.3056     115.0045     964.8764     281.5753     170.5281     166.5708
14.0424     683.3124     798.3056     114.9932     964.9180     281.6056     170.5307     166.6124
14.0666     683.4142     798.3056     114.8914     965.0132     281.5990     170.4606     166.7076
14.0931     683.3350     798.3394     115.0044     965.0996     281.7646     170.5911     166.7602
14.1145     683.3011     798.3056     115.0045     965.1473     281.8462     170.6184     166.8417
14.1407     683.3350     798.3056     114.9706     965.2195     281.8845     170.6085     166.9139
14.1657     683.3011     798.3394     115.0383     965.2898     281.9887     170.6884     166.9505
14.1944     683.2898     798.3056     115.0158     965.3041     282.0144     170.6820     166.9985
14.2244     683.2219     798.2718     115.0499     965.2498     282.0279     170.7092     166.9780
14.2508     683.2106     798.3056     115.0950     965.3173     282.1067     170.7655     167.0117
14.2766     683.2106     798.3056     115.0950     965.2955     282.0848     170.7583     166.9899
14.3025     683.2106     798.3056     115.0950     965.4150     282.2044     170.7981     167.1094
14.3320     683.2219     798.3056     115.0837     965.4707     282.2487     170.8054     167.1651
14.3675     683.1880     798.2718     115.0838     965.4998     282.3118     170.8265     167.2280
14.3939     683.2219     798.3056     115.0837     965.5953     282.3733     170.8469     167.2897
14.4186     683.1654     798.2718     115.1064     965.6263     282.4609     170.8913     167.3545
14.4476     683.1541     798.3056     115.1515     965.7354     282.5814     170.9615     167.4298
14.4746     683.0975     798.3056     115.2081     965.6920     282.5945     171.0035     167.3865
14.4975     683.0862     798.3056     115.2194     965.7321     282.6458     171.0282     167.4265
14.5224     683.0636     798.2718     115.2082     965.7060     282.6424     171.0196     167.4342
14.5450     683.0636     798.2380     115.1744     965.7034     282.6398     170.9962     167.4654
14.5709     683.0975     798.2380     115.1405     965.7938     282.6963     170.9924     167.5558
14.5954     683.0862     798.2718     115.1856     965.8738     282.7875     171.0529     167.6020
14.6214     683.0636     798.2380     115.1744     965.8546     282.7910     171.0466     167.6166
14.6510     683.0410     798.2380     115.1970     965.9001     282.8592     171.0844     167.6621
14.6820     683.0410     798.2718     115.2308     965.9858     282.9448     171.1355     167.7140
14.7087     682.9957     798.2718     115.2760     965.9802     282.9845     171.1789     167.7085
14.7342     682.9618     798.3056     115.3438     966.0580     283.0961     171.2612     167.7524
14.7597     682.8940     798.2718     115.3778     965.9364     283.0424     171.2660     167.6646
14.7853     682.9392     798.3056     115.3664     966.0420     283.1028     171.2785     167.7364
14.8114     682.9392     798.3056     115.3664     966.0563     283.1171     171.2833     167.7507
14.8402     682.9957     798.2380     115.2423     966.0822     283.0864     171.1903     167.8442
14.8687     682.8827     798.2380     115.3553     966.0636     283.1809     171.2972     167.8256
14.8986     682.8487     798.2380     115.3893     966.0890     283.2403     171.3396     167.8510
14.9319     682.8261     798.2042     115.3781     965.9896     283.1634     171.3065     167.7853
14.9599     682.8148     798.2380     115.4232     966.0524     283.2376     171.3613     167.8144
14.9869     682.7809     798.2042     115.4233     966.0029     283.2221     171.3562     167.7987
15.0132     682.7243     798.2380     115.5137     965.9941     283.2698     171.4324     167.7561
15.0427     682.7130     798.2380     115.5250     965.9452     283.2322     171.4274     167.7072
15.0665     682.6791     798.1704     115.4913     965.8588     283.1797     171.3874     167.6883
15.0930     682.7130     798.2042     115.4912     965.9432     283.2302     171.4042     167.7390
15.1197     682.6565     798.2042     115.5477     965.9653     283.3088     171.4681     167.7611
15.1515     682.6565     798.2042     115.5477     965.9679     283.3115     171.4690     167.7637
15.1801     682.6112     798.1704     115.5592     965.9150     283.3037     171.4740     167.7445
15.2065     682.5773     798.1704     115.5931     965.9094     283.3320     171.5061     167.7389
15.2306     682.5660     798.2042     115.6382     965.9142     283.3482     171.5415     167.7100
15.2584     682.5773     798.2042     115.6269     965.8873     283.3100     171.5213     167.6831
15.2848     682.4868     798.1704     115.6836     965.8013     283.3145     171.5605     167.6309
15.3117     682.4416     798.1704     115.7288     965.7200     283.2784     171.5787     167.5496
15.3391     682.4416     798.1704     115.7288     965.7217     283.2801     171.5792     167.5513
15.3699     682.4303     798.2042     115.7739     965.7413     283.3110     171.6196     167.5371
15.3956     682.4303     798.1704     115.7401     965.7313     283.3010     171.5937     167.5608
15.4264     682.3738     798.1704     115.7967     965.5956     283.2218     171.6051     167.4252
15.4554     682.3624     798.1704     115.8080     965.5474     283.1850     171.6003     167.3770
15.4803     682.3511     798.1366     115.7855     965.4552     283.1040     171.5583     167.3185
15.5075     682.3398     798.1704     115.8306     965.4257     283.0859     171.5824     167.2553
15.5355     682.2720     798.1366     115.8647     965.3179     283.0459     171.5917     167.1812
15.5567     682.2267     798.1028     115.8761     965.2236     282.9969     171.5830     167.1208
15.5848     682.2380     798.1366     115.8986     965.2390     283.0010     171.5994     167.1024
15.6093     682.2494     798.1028     115.8535     965.1474     282.8980     171.5350     167.0445
15.6360     682.2607     798.1366     115.8760     965.2678     283.0071     171.5864     167.1312
15.6618     682.2041     798.1028     115.8987     965.1828     282.9787     171.5920     167.0799
15.6895     682.2154     798.1028     115.8874     965.2210     283.0055     171.5935     167.1181
15.7192     682.1589     798.1028     115.9440     965.1435     282.9846     171.6242     167.0406
15.7471     682.0910     798.1028     116.0118     965.0974     283.0064     171.6767     166.9946
15.7743     682.0571     798.0690     116.0119     965.0004     282.9433     171.6557     166.9313
15.8033     682.0119     798.1028     116.0910     964.9582     282.9463     171.7094     166.8553
15.8294     682.0232     798.1028     116.0797     964.9157     282.8925     171.6839     166.8128
15.8567     682.0006     798.1028     116.1023     964.8153     282.8148     171.6731     166.7125
15.8820     682.0684     798.1028     116.0344     964.8949     282.8265     171.6318     166.7921
15.9090     682.0458     798.1366     116.0908     964.8845     282.8387     171.6735     166.7479
15.9366     682.0119     798.1366     116.1248     964.8483     282.8364     171.6953     166.7117
15.9634     681.9666     798.1704     116.2038     964.8381     282.8715     171.7597     166.6677
15.9835     681.9327     798.1366     116.2039     964.8015     282.8688     171.7589     166.6649
16.0133     681.9101     798.1366     116.2265     964.7332     282.8231     171.7587     166.5966
16.0378     681.8648     798.1028     116.2380     964.6415     282.7767     171.7509     166.5387
16.0669     681.8535     798.0690     116.2155     964.5964     282.7428     171.7246     166.5273
16.0925     681.8309     798.1028     116.2719     964.5609     282.7300     171.7579     166.4580
16.1188     681.8309     798.0690     116.2381     964.5211     282.6902     171.7222     166.4521
16.1500     681.8083     798.0690     116.2607     964.4591     282.6508     171.7241     166.3900
16.1820     681.7970     798.0690     116.2721     964.4048     282.6078     171.7173     166.3358
16.2107     681.7065     798.0353     116.3287     964.3049     282.5984     171.7520     166.2697
16.2384     681.7178     798.0690     116.3512     964.3114     282.5936     171.7653     166.2423
16.2608     681.7065     798.0353     116.3287     964.2054     282.4989     171.7188     166.1702
16.2915     681.6726     798.0353     116.3627     964.1445     282.4719     171.7324     166.1093
16.3197     681.6387     798.0690     116.4304     964.1316     282.4929     171.7846     166.0625
16.3458     681.6387     798.0353     116.3966     964.0460     282.4073     171.7335     166.0107
16.3732     681.6274     798.0353     116.4079     964.0193     282.3920     171.7359     165.9841
16.3939     681.5821     798.0353     116.4531     964.0059     282.4238     171.7767     165.9707
16.4225     681.6160     798.0353     116.4192     964.0320     282.4160     171.7515     165.9968
16.4480     681.5482     798.0353     116.4871     963.9354     282.3872     171.7871     165.9001
16.4795     681.5595     798.0353     116.4757     963.9096     282.3501     171.7672     165.8743
16.5014     681.5143     798.0353     116.5210     963.8476     282.3333     171.7918     165.8124
16.5271     681.4464     798.0353     116.5888     963.7966     282.3502     171.8426     165.7613
16.5541     681.4577     798.0015     116.5437     963.7093     282.2516     171.7797     165.7078
16.5787     681.3899     798.0015     116.6116     963.6144     282.2245     171.8159     165.6129
16.6054     681.4012     798.0353     116.6341     963.6135     282.2123     171.8268     165.5782
16.6309     681.3673     798.0353     116.6680     963.5261     282.1589     171.8316     165.4909
16.6610     681.3899     798.0690     116.6792     963.5553     282.1655     171.8413     165.4863
16.6892     681.3333     798.0353     116.7019     963.4564     282.1231     171.8423     165.4211
16.7157     681.3220     798.0353     116.7132     963.4221     282.1001     171.8422     165.3868
16.7377     681.2994     798.0015     116.7021     963.3447     282.0453     171.8165     165.3433
16.7654     681.2315     798.0353     116.8037     963.3325     282.1010     171.9028     165.2973
16.7999     681.2655     798.0015     116.7360     963.2303     281.9648     171.8123     165.2288
16.8254     681.2089     798.0015     116.7925     963.1339     281.9249     171.8367     165.1324
16.8488     681.1524     798.0353     116.8829     963.0479     281.8955     171.8871     165.0126
16.8728     681.1524     798.0015     116.8491     962.9390     281.7866     171.8282     164.9375
16.8991     681.1411     798.0015     116.8604     962.8959     281.7548     171.8252     164.8944
16.9269     681.1298     798.0015     116.8717     962.8316     281.7019     171.8151     164.8302
16.9528     681.1524     798.0015     116.8491     962.8535     281.7011     171.7997     164.8520
16.9866     681.1298     798.0353     116.9055     962.7743     281.6446     171.8185     164.7391
17.0182     681.0732     798.0353     116.9620     962.5929     281.5196     171.8146     164.5576
17.0365     681.0732     798.0015     116.9282     962.5043     281.4311     171.7625     164.5029
17.0649     681.0732     797.9677     116.8945     962.3777     281.3044     171.6978     164.4100
17.0892     681.0845     798.0015     116.9169     962.2720     281.1875     171.6738     164.2706
17.1180     681.0054     798.0015     116.9961     962.0779     281.0725     171.6882     164.0764
17.1447     681.0506     798.0015     116.9509     962.0341     280.9835     171.6284     164.0327
17.1723     681.0280     797.9677     116.9397     961.9640     280.9360     171.6051     163.9963
17.2051     681.0506     798.0015     116.9509     962.0332     280.9826     171.6281     164.0318
17.2327     681.0167     798.0015     116.9848     961.9604     280.9437     171.6378     163.9589
17.2659     681.0506     798.0015     116.9509     961.9493     280.8987     171.6001     163.9478
17.2907     681.0393     798.0015     116.9622     961.8636     280.8243     171.5829     163.8621
17.3193     680.9262     797.9677     117.0415     961.7367     280.8105     171.6311     163.7690
17.3448     680.9149     797.9677     117.0528     961.6589     280.7440     171.6165     163.6912
17.3707     680.8810     797.9677     117.0867     961.5620     280.6811     171.6182     163.5944
17.3943     680.9149     797.9677     117.0528     961.5335     280.6186     171.5747     163.5658
17.4160     680.8810     797.9677     117.0867     961.4359     280.5549     171.5761     163.4682
17.4451     680.9262     797.9677     117.0415     961.4512     280.5250     171.5360     163.4836
17.4741     680.8810     797.9677     117.0867     961.4119     280.5310     171.5681     163.4443
17.5021     680.8810     797.9677     117.0867     961.3383     280.4573     171.5436     163.3706
17.5301     680.8131     797.9677     117.1546     961.2283     280.4152     171.5748     163.2607
17.5652     680.7792     797.9677     117.1885     961.1680     280.3888     171.5886     163.2003
17.5915     680.7566     798.0015     117.2449     961.0588     280.3023     171.5974     163.0574
17.6174     680.7000     797.9339     117.2339     960.8220     280.1219     171.5299     162.8881
17.6429     680.6435     798.0015     117.3580     960.7756     280.1322     171.6160     162.7742
17.6683     680.5756     797.9677     117.3920     960.6280     280.0523     171.6121     162.6603
17.6978     680.5756     797.9339     117.3583     960.5269     279.9513     171.5559     162.5930
17.7293     680.5530     797.9677     117.4147     960.4712     279.9182     171.5825     162.5035
17.7504     680.5191     797.9339     117.4148     960.3957     279.8767     171.5688     162.4619
17.7828     680.4286     797.9677     117.5391     960.2478     279.8192     171.6324     162.2801
17.8051     680.4286     797.9677     117.5391     960.1856     279.7570     171.6117     162.2179
17.8325     680.3834     797.9677     117.5843     960.0319     279.6486     171.6057     162.0643
17.8665     680.3042     798.0353     117.7310     959.9419     279.6377     171.6999     161.9066
17.9002     680.2816     798.0015     117.7199     959.8146     279.5330     171.6576     161.8132
17.9271     680.1911     797.9677     117.7766     959.6011     279.4100     171.6544     161.6334
17.9495     680.1685     797.9677     117.7992     959.5028     279.3343     171.6442     161.5352
17.9739     680.1572     797.9677     117.8105     959.4276     279.2704     171.6305     161.4599
18.0021     680.1459     797.9677     117.8218     959.3359     279.1901     171.6112     161.3683
18.0288     680.0667     797.9677     117.9010     959.1930     279.1263     171.6427     161.2253
18.0547     680.0328     797.9339     117.9011     959.0902     279.0574     171.6199     161.1563
18.0877     680.0215     797.9677     117.9462     958.9146     278.8932     171.5952     160.9470
18.1157     679.9084     797.9677     118.0593     958.7153     278.8069     171.6418     160.7476
18.1427     679.8745     797.9339     118.0594     958.5654     278.6910     171.6033     160.6315
18.1681     679.8179     797.9339     118.1160     958.4162     278.5983     171.6101     160.4823
18.1949     679.8179     797.9677     118.1498     958.2082     278.3903     171.5633     160.2406
18.2183     679.7614     797.9339     118.1725     958.0475     278.2861     171.5437     160.1136
18.2458     679.7388     797.9339     118.1951     957.9485     278.2097     171.5333     160.0146
18.2780     679.7161     797.9339     118.2177     957.8135     278.0973     171.5109     159.8796
18.3045     679.6596     797.9339     118.2743     957.7075     278.0480     171.5322     159.7737
18.3304     679.6596     797.9339     118.2743     957.6299     277.9703     171.5063     159.6960
18.3551     679.6257     797.9339     118.3082     957.4827     277.8571     171.4912     159.5488
18.3862     679.6030     797.9677     118.3646     957.3657     277.7627     171.4973     159.3981
18.4131     679.6030     797.9339     118.3308     957.1804     277.5774     171.4130     159.2465
18.4382     679.5578     797.9339     118.3761     957.0686     277.5108     171.4210     159.1347
18.4624     679.5239     797.9001     118.3762     956.9066     277.3827     171.3784     159.0065
18.4854     679.5239     797.9001     118.3762     956.8439     277.3200     171.3575     158.9438
18.5163     679.5239     797.9339     118.4100     956.7815     277.2576     171.3592     158.8476
18.5384     679.4900     797.9339     118.4439     956.7114     277.2214     171.3697     158.7775
18.5641     679.4447     797.9001     118.4554     956.5288     277.0840     171.3316     158.6287
18.5946     679.4221     797.9001     118.4780     956.4425     277.0204     171.3254     158.5424
18.6182     679.3882     797.9001     118.5119     956.3068     276.9186     171.3141     158.4067
18.6445     679.3316     797.9339     118.6022     956.2176     276.8860     171.3635     158.2838
18.6740     679.2638     797.9339     118.6701     955.9811     276.7173     171.3525     158.0472
18.7001     679.2298     797.9001     118.6702     955.8249     276.5950     171.3118     157.9248
18.7260     679.2977     797.9339     118.6362     955.7277     276.4300     171.2341     157.7938
18.7532     679.2412     797.9001     118.6589     955.5248     276.2837     171.2005     157.6247
18.7809     679.2072     797.9339     118.7266     955.5226     276.3154     171.2562     157.5887
18.8070     679.1394     797.9001     118.7607     955.3666     276.2272     171.2495     157.4665
18.8309     679.1281     797.9001     118.7720     955.2041     276.0760     171.2067     157.3040
18.8582     679.1168     797.9001     118.7833     955.0885     275.9717     171.1795     157.1884
