eps1         u           sigma3       sigma3'     sigma1       sigma1'      p            q
9.4189      513.8935     599.5213     85.6279     719.9225     206.0291     125.7616     120.4012
9.4437      513.8449     599.5213     85.6764     719.9896     206.1447     125.8325     120.4683
9.4692      513.8611     599.5375     85.6764     720.0320     206.1709     125.8413     120.4945
9.4932      513.8287     599.5213     85.6926     720.1040     206.2753     125.8868     120.5826
9.5207      513.8611     599.5699     85.7088     720.3959     206.5348     125.9842     120.8260
9.5486      513.8773     599.5213     85.6440     720.4300     206.5527     125.9469     120.9086
9.5747      513.8611     599.4889     85.6278     720.5226     206.6616     125.9724     121.0337
9.6012      513.8287     599.4889     85.6602     720.7470     206.9183     126.0796     121.2581
9.6281      513.7963     599.5213     85.7250     720.8032     207.0069     126.1523     121.2819
9.6593      513.6668     599.5375     85.8707     720.9572     207.2904     126.3439     121.4197
9.6929      513.6182     599.5213     85.9031     720.9757     207.3575     126.3879     121.4544
9.7219      513.6668     599.5861     85.9193     721.0614     207.3946     126.4111     121.4753
9.7473      513.6182     599.5699     85.9517     721.1307     207.5124     126.4719     121.5608
9.7755      513.6668     599.4889     85.8221     721.1714     207.5045     126.3829     121.6824
9.8021      513.6506     599.5375     85.8869     721.4232     207.7726     126.5155     121.8857
9.8249      513.5859     599.4889     85.9031     721.4436     207.8577     126.5546     121.9547
9.8524      513.5859     599.4403     85.8545     721.6368     208.0509     126.5866     122.1964
9.8793      513.5697     599.5375     85.9678     721.7572     208.1876     126.7078     122.2197
9.9049      513.5373     599.5213     85.9840     721.8058     208.2686     126.7455     122.2845
9.9331      513.4563     599.4889     86.0326     721.7751     208.3187     126.7946     122.2861
9.9581      513.4401     599.5213     86.0812     721.8531     208.4130     126.8584     122.3318
9.9885      513.4240     599.5213     86.0974     721.9908     208.5669     126.9205     122.4695
10.0165     513.3754     599.5213     86.1459     722.0722     208.6968     126.9962     122.5508
10.0421     513.3268     599.5375     86.2107     722.2324     208.9056     127.1090     122.6949
10.0707     513.4887     599.5213     86.0326     722.3562     208.8674     126.9775     122.8348
10.1015     513.3916     599.5051     86.1135     722.4568     209.0652     127.0974     122.9517
10.1288     513.2782     599.5213     86.2431     722.5350     209.2567     127.2476     123.0136
10.1559     513.2621     599.5537     86.2916     722.7686     209.5065     127.3633     123.2149
10.1837     513.2944     599.4727     86.1783     722.7290     209.4346     127.2637     123.2563
10.2085     513.2135     599.5213     86.3078     722.8229     209.6094     127.4084     123.3016
10.2339     513.1649     599.5375     86.3726     722.9034     209.7385     127.4946     123.3659
10.2585     513.1649     599.5537     86.3888     723.0247     209.8597     127.5458     123.4709
10.2852     513.1487     599.5213     86.3726     723.0745     209.9258     127.5570     123.5532
10.3125     513.1164     599.4727     86.3564     723.2461     210.1297     127.6142     123.7733
10.3444     513.1164     599.4403     86.3240     723.2688     210.1524     127.6001     123.8284
10.3742     513.0840     599.4727     86.3888     723.3194     210.2354     127.6710     123.8467
10.4030     513.1002     599.5051     86.4050     723.4903     210.3901     127.7333     123.9852
10.4334     513.0192     599.4565     86.4373     723.5976     210.5784     127.8177     124.1410
10.4643     512.9383     599.4565     86.5183     723.5944     210.6561     127.8976     124.1378
10.4908     512.9706     599.4889     86.5183     723.6890     210.7183     127.9183     124.2001
10.5171     512.9868     599.4565     86.4697     723.7191     210.7322     127.8905     124.2625
10.5431     512.8735     599.5213     86.6478     723.9058     211.0323     128.1093     124.3845
10.5683     512.9221     599.5051     86.5830     723.9930     211.0709     128.0790     124.4878
10.5988     512.8735     599.4565     86.5830     724.0601     211.1866     128.1175     124.6036
10.6273     512.8735     599.5051     86.6316     724.1676     211.2941     128.1858     124.6625
10.6538     512.8411     599.4565     86.6154     724.2401     211.3990     128.2099     124.7836
10.6828     512.8087     599.5051     86.6964     724.3667     211.5580     128.3169     124.8616
10.7120     512.8249     599.5051     86.6802     724.4049     211.5799     128.3134     124.8997
10.7376     512.6792     599.5051     86.8259     724.5268     211.8476     128.4998     125.0217
10.7652     512.7602     599.4889     86.7287     724.5510     211.7908     128.4161     125.0621
10.7956     512.6954     599.4727     86.7773     724.6696     211.9742     128.5096     125.1969
10.8258     512.6954     599.4727     86.7773     724.6469     211.9515     128.5020     125.1742
10.8531     512.6630     599.4241     86.7611     724.7964     212.1334     128.5519     125.3723
10.8792     512.7116     599.5213     86.8097     724.9752     212.2636     128.6277     125.4538
10.9069     512.6630     599.4565     86.7935     725.0880     212.4249     128.6706     125.6314
10.9340     512.6630     599.4565     86.7935     725.0695     212.4064     128.6645     125.6129
10.9628     512.5821     599.5051     86.9230     725.2743     212.6922     128.8461     125.7692
10.9851     512.5821     599.4079     86.8259     725.2046     212.6225     128.7581     125.7967
11.0118     512.5173     599.4727     86.9554     725.3301     212.8127     128.9078     125.8573
11.0385     512.5011     599.4403     86.9392     725.4566     212.9554     128.9446     126.0162
11.0683     512.5173     599.4079     86.8906     725.4999     212.9826     128.9213     126.0919
11.0967     512.4526     599.4727     87.0202     725.5245     213.0719     129.0374     126.0517
11.1256     512.5335     599.4403     86.9068     725.6278     213.0943     128.9693     126.1875
11.1488     512.4040     599.4727     87.0687     725.8041     213.4001     129.1792     126.3314
11.1771     512.4850     599.4403     86.9554     725.8885     213.4035     129.1048     126.4481
11.2055     512.3716     599.5051     87.1335     725.9522     213.5805     129.2825     126.4470
11.2336     512.3716     599.4727     87.1011     726.1348     213.7631     129.3218     126.6620
11.2624     512.3554     599.4403     87.0849     726.1790     213.8236     129.3311     126.7387
11.2897     512.2907     599.4403     87.1497     726.1204     213.8297     129.3763     126.6801
11.3170     512.3231     599.5537     87.2307     726.3712     214.0481     129.5031     126.8175
11.3448     512.3231     599.4403     87.1173     726.2966     213.9735     129.4027     126.8562
11.3725     512.2907     599.4565     87.1659     726.4494     214.1587     129.4968     126.9929
11.3969     512.2907     599.4241     87.1335     726.5192     214.2285     129.4985     127.0950
11.4225     512.2259     599.4727     87.2468     726.6484     214.4225     129.6387     127.1757
11.4532     512.2097     599.4403     87.2306     726.6699     214.4602     129.6405     127.2296
11.4813     512.2421     599.4079     87.1658     726.7732     214.5311     129.6209     127.3652
11.5107     512.2097     599.4241     87.2144     726.9231     214.7134     129.7141     127.4990
11.5401     512.1288     599.4565     87.3278     726.9132     214.7844     129.8133     127.4566
11.5664     512.1126     599.5051     87.3925     727.0021     214.8895     129.8915     127.4970
11.5920     512.0802     599.4565     87.3763     727.1120     215.0318     129.9281     127.6554
11.6198     512.1126     599.4565     87.3439     727.0719     214.9593     129.8824     127.6154
11.6471     512.0316     599.5213     87.4897     727.3512     215.3195     130.0996     127.8299
11.6719     511.9831     599.4565     87.4735     727.3872     215.4041     130.1170     127.9306
11.6994     512.0640     599.4403     87.3763     727.5068     215.4428     130.0651     128.0664
11.7252     511.9831     599.4889     87.5059     727.5764     215.5933     130.2017     128.0875
11.7534     511.9507     599.4403     87.4896     727.6235     215.6728     130.2174     128.1832
11.7822     511.9993     599.4727     87.4735     727.6921     215.6929     130.2133     128.2194
11.8124     511.9345     599.3918     87.4573     727.6647     215.7302     130.2149     128.2729
11.8391     511.8697     599.4241     87.5544     727.7557     215.8860     130.3316     128.3316
11.8683     511.8212     599.4565     87.6354     727.8430     216.0218     130.4309     128.3865
11.8954     511.8374     599.4727     87.6354     727.9950     216.1577     130.4761     128.5223
11.9194     511.9183     599.4565     87.5382     728.1191     216.2008     130.4257     128.6625
11.9494     511.8212     599.4889     87.6678     728.1855     216.3643     130.5666     128.6965
11.9767     511.8374     599.3918     87.5544     728.1262     216.2888     130.4659     128.7345
12.0075     511.7564     599.4889     87.7325     728.2755     216.5191     130.6614     128.7866
12.0336     511.7564     599.3918     87.6353     728.2763     216.5199     130.5969     128.8846
12.0609     511.7564     599.4565     87.7001     728.3983     216.6419     130.6807     128.9417
12.0895     511.6431     599.4241     87.7811     728.3823     216.7392     130.7671     128.9582
12.1180     511.6917     599.4565     87.7649     728.4505     216.7588     130.7629     128.9940
12.1466     511.6431     599.4241     87.7811     728.4733     216.8302     130.7974     129.0491
12.1750     511.6755     599.4241     87.7487     728.5869     216.9115     130.8029     129.1628
12.2071     511.7078     599.3918     87.6839     728.6238     216.9159     130.7612     129.2320
12.2321     511.5621     599.5051     87.9430     728.7197     217.1576     131.0145     129.2146
12.2579     511.6107     599.4241     87.8134     728.7946     217.1839     130.9369     129.3705
12.2863     511.6593     599.4403     87.7811     728.9435     217.2842     130.9488     129.5032
12.3130     511.6269     599.4079     87.7811     728.8523     217.2254     130.9292     129.4444
12.3392     511.5136     599.4565     87.9430     728.9590     217.4455     131.1105     129.5025
12.3684     511.5460     599.4241     87.8782     728.9610     217.4151     131.0572     129.5369
12.3947     511.4974     599.4403     87.9430     729.0933     217.5959     131.1606     129.6530
12.4204     511.5298     599.3918     87.8620     729.0455     217.5157     131.0799     129.6537
12.4445     511.5136     599.3594     87.8458     729.1708     217.6573     131.1163     129.8115
12.4702     511.5136     599.3918     87.8782     729.3200     217.8064     131.1876     129.9282
12.5023     511.4974     599.4565     87.9592     729.3951     217.8978     131.2720     129.9386
12.5309     511.4164     599.4565     88.0401     729.4301     218.0136     131.3646     129.9735
12.5555     511.3517     599.4241     88.0725     729.3998     218.0481     131.3977     129.9756
12.5801     511.3355     599.4403     88.1049     729.5147     218.1792     131.4630     130.0743
12.6124     511.4002     599.4079     88.0077     729.4922     218.0919     131.3691     130.0842
12.6418     511.4326     599.3756     87.9429     729.5126     218.0799     131.3219     130.1370
12.6703     511.3517     599.4403     88.0887     729.6120     218.2603     131.4792     130.1717
12.6941     511.4164     599.3918     87.9753     729.7403     218.3238     131.4248     130.3485
12.7214     511.4002     599.4241     88.0239     729.8091     218.4088     131.4855     130.3849
12.7506     511.3517     599.4241     88.0725     729.9005     218.5488     131.5646     130.4763
12.7858     511.3031     599.3918     88.0886     729.9503     218.6472     131.6082     130.5586
12.8154     511.2545     599.4079     88.1534     729.9800     218.7255     131.6774     130.5721
12.8444     511.2222     599.4403     88.2182     730.2002     218.9781     131.8048     130.7599
12.8715     511.2707     599.3918     88.1210     730.1110     218.8402     131.6941     130.7192
12.8980     511.2222     599.3918     88.1696     730.1868     218.9646     131.7679     130.7950
12.9303     511.1250     599.3756     88.2505     730.1990     219.0740     131.8584     130.8235
12.9543     511.2060     599.4403     88.2344     730.2470     219.0411     131.8366     130.8067
12.9824     511.1898     599.4079     88.2182     730.3262     219.1364     131.8576     130.9183
13.0114     511.0926     599.4241     88.3315     730.4719     219.3792     132.0141     131.0477
13.0383     511.1412     599.4079     88.2667     730.5305     219.3893     131.9743     131.1226
13.0631     511.1574     599.4241     88.2667     730.4901     219.3327     131.9554     131.0659
13.0904     511.1088     599.3756     88.2667     730.5732     219.4644     131.9993     131.1977
13.1159     511.0441     599.4079     88.3639     730.7209     219.6768     132.1348     131.3129
13.1413     511.0926     599.4403     88.3477     730.7148     219.6222     132.1059     131.2745
13.1655     510.9955     599.4241     88.4286     730.8156     219.8201     132.2258     131.3915
13.1893     510.9955     599.3918     88.3963     730.8048     219.8093     132.2006     131.4131
13.2201     510.9955     599.3918     88.3963     730.8540     219.8585     132.2170     131.4623
13.2433     510.9793     599.3918     88.4124     730.9724     219.9931     132.2727     131.5806
13.2714     510.9793     599.4079     88.4286     731.0801     220.1008     132.3194     131.6722
13.2941     510.9631     599.4241     88.4610     731.1193     220.1562     132.3594     131.6952
13.3227     510.8660     599.4079     88.5420     731.1938     220.3279     132.4706     131.7859
13.3481     510.8174     599.4079     88.5905     731.2318     220.4144     132.5318     131.8238
13.3788     510.9146     599.3918     88.4772     731.2264     220.3119     132.4221     131.8347
13.4082     510.8174     599.4403     88.6229     731.3451     220.5277     132.5912     131.9048
13.4363     510.9146     599.3918     88.4772     731.4067     220.4922     132.4822     132.0150
13.4626     510.8336     599.3918     88.5581     731.3667     220.5331     132.5498     131.9749
13.4872     510.8822     599.3918     88.5096     731.5204     220.6382     132.5525     132.1286
13.5155     510.7688     599.3594     88.5905     731.4829     220.7141     132.6317     132.1236
13.5427     510.7688     599.3594     88.5905     731.5371     220.7682     132.6498     132.1777
13.5689     510.8174     599.3756     88.5581     731.6660     220.8485     132.6549     132.2904
13.5929     510.7688     599.4241     88.6553     731.8306     221.0618     132.7908     132.4065
13.6158     510.6555     599.3918     88.7362     731.8013     221.1458     132.8728     132.4095
13.6440     510.7365     599.4079     88.6715     731.8316     221.0952     132.8127     132.4237
13.6725     510.6717     599.4079     88.7362     731.9023     221.2306     132.9010     132.4944
13.7001     510.7041     599.4079     88.7039     731.9173     221.2132     132.8737     132.5094
13.7272     510.6393     599.4079     88.7686     731.9138     221.2745     132.9373     132.5059
13.7518     510.6555     599.3594     88.7038     732.0372     221.3817     132.9298     132.6778
13.7764     510.5908     599.3918     88.8010     732.1651     221.5744     133.0588     132.7734
13.8024     510.6717     599.4565     88.7848     732.2660     221.5943     133.0547     132.8095
13.8327     510.6231     599.3756     88.7524     732.3289     221.7058     133.0702     132.9534
13.8633     510.5260     599.4241     88.8981     732.4445     221.9185     133.2383     133.0203
13.8931     510.5260     599.4241     88.8981     732.4365     221.9105     133.2356     133.0124
13.9204     510.5098     599.4403     88.9305     732.5057     221.9958     133.2856     133.0653
13.9423     510.5584     599.4565     88.8982     732.4880     221.9296     133.2420     133.0315
13.9709     510.4936     599.3918     88.8981     732.5122     222.0186     133.2716     133.1204
13.9990     510.5098     599.3432     88.8334     732.5151     222.0053     133.2240     133.1719
14.0251     510.5584     599.4241     88.8658     732.6698     222.1114     133.2810     133.2456
14.0509     510.4612     599.3432     88.8819     732.6247     222.1635     133.3091     133.2815
14.0774     510.4289     599.4565     89.0277     732.8300     222.4011     133.4855     133.3734
14.1081     510.4289     599.4241     88.9953     732.8639     222.4351     133.4752     133.4398
14.1306     510.4451     599.4403     88.9953     732.9400     222.4950     133.4952     133.4997
14.1623     510.4451     599.3918     88.9467     732.9371     222.4920     133.4618     133.5453
14.1931     510.3641     599.4403     89.0762     733.0515     222.6873     133.6133     133.6111
14.2198     510.2993     599.4403     89.1410     733.0668     222.7674     133.6831     133.6264
14.2480     510.3155     599.3918     89.0762     733.0312     222.7157     133.6227     133.6395
14.2759     510.3317     599.4079     89.0762     733.1365     222.8048     133.6524     133.7286
14.2993     510.3317     599.4079     89.0762     733.1948     222.8631     133.6718     133.7869
14.3257     510.3641     599.4241     89.0600     733.2833     222.9192     133.6798     133.8592
14.3495     510.2832     599.3756     89.0924     733.3301     223.0470     133.7439     133.9546
14.3774     510.2670     599.4241     89.1572     733.4864     223.2195     133.8446     134.0623
14.4064     510.2508     599.3918     89.1410     733.5222     223.2714     133.8511     134.1304
14.4354     510.1860     599.4079     89.2219     733.5119     223.3259     133.9232     134.1039
14.4608     510.1860     599.3756     89.1895     733.4964     223.3103     133.8965     134.1208
14.4867     510.2022     599.3756     89.1734     733.5125     223.3103     133.8857     134.1370
14.5115     510.2346     599.4079     89.1734     733.5816     223.3470     133.8979     134.1736
14.5384     510.1374     599.3918     89.2543     733.6743     223.5369     134.0152     134.2826
14.5638     510.1698     599.3918     89.2219     733.7665     223.5967     134.0135     134.3748
14.5914     510.2184     599.3756     89.1572     733.8203     223.6020     133.9721     134.4448
14.6182     510.0727     599.4079     89.3353     733.9236     223.8510     134.1738     134.5157
14.6510     510.0403     599.3918     89.3514     733.9691     223.9288     134.2106     134.5773
14.6781     510.0241     599.3594     89.3352     733.8940     223.8698     134.1801     134.5346
14.7016     509.9917     599.4403     89.4486     734.0321     224.0403     134.3125     134.5917
14.7296     509.9108     599.3594     89.4486     734.0578     224.1470     134.3480     134.6984
14.7556     509.9756     599.3756     89.4000     734.1082     224.1326     134.3109     134.7326
14.7807     509.9917     599.4241     89.4324     734.1549     224.1632     134.3427     134.7308
14.8040     509.9270     599.3270     89.4000     734.1338     224.2068     134.3356     134.8068
14.8309     509.9432     599.3756     89.4324     734.1963     224.2532     134.3726     134.8208
14.8584     510.0079     599.3594     89.3514     734.2495     224.2416     134.3148     134.8901
14.8834     509.8622     599.3756     89.5133     734.3578     224.4955     134.5074     134.9822
14.9062     509.9270     599.3756     89.4486     734.3593     224.4324     134.4432     134.9838
14.9314     509.8946     599.4079     89.5133     734.4645     224.5699     134.5322     135.0566
14.9606     509.8298     599.3594     89.5295     734.4448     224.6150     134.5580     135.0854
14.9848     509.8460     599.3594     89.5133     734.4628     224.6167     134.5478     135.1034
15.0117     509.8460     599.3918     89.5457     734.5464     224.7003     134.5973     135.1546
15.0354     509.8784     599.3918     89.5133     734.7339     224.8555     134.6274     135.3422
15.0621     509.7813     599.3594     89.5781     734.6966     224.9153     134.6905     135.3372
15.0871     509.7489     599.3432     89.5943     734.6968     224.9479     134.7122     135.3537
15.1101     509.7813     599.3594     89.5781     734.8454     225.0641     134.7401     135.4860
15.1422     509.7651     599.3432     89.5781     734.8717     225.1066     134.7543     135.5285
15.1749     509.7489     599.3918     89.6429     734.9430     225.1941     134.8266     135.5513
15.2018     509.7165     599.4403     89.7238     734.9674     225.2509     134.8995     135.5270
15.2327     509.6679     599.3756     89.7076     734.9470     225.2790     134.8981     135.5714
15.2612     509.7165     599.3756     89.6590     734.9575     225.2410     134.8530     135.5819
15.2877     509.6356     599.4565     89.8210     735.0897     225.4542     135.0320     135.6332
15.3154     509.7165     599.3756     89.6590     735.0767     225.3602     134.8927     135.7011
15.3448     509.6194     599.3594     89.7400     735.1444     225.5250     135.0017     135.7850
15.3694     509.6679     599.3756     89.7076     735.2333     225.5654     134.9935     135.8578
15.3947     509.6194     599.3918     89.7724     735.2651     225.6458     135.0635     135.8734
15.4216     509.6356     599.3270     89.6914     735.2507     225.6151     134.9993     135.9237
15.4460     509.6194     599.4079     89.7886     735.3672     225.7478     135.1083     135.9592
15.4737     509.4899     599.3918     89.9019     735.3811     225.8913     135.2317     135.9894
15.5066     509.5546     599.3918     89.8371     735.3842     225.8296     135.1679     135.9924
15.5385     509.5222     599.3918     89.8695     735.4822     225.9600     135.2330     136.0904
15.5638     509.4899     599.3432     89.8533     735.4863     225.9964     135.2344     136.1431
15.5863     509.5222     599.3594     89.8371     735.5035     225.9813     135.2185     136.1441
15.6130     509.5708     599.3918     89.8209     735.6048     226.0340     135.2253     136.2130
15.6369     509.4737     599.4079     89.9343     735.6755     226.2018     135.3568     136.2676
15.6628     509.5222     599.3594     89.8371     735.6784     226.1561     135.2768     136.3190
15.6911     509.4899     599.4079     89.9181     735.8302     226.3404     135.3922     136.4223
15.7176     509.4089     599.3432     89.9343     735.7599     226.3510     135.4065     136.4167
15.7460     509.4251     599.3270     89.9019     735.7164     226.2913     135.3650     136.3894
15.7754     509.3280     599.3918     90.0638     735.8639     226.5360     135.5545     136.4722
15.7962     509.3442     599.4079     90.0638     735.8649     226.5208     135.5495     136.4570
15.8233     509.3442     599.3594     90.0152     735.9585     226.6144     135.5483     136.5992
15.8510     509.3442     599.3918     90.0476     736.0017     226.6576     135.5843     136.6100
15.8823     509.3442     599.3756     90.0314     736.0463     226.7022     135.5883     136.6708
15.9138     509.3118     599.3270     90.0152     736.0395     226.7277     135.5860     136.7125
15.9374     509.2794     599.4403     90.1609     736.1703     226.8909     135.7376     136.7300
15.9615     509.2956     599.4079     90.1124     736.1357     226.8402     135.6883     136.7278
15.9845     509.2470     599.3594     90.1123     736.1613     226.9143     135.7130     136.8019
16.0108     509.2146     599.3432     90.1285     736.1951     226.9805     135.7459     136.8520
16.0347     509.1823     599.3432     90.1609     736.1747     226.9924     135.7714     136.8315
16.0612     509.2308     599.3756     90.1447     736.2938     227.0630     135.7842     136.9183
16.0879     509.1984     599.3594     90.1609     736.3083     227.1099     135.8106     136.9489
16.1121     509.2308     599.3270     90.0961     736.3847     227.1539     135.7821     137.0577
16.1352     509.1337     599.3270     90.1933     736.3840     227.2503     135.8790     137.0570
16.1663     509.2146     599.4241     90.2095     736.6341     227.4195     135.9462     137.2100
16.2018     509.1337     599.3918     90.2581     736.5808     227.4471     135.9878     137.1891
16.2316     509.1013     599.4403     90.3390     736.6731     227.5718     136.0833     137.2328
16.2581     509.1661     599.3756     90.2095     736.5835     227.4174     135.9455     137.2079
16.2823     509.0204     599.3432     90.3228     736.5670     227.5466     136.0641     137.2238
16.3080     509.0365     599.3918     90.3552     736.6104     227.5739     136.0948     137.2187
16.3352     509.0527     599.3108     90.2580     736.5958     227.5430     136.0197     137.2850
16.3642     509.0689     599.3432     90.2742     736.6916     227.6227     136.0570     137.3484
16.3905     509.0042     599.3918     90.3876     736.7524     227.7482     136.1745     137.3606
16.4187     509.0204     599.4079     90.3876     736.8515     227.8312     136.2021     137.4436
16.4475     509.0365     599.3594     90.3228     736.9033     227.8668     136.1708     137.5440
16.4736     509.0527     599.4079     90.3552     736.9091     227.8563     136.1889     137.5011
16.4973     509.0365     599.3756     90.3390     736.9852     227.9487     136.2089     137.6097
16.5247     508.9556     599.3918     90.4362     737.0301     228.0745     136.3156     137.6383
16.5510     508.8908     599.3594     90.4685     736.9174     228.0266     136.3212     137.5580
16.5746     508.9070     599.3432     90.4361     736.8808     227.9738     136.2820     137.5377
16.5995     508.9880     599.3270     90.3390     736.9526     227.9647     136.2142     137.6257
16.6316     508.9394     599.4403     90.5009     737.1788     228.2394     136.4138     137.7385
16.6563     508.9394     599.2946     90.3552     737.1028     228.1634     136.2912     137.8082
16.6859     508.8908     599.3594     90.4685     737.1924     228.3015     136.4129     137.8330
16.7082     508.8747     599.3270     90.4523     737.1783     228.3037     136.4028     137.8514
16.7392     508.8423     599.4079     90.5657     737.3369     228.4946     136.5420     137.9289
16.7673     508.8747     599.4079     90.5333     737.2903     228.4156     136.4941     137.8823
16.7964     508.7613     599.3432     90.5818     737.2692     228.5079     136.5572     137.9261
16.8200     508.8099     599.3756     90.5657     737.3177     228.5078     136.5464     137.9421
16.8424     508.7613     599.3270     90.5656     737.3055     228.5441     136.5585     137.9785
16.8744     508.7937     599.3594     90.5657     737.4502     228.6565     136.5959     138.0908
16.9028     508.8261     599.3756     90.5495     737.4743     228.6482     136.5824     138.0987
16.9342     508.8099     599.3594     90.5495     737.4426     228.6327     136.5772     138.0832
16.9601     508.8261     599.3756     90.5495     737.5809     228.7548     136.6179     138.2054
16.9863     508.7289     599.3756     90.6466     737.5557     228.8268     136.7067     138.1802
17.0147     508.7775     599.3270     90.5495     737.5882     228.8107     136.6365     138.2612
17.0411     508.7289     599.3594     90.6304     737.5584     228.8294     136.6968     138.1990
17.0645     508.7289     599.3432     90.6142     737.5399     228.8109     136.6798     138.1967
17.0840     508.6804     599.3432     90.6628     737.5989     228.9185     136.7480     138.2558
17.1058     508.6804     599.3594     90.6790     737.7254     229.0450     136.8010     138.3660
17.1382     508.6966     599.3756     90.6790     737.8156     229.1191     136.8257     138.4401
17.1623     508.6480     599.3756     90.7276     737.7572     229.1092     136.8548     138.3816
17.1893     508.6804     599.2784     90.5980     737.6698     228.9895     136.7285     138.3915
17.2177     508.6480     599.3270     90.6790     737.8172     229.1692     136.8424     138.4903
17.2443     508.5994     599.3432     90.7437     737.8072     229.2078     136.8984     138.4640
17.2740     508.5994     599.3594     90.7599     737.8835     229.2841     136.9346     138.5241
17.3037     508.6318     599.3270     90.6952     737.8013     229.1695     136.8533     138.4743
17.3313     508.5994     599.3918     90.7923     737.8565     229.2571     136.9472     138.4647
17.3572     508.5509     599.3270     90.7761     737.7849     229.2341     136.9288     138.4579
17.3837     508.5023     599.3432     90.8409     737.8846     229.3823     137.0214     138.5414
17.4075     508.5509     599.3108     90.7599     737.8852     229.3343     136.9514     138.5744
17.4376     508.4861     599.3108     90.8247     737.9260     229.4399     137.0297     138.6152
17.4634     508.4375     599.3432     90.9056     738.0063     229.5688     137.1267     138.6631
17.4901     508.4537     599.3756     90.9218     738.0303     229.5766     137.1401     138.6547
17.5175     508.4051     599.3432     90.9380     737.9701     229.5649     137.1470     138.6269
17.5438     508.4213     599.3270     90.9056     737.9097     229.4883     137.0999     138.5827
17.5714     508.3404     599.3270     90.9866     737.9726     229.6322     137.2018     138.6457
17.6000     508.3728     599.3432     90.9704     738.0501     229.6773     137.2060     138.7069
17.6279     508.4375     599.3918     90.9542     738.0516     229.6140     137.1742     138.6598
17.6533     508.4537     599.2622     90.8085     738.0068     229.5531     137.0567     138.7446
17.6751     508.4375     599.3756     90.9380     738.1744     229.7368     137.2043     138.7988
17.7037     508.3728     599.3270     90.9542     738.1867     229.8139     137.2408     138.8597
17.7331     508.4051     599.2946     90.8894     738.1593     229.7541     137.1777     138.8647
17.7645     508.3404     599.3270     90.9866     738.1387     229.7983     137.2572     138.8117
17.7950     508.3728     599.3594     90.9866     738.1922     229.8194     137.2642     138.8328
17.8237     508.2918     599.3432     91.0513     738.2002     229.9084     137.3370     138.8570
17.8557     508.2918     599.3756     91.0837     738.1059     229.8141     137.3272     138.7303
17.8779     508.3080     599.2946     90.9866     738.1145     229.8065     137.2599     138.8199
17.9037     508.3080     599.3270     91.0190     738.2303     229.9223     137.3201     138.9034
17.9266     508.3566     599.3270     90.9704     738.2823     229.9257     137.2888     138.9553
17.9504     508.2918     599.3594     91.0675     738.3289     230.0370     137.3907     138.9695
17.9781     508.3080     599.2946     90.9866     738.3078     229.9998     137.3243     139.0133
18.0037     508.2271     599.3918     91.1647     738.4522     230.2251     137.5182     139.0604
18.0323     508.2433     599.3594     91.1161     738.4076     230.1643     137.4655     139.0482
18.0592     508.1947     599.3432     91.1485     738.3638     230.1691     137.4887     139.0206
18.0852     508.2109     599.3108     91.0999     738.2874     230.0765     137.4254     138.9766
18.1137     508.1623     599.3594     91.1971     738.3418     230.1795     137.5246     138.9825
18.1383     508.1785     599.3270     91.1485     738.3763     230.1978     137.4982     139.0493
18.1652     508.1299     599.2622     91.1323     738.3744     230.2445     137.5030     139.1122
18.1922     508.1299     599.2946     91.1647     738.3789     230.2490     137.5261     139.0843
18.2231     508.2594     599.3918     91.1323     738.4959     230.2365     137.5004     139.1042
18.2493     508.1461     599.4079     91.2618     738.5760     230.4299     137.6512     139.1680
18.2766     508.0814     599.2784     91.1970     738.2915     230.2101     137.5347     139.0131
18.2974     508.1137     599.3918     91.2780     738.4779     230.3642     137.6401     139.0862
18.3222     508.0004     599.3756     91.3752     738.4195     230.4190     137.7231     139.0439
18.3518     508.1137     599.3756     91.2618     738.5315     230.4177     137.6471     139.1559
18.3802     508.0166     599.3270     91.3104     738.4345     230.4179     137.6795     139.1075
18.4071     508.0652     599.3594     91.2942     738.4931     230.4280     137.6721     139.1338
18.4363     508.1137     599.3270     91.2132     738.4831     230.3694     137.5986     139.1561
18.4661     508.0490     599.2784     91.2294     738.4558     230.4068     137.6219     139.1774
18.4951     508.0652     599.2784     91.2132     738.4424     230.3772     137.6012     139.1640
18.5230     508.0328     599.2784     91.2456     738.5388     230.5060     137.6657     139.2604
18.5521     508.0166     599.3270     91.3104     738.5916     230.5750     137.7319     139.2646
18.5827     508.0004     599.3270     91.3266     738.4673     230.4669     137.7067     139.1403
18.6068     508.0166     599.3432     91.3266     738.4603     230.4438     137.6990     139.1172
18.6310     507.9842     599.4403     91.4561     738.5520     230.5678     137.8267     139.1117
18.6563     507.9842     599.3918     91.4075     738.5141     230.5299     137.7817     139.1224
18.6801     507.9518     599.3594     91.4075     738.4771     230.5253     137.7801     139.1178
18.7036     507.9518     599.2460     91.2942     738.5032     230.5514     137.7132     139.2572
18.7326     507.9033     599.3270     91.4237     738.4986     230.5954     137.8143     139.1717
18.7630     507.9033     599.2784     91.3751     738.4698     230.5665     137.7723     139.1914
18.7855     507.8547     599.3432     91.4885     738.4959     230.6412     137.8727     139.1527
18.8110     507.9033     599.3594     91.4561     738.5224     230.6191     137.8438     139.1630
18.8376     507.8871     599.2784     91.3913     738.4495     230.5625     137.7817     139.1712
18.8665     507.8223     599.2784     91.4561     738.4358     230.6135     137.8419     139.1574
