eps1         u           sigma3       sigma3'      sigma1        sigma1'      p             q
7.5588      620.0764     699.8397      79.7633     794.4941     174.4178     111.3148     94.6545
7.5628      620.1897     699.9207      79.7310     794.6523     174.4626     111.3082     94.7316
7.5677      620.1249     699.9368      79.8119     794.6837     174.5587     111.3942     94.7468
7.5729      620.0764     699.8559      79.7795     794.5771     174.5007     111.3532     94.7212
7.5783      620.1573     699.9045      79.7471     794.5998     174.4425     111.3123     94.6954
7.5837      620.1087     699.9530      79.8443     794.6835     174.5747     111.4211     94.7304
7.5910      620.1735     699.8397      79.6662     794.5830     174.4095     111.2473     94.7433
7.5970      620.2059     699.8883      79.6824     794.7674     174.5615     111.3088     94.8791
7.6032      620.1249     699.8883      79.7633     794.6190     174.4941     111.3402     94.7307
7.6086      620.2544     699.9207      79.6662     794.7473     174.4929     111.2751     94.8266
7.6142      620.2221     699.9045      79.6824     794.7254     174.5033     111.2894     94.8209
7.6202      620.1735     699.9207      79.7472     794.7151     174.5416     111.3453     94.7944
7.6244      620.2221     699.8883      79.6662     794.6987     174.4767     111.2697     94.8105
7.6291      620.2383     699.8883      79.6500     794.6938     174.4556     111.2519     94.8056
7.6347      620.2383     699.9530      79.7148     794.7731     174.5349     111.3215     94.8201
7.6408      620.2221     699.9692      79.7472     794.8846     174.6625     111.3856     94.9153
7.6470      620.3516     699.9207      79.5691     794.8093     174.4577     111.1986     94.8887
7.6522      620.3192     699.8721      79.5529     794.8365     174.5173     111.2077     94.9644
7.6576      620.3192     699.9368      79.6176     794.8349     174.5157     111.2503     94.8981
7.6636      620.2706     699.9692      79.6986     794.8814     174.6108     111.3360     94.9121
7.6692      620.3192     699.8883      79.5691     794.8757     174.5565     111.2316     94.9875
7.6737      620.3354     699.8883      79.5529     794.7697     174.4343     111.1800     94.8814
7.6793      620.3192     699.9530      79.6338     794.9098     174.5906     111.2861     94.9568
7.6847      620.4163     699.9368      79.5205     794.9286     174.5123     111.1844     94.9918
7.6907      620.3678     699.9530      79.5853     795.0197     174.6519     111.2741     95.0666
7.6968      620.3678     699.9207      79.5529     794.9203     174.5525     111.2194     94.9996
7.7026      620.3840     699.9530      79.5691     794.9872     174.6033     111.2471     95.0342
7.7090      620.3678     699.9045      79.5367     794.9118     174.5440     111.2058     95.0073
7.7142      620.4002     699.9692      79.5691     795.0117     174.6116     111.2499     95.0425
7.7194      620.4002     699.9207      79.5205     794.9578     174.5577     111.1996     95.0372
7.7235      620.4163     699.8721      79.4557     794.9860     174.5697     111.1604     95.1139
7.7291      620.3840     699.9854      79.6015     795.0328     174.6488     111.2839     95.0474
7.7333      620.4002     699.9692      79.5691     794.9921     174.5919     111.2434     95.0228
7.7389      620.4487     699.8883      79.4395     794.9256     174.4769     111.1187     95.0373
7.7439      620.4487     699.9207      79.4719     794.9529     174.5041     111.1493     95.0322
7.7492      620.4973     699.8883      79.3910     794.9554     174.4581     111.0800     95.0672
7.7551      620.4811     699.9692      79.4881     795.0912     174.6101     111.1955     95.1219
7.7604      620.4811     699.9207      79.4396     795.0573     174.5762     111.1518     95.1366
7.7669      620.4649     699.9045      79.4395     795.0345     174.5695     111.1495     95.1300
7.7714      620.5135     699.9530      79.4396     795.0783     174.5649     111.1480     95.1253
7.7762      620.4973     699.9368      79.4396     795.0167     174.5194     111.1328     95.0799
7.7818      620.4973     699.9045      79.4072     795.0393     174.5420     111.1188     95.1348
7.7868      620.4973     699.9207      79.4234     795.0099     174.5126     111.1198     95.0892
7.7924      620.5620     699.9530      79.3910     795.0770     174.5149     111.0990     95.1239
7.7974      620.5782     699.9207      79.3424     795.1002     174.5219     111.0689     95.1795
7.8040      620.5620     699.9368      79.3748     795.1298     174.5677     111.1058     95.1929
7.8094      620.5944     699.8721      79.2776     795.0594     174.4650     111.0068     95.1874
7.8138      620.6106     699.9692      79.3586     795.1926     174.5820     111.0997     95.2233
7.8194      620.6592     699.9692      79.3101     795.2475     174.5883     111.0695     95.2783
7.8250      620.5297     700.0016      79.4720     795.1729     174.6432     111.1957     95.1713
7.8299      620.6754     700.0016      79.3263     795.2487     174.5734     111.0753     95.2471
7.8358      620.6754     699.9368      79.2615     795.2184     174.5430     111.0220     95.2816
7.8420      620.6592     699.9045      79.2453     795.2605     174.6014     111.0306     95.3561
7.8482      620.6916     700.0178      79.3263     795.3270     174.6354     111.0960     95.3092
7.8536      620.6592     699.9854      79.3262     795.3295     174.6703     111.1076     95.3441
7.8600      620.7078     699.9854      79.2777     795.2824     174.5746     111.0433     95.2969
7.8673      620.6916     700.0016      79.3101     795.2911     174.5995     111.0732     95.2894
7.8739      620.6916     699.9854      79.2939     795.2882     174.5967     111.0615     95.3028
7.8808      620.7887     699.9854      79.1967     795.4025     174.6138     111.0024     95.4171
7.8868      620.7401     699.9854      79.2453     795.3558     174.6157     111.0354     95.3704
7.8926      620.7401     699.9692      79.2291     795.3741     174.6339     111.0307     95.4048
7.8972      620.7401     699.9368      79.1967     795.3572     174.6170     111.0035     95.4203
7.9021      620.7563     700.0178      79.2615     795.4330     174.6767     111.0666     95.4152
7.9065      620.7401     700.0016      79.2615     795.4527     174.7126     111.0785     95.4511
7.9111      620.7401     699.9368      79.1967     795.3630     174.6229     111.0054     95.4262
7.9158      620.7887     699.9692      79.1805     795.4309     174.6422     111.0011     95.4616
7.9216      620.8049     699.9692      79.1643     795.4653     174.6604     110.9964     95.4961
7.9262      620.8211     699.9692      79.1482     795.4808     174.6597     110.9853     95.5115
7.9312      620.8373     700.0178      79.1806     795.5849     174.7476     111.0362     95.5670
7.9370      620.8211     700.0178      79.1967     795.5182     174.6971     111.0302     95.5004
7.9422      620.8535     700.0016      79.1482     795.5572     174.7038     111.0000     95.5556
7.9478      620.8535     699.9530      79.0996     795.5028     174.6494     110.9495     95.5498
7.9532      620.7887     699.9530      79.1643     795.4973     174.7085     111.0124     95.5442
7.9588      620.8858     699.9854      79.0996     795.5440     174.6582     110.9525     95.5586
7.9654      620.8697     700.0664      79.1968     795.6383     174.7687     111.0541     95.5719
7.9725      620.9182     700.0340      79.1158     795.6390     174.7208     110.9841     95.6050
7.9791      620.8697     699.9207      79.0510     795.4986     174.6289     110.9103     95.5779
7.9845      620.8535     699.9207      79.0672     795.5536     174.7001     110.9448     95.6329
7.9895      620.9020     700.0178      79.1158     795.6456     174.7435     110.9917     95.6277
7.9944      620.9668     699.9692      79.0024     795.7130     174.7462     110.9170     95.7438
7.9988      620.9182     699.9854      79.0672     795.6237     174.7055     110.9466     95.6382
8.0036      620.9830     700.0016      79.0186     795.6551     174.6721     110.9031     95.6535
8.0090      620.8858     699.9692      79.0834     795.5969     174.7111     110.9593     95.6277
8.0125      620.9344     699.9530      79.0186     795.6780     174.7436     110.9270     95.7250
8.0166      620.9020     699.9045      79.0024     795.5242     174.6221     110.8757     95.6197
8.0210      620.9668     699.9530      78.9863     795.6490     174.6822     110.8849     95.6960
8.0266      621.0154     700.0016      78.9863     795.6514     174.6360     110.8695     95.6497
8.0330      621.0154     699.9368      78.9215     795.6001     174.5847     110.8092     95.6632
8.0382      621.0477     699.9368      78.8891     795.7360     174.6883     110.8222     95.7992
8.0430      621.0154     700.0016      78.9863     795.7757     174.7603     110.9109     95.7740
8.0478      620.9992     699.9692      78.9701     795.7181     174.7189     110.8864     95.7489
8.0534      620.9830     699.9854      79.0025     795.7083     174.7253     110.9101     95.7229
8.0583      620.9830     700.0178      79.0348     795.7355     174.7525     110.9407     95.7177
8.0633      621.0477     699.9854      78.9377     795.8190     174.7713     110.8822     95.8336
8.0689      621.1125     700.0016      78.8891     795.8294     174.7169     110.8317     95.8278
8.0743      621.0315     699.9530      78.9215     795.7752     174.7436     110.8622     95.8222
8.0795      621.0477     700.0502      79.0025     795.8670     174.8192     110.9414     95.8168
8.0847      621.0477     700.0502      79.0025     795.8212     174.7735     110.9261     95.7710
8.0899      621.0639     699.9854      78.9215     795.8519     174.7880     110.8770     95.8665
8.0961      621.0963     699.9692      78.8729     795.7889     174.6926     110.8128     95.8196
8.1004      621.0963     700.0178      78.9215     795.8127     174.7164     110.8532     95.7949
8.1054      621.0801     700.0340      78.9539     795.8843     174.8042     110.9040     95.8503
8.1121      621.1611     700.0178      78.8568     795.9419     174.7808     110.8314     95.9240
8.1181      621.1773     700.0016      78.8244     795.9396     174.7623     110.8037     95.9379
8.1233      621.1449     699.9692      78.8244     795.8211     174.6762     110.7750     95.8518
8.1280      621.1125     700.0178      78.9053     795.9454     174.8329     110.8812     95.9275
8.1338      621.1773     700.0178      78.8406     795.9595     174.7822     110.8211     95.9416
8.1386      621.1773     700.0016      78.8244     795.9181     174.7409     110.7965     95.9165
8.1434      621.2420     700.0016      78.7596     795.9131     174.6711     110.7301     95.9115
8.1492      621.1773     700.0016      78.8244     795.9272     174.7500     110.7996     95.9256
8.1552      621.1611     700.0016      78.8406     795.9815     174.8204     110.8338     95.9798
8.1598      621.2258     700.0178      78.7920     796.0332     174.8074     110.7971     96.0154
8.1658      621.2420     700.0502      78.8082     796.0190     174.7770     110.7978     95.9688
8.1706      621.2096     699.9692      78.7596     795.9330     174.7234     110.7475     95.9638
8.1764      621.2096     699.9854      78.7758     795.9432     174.7335     110.7617     95.9577
8.1818      621.1611     699.9854      78.8244     795.9980     174.8369     110.8286     96.0126
8.1876      621.2906     700.0178      78.7272     796.0646     174.7741     110.7428     96.0468
8.1928      621.3553     699.9854      78.6301     796.0470     174.6916     110.6506     96.0615
8.1971      621.2582     699.9530      78.6948     796.0705     174.8123     110.7340     96.1175
8.2015      621.2582     700.0016      78.7434     796.0742     174.8160     110.7676     96.0726
8.2067      621.3068     700.0178      78.7110     796.0850     174.7782     110.7334     96.0672
8.2123      621.3392     700.0178      78.6787     796.1194     174.7803     110.7125     96.1016
8.2187      621.3715     700.0340      78.6625     796.1490     174.7775     110.7008     96.1150
8.2239      621.2906     699.9854      78.6948     796.1152     174.8246     110.7381     96.1297
8.2297      621.3230     699.9854      78.6625     796.1091     174.7861     110.7037     96.1237
8.2351      621.3392     700.0826      78.7435     796.2006     174.8615     110.7828     96.1180
8.2401      621.3230     700.0016      78.6787     796.1346     174.8116     110.7230     96.1329
8.2446      621.3553     699.9368      78.5815     796.1456     174.7903     110.6511     96.2088
8.2494      621.3392     700.0502      78.7111     796.1935     174.8544     110.7588     96.1433
8.2546      621.3068     699.9854      78.6787     796.1636     174.8568     110.7380     96.1782
8.2602      621.3715     700.0988      78.7273     796.2711     174.8996     110.7847     96.1723
8.2652      621.3392     699.9530      78.6139     796.2007     174.8615     110.6964     96.2477
8.2714      621.4039     700.0340      78.6301     796.1946     174.7907     110.6836     96.1606
8.2780      621.3392     700.0016      78.6625     796.1754     174.8362     110.7204     96.1737
8.2828      621.3877     700.0178      78.6301     796.1866     174.7988     110.6863     96.1687
8.2886      621.4039     700.0826      78.6787     796.2251     174.8212     110.7262     96.1425
8.2944      621.4039     699.9854      78.5815     796.2427     174.8388     110.6673     96.2572
8.3002      621.4201     700.0340      78.6139     796.2650     174.8449     110.6909     96.2310
8.3060      621.4849     700.0178      78.5330     796.3031     174.8183     110.6281     96.2853
8.3116      621.4201     700.0988      78.6787     796.3380     174.9179     110.7584     96.2392
8.3168      621.4201     700.0340      78.6139     796.2073     174.7872     110.6717     96.1733
8.3216      621.5011     700.0988      78.5977     796.3678     174.8667     110.6874     96.2690
8.3278      621.4687     700.0340      78.5653     796.2965     174.8278     110.6528     96.2624
8.3338      621.4687     700.0988      78.6301     796.3952     174.9265     110.7289     96.2964
8.3390      621.5172     700.0178      78.5006     796.3088     174.7915     110.5976     96.2909
8.3456      621.5334     700.0178      78.4844     796.3622     174.8287     110.5992     96.3443
8.3519      621.5334     699.9854      78.4520     796.3635     174.8300     110.5780     96.3780
8.3585      621.5334     700.0016      78.4682     796.3727     174.8393     110.5919     96.3711
8.3627      621.5496     699.9692      78.4196     796.3762     174.8266     110.5553     96.4069
8.3670      621.5820     700.0340      78.4520     796.4364     174.8544     110.5861     96.4024
8.3714      621.5334     700.0016      78.4682     796.4396     174.9062     110.6142     96.4380
8.3761      621.5820     700.0340      78.4520     796.4469     174.8649     110.5896     96.4129
8.3799      621.5658     699.9692      78.4034     796.3983     174.8325     110.5464     96.4291
8.3840      621.5820     700.0664      78.4844     796.5313     174.9493     110.6394     96.4649
8.3896      621.6306     700.1312      78.5006     796.5701     174.9395     110.6469     96.4389
8.3965      621.6791     700.0178      78.3387     796.5099     174.8307     110.5027     96.4920
8.4017      621.5982     700.0016      78.4034     796.4882     174.8900     110.5656     96.4866
8.4068      621.6468     700.0502      78.4035     796.5716     174.9248     110.5772     96.5213
8.4118      621.6144     700.0178      78.4034     796.5339     174.9195     110.5755     96.5161
8.4178      621.6791     699.9854      78.3063     796.5957     174.9166     110.5097     96.6103
8.4241      621.6629     700.0178      78.3549     796.6015     174.9385     110.5494     96.5836
8.4305      621.6629     700.0502      78.3873     796.6271     174.9641     110.5796     96.5769
8.4371      621.7439     700.0340      78.2901     796.5637     174.8198     110.4667     96.5296
8.4431      621.6953     700.0016      78.3063     796.5450     174.8497     110.4874     96.5434
8.4490      621.6953     700.0016      78.3063     796.5992     174.9039     110.5055     96.5976
8.4546      621.6468     699.9854      78.3387     796.6374     174.9907     110.5560     96.6520
8.4610      621.6953     700.0340      78.3387     796.7194     175.0241     110.5672     96.6854
8.4664      621.6953     699.9854      78.2901     796.6450     174.9497     110.5100     96.6596
8.4722      621.6953     700.0016      78.3063     796.7154     175.0201     110.5442     96.7138
8.4782      621.6629     700.0988      78.4359     796.7861     175.1232     110.6650     96.6873
8.4842      621.7277     700.0502      78.3225     796.7111     174.9834     110.5428     96.6609
8.4892      621.6468     700.0340      78.3873     796.6896     175.0429     110.6058     96.6556
8.4952      621.6791     700.0826      78.4035     796.7720     175.0929     110.6333     96.6894
8.5021      621.8087     700.0826      78.2739     796.7648     174.9561     110.5013     96.6822
8.5099      621.7763     700.0826      78.3063     796.8167     175.0405     110.5510     96.7341
8.5170      621.7601     700.0178      78.2577     796.7043     174.9442     110.4866     96.6865
8.5234      621.7601     700.0988      78.3387     796.8388     175.0787     110.5854     96.7400
8.5303      621.7439     700.0502      78.3063     796.8231     175.0792     110.5639     96.7729
8.5348      621.7601     700.0340      78.2739     796.7619     175.0018     110.5166     96.7279
8.5411      621.8087     700.0502      78.2416     796.8117     175.0030     110.4954     96.7615
8.5469      621.7277     700.0826      78.3549     796.7777     175.0500     110.5866     96.6951
8.5531      621.7763     700.0340      78.2577     796.7225     174.9462     110.4872     96.6885
8.5589      621.7115     700.0340      78.3225     796.7365     175.0249     110.5566     96.7024
8.5639      621.8410     700.0178      78.1768     796.6949     174.8539     110.4025     96.6771
8.5695      621.7925     700.0988      78.3063     796.8101     175.0177     110.5434     96.7113
8.5740      621.8410     700.0178      78.1768     796.7444     174.9034     110.4190     96.7266
8.5790      621.8410     700.0340      78.1930     796.7353     174.8942     110.4267     96.7012
8.5836      621.8572     700.0664      78.2092     796.8431     174.9859     110.4681     96.7767
8.5894      621.8410     700.0502      78.2092     796.8208     174.9797     110.4660     96.7706
8.5942      621.8410     700.0664      78.2254     796.8118     174.9708     110.4739     96.7454
8.5991      621.8896     700.0016      78.1120     796.8622     174.9726     110.3989     96.8606
8.6056      621.9058     700.0826      78.1768     796.8962     174.9904     110.4480     96.8136
8.6101      621.9382     700.0340      78.0958     796.8227     174.8846     110.3588     96.7887
8.6147      621.8734     699.9854      78.1120     796.8496     174.9762     110.4001     96.8642
8.6199      621.9382     700.0988      78.1606     796.9575     175.0193     110.4468     96.8587
8.6242      621.9220     700.0988      78.1768     796.9729     175.0509     110.4682     96.8741
8.6301      621.9220     700.1312      78.2092     797.0192     175.0972     110.5052     96.8880
8.6344      621.9382     700.0502      78.1120     796.9737     175.0356     110.4199     96.9235
8.6398      621.9220     700.0178      78.0958     796.9356     175.0136     110.4018     96.9178
8.6446      621.9058     700.0502      78.1444     796.9429     175.0371     110.4420     96.8927
8.6487      621.9220     700.0340      78.1120     797.0025     175.0805     110.4349     96.9685
8.6541      621.9544     700.0502      78.0959     797.0130     175.0586     110.4168     96.9628
8.6591      621.9706     700.0664      78.0959     796.9838     175.0132     110.4017     96.9174
8.6639      621.9867     700.0664      78.0797     797.0188     175.0321     110.3971     96.9524
8.6691      621.9706     700.0988      78.1282     797.0858     175.1153     110.4573     96.9870
8.6742      621.9867     700.0340      78.0473     797.0557     175.0689     110.3878     97.0216
8.6803      622.0191     700.0340      78.0149     797.0493     175.0301     110.3533     97.0152
8.6869      622.0191     700.0664      78.0473     797.0947     175.0755     110.3900     97.0282
8.6933      622.0353     700.1150      78.0797     797.1164     175.0810     110.4135     97.0014
8.6998      622.0677     700.0178      77.9501     797.0524     174.9848     110.2950     97.0346
8.7064      622.0029     700.1150      78.1121     797.1626     175.1597     110.4613     97.0476
8.7128      622.0353     700.0664      78.0311     797.2074     175.1721     110.4114     97.1410
8.7184      622.1001     700.0826      77.9825     797.2377     175.1376     110.3676     97.1551
8.7238      622.0677     700.0664      77.9987     797.1957     175.1280     110.3752     97.1293
8.7302      622.0677     700.0340      77.9663     797.1364     175.0687     110.3338     97.1024
8.7365      622.1163     700.1150      77.9987     797.2308     175.1146     110.3707     97.1158
8.7414      622.1486     700.0664      77.9178     797.1970     175.0484     110.2946     97.1306
8.7470      622.1163     700.0826      77.9663     797.1872     175.0709     110.3345     97.1046
8.7516      622.1486     700.0502      77.9016     797.1900     175.0414     110.2815     97.1398
8.7574      622.1972     700.0340      77.8368     797.2277     175.0305     110.2347     97.1937
8.7626      622.1810     700.0664      77.8854     797.2145     175.0335     110.2681     97.1481
8.7680      622.0677     700.0988      78.0311     797.2812     175.2136     110.4253     97.1824
8.7736      622.0677     700.0826      78.0149     797.1990     175.1313     110.3870     97.1164
8.7778      622.0515     700.0664      78.0149     797.2585     175.2070     110.4123     97.1921
8.7829      622.1001     700.0826      77.9825     797.2491     175.1491     110.3714     97.1665
8.7873      622.1648     700.0664      77.9016     797.2283     175.0635     110.2889     97.1619
8.7919      622.1648     700.1150      77.9502     797.3321     175.1673     110.3559     97.2171
8.7985      622.1810     700.0178      77.8368     797.2279     175.0468     110.2402     97.2100
8.8037      622.1810     700.0178      77.8368     797.2023     175.0213     110.2316     97.1845
8.8087      622.1486     700.0502      77.9016     797.2694     175.1208     110.3080     97.2192
8.8134      622.1486     700.0826      77.9340     797.3168     175.1681     110.3454     97.2342
8.8174      622.2134     700.0988      77.8854     797.2687     175.0553     110.2754     97.1699
8.8224      622.2620     700.0664      77.8044     797.3711     175.1092     110.2394     97.3047
8.8271      622.1648     700.0502      77.8854     797.3098     175.1450     110.3053     97.2596
8.8317      622.2782     700.0664      77.7883     797.3011     175.0230     110.1998     97.2347
8.8362      622.2782     700.0664      77.7883     797.2963     175.0181     110.1982     97.2299
8.8421      622.2134     700.0664      77.8530     797.3301     175.1167     110.2742     97.2637
8.8470      622.2458     700.1474      77.9016     797.4458     175.2000     110.3344     97.2984
8.8524      622.2620     700.0178      77.7559     797.3305     175.0685     110.1934     97.3127
8.8574      622.3105     700.1150      77.8045     797.4824     175.1719     110.2603     97.3674
8.8626      622.2458     700.0988      77.8530     797.4807     175.2349     110.3136     97.3819
8.8667      622.3105     700.1150      77.8045     797.5124     175.2019     110.2703     97.3974
8.8717      622.2943     700.0178      77.7235     797.5100     175.2156     110.2209     97.4922
8.8777      622.2458     700.0664      77.8206     797.4921     175.2463     110.2959     97.4257
8.8838      622.3267     700.0826      77.7559     797.5019     175.1752     110.2290     97.4193
8.8891      622.3753     700.0988      77.7235     797.5323     175.1570     110.2013     97.4335
8.8952      622.3915     700.0502      77.6587     797.5173     175.1258     110.1478     97.4671
8.9001      622.3429     700.0826      77.7397     797.5444     175.2015     110.2269     97.4618
8.9045      622.3105     700.0016      77.6911     797.5587     175.2482     110.2101     97.5571
8.9093      622.2782     700.1312      77.8530     797.6632     175.3850     110.3637     97.5320
8.9151      622.2943     700.0664      77.7721     797.5722     175.2778     110.2740     97.5058
8.9209      622.3591     700.0664      77.7073     797.5460     175.1869     110.2005     97.4796
8.9259      622.3429     700.1474      77.8045     797.7016     175.3587     110.3225     97.5542
8.9302      622.3267     700.1312      77.8045     797.7208     175.3940     110.3343     97.5896
8.9367      622.4401     700.0826      77.6426     797.6453     175.2052     110.1634     97.5627
8.9412      622.4077     700.0988      77.6911     797.6366     175.2289     110.2037     97.5378
8.9464      622.3753     700.0988      77.7235     797.6510     175.2757     110.2409     97.5522
8.9535      622.4239     700.1312      77.7073     797.7158     175.2920     110.2355     97.5847
8.9588      622.3429     700.0664      77.7235     797.6253     175.2824     110.2431     97.5589
8.9644      622.3753     700.0664      77.6911     797.6393     175.2640     110.2154     97.5729
8.9692      622.4239     700.0664      77.6425     797.6342     175.2103     110.1651     97.5678
8.9748      622.3753     700.1474      77.7721     797.7491     175.3738     110.3060     97.6017
8.9802      622.4077     700.0502      77.6425     797.6861     175.2785     110.1878     97.6359
8.9862      622.4239     700.0988      77.6749     797.7682     175.3444     110.2314     97.6694
8.9916      622.4886     700.0988      77.6102     797.8224     175.3338     110.1847     97.7236
8.9970      622.3915     700.1150      77.7235     797.7729     175.3814     110.2761     97.6579
9.0026      622.4724     700.0988      77.6264     797.7506     175.2782     110.1770     97.6518
9.0090      622.4886     700.1312      77.6426     797.8161     175.3275     110.2042     97.6849
9.0140      622.4886     700.1150      77.6264     797.7746     175.2860     110.1796     97.6596
9.0188      622.4562     700.1312      77.6749     797.8456     175.3893     110.2464     97.7144
9.0242      622.4562     700.1312      77.6749     797.7998     175.3436     110.2312     97.6686
9.0300      622.5048     700.0826      77.5778     797.7850     175.2802     110.1452     97.7024
9.0354      622.4886     700.0502      77.5616     797.7468     175.2582     110.1271     97.6966
9.0410      622.5534     700.0826      77.5292     797.8331     175.2797     110.1127     97.7505
9.0464      622.4724     700.0664      77.5940     797.7911     175.3187     110.1689     97.7247
9.0524      622.4562     700.1312      77.6749     797.8894     175.4331     110.2610     97.7582
9.0572      622.4886     700.0988      77.6102     797.8119     175.3233     110.1812     97.7131
9.0622      622.5696     700.1798      77.6102     797.9275     175.3579     110.1928     97.7477
9.0667      622.5858     700.0826      77.4968     797.7855     175.1997     110.0645     97.7029
9.0707      622.5696     700.1312      77.5616     797.9097     175.3401     110.1544     97.7785
9.0752      622.5048     700.1312      77.6264     797.9247     175.4199     110.2242     97.7935
9.0804      622.5372     700.0988      77.5616     797.8868     175.3496     110.1576     97.7880
9.0844      622.5696     700.0988      77.5292     797.8626     175.2930     110.1172     97.7638
9.0893      622.5696     700.1636      77.5940     798.0018     175.4323     110.2068     97.8383
9.0939      622.5534     700.1798      77.6264     798.0131     175.4597     110.2375     97.8334
9.0985      622.5696     700.0826      77.5130     797.9909     175.4213     110.1491     97.9083
9.1028      622.6181     700.1150      77.4969     797.9587     175.3406     110.1114     97.8437
9.1078      622.6343     700.1150      77.4807     797.9933     175.3589     110.1068     97.8783
9.1134      622.6505     700.1312      77.4807     798.0234     175.3729     110.1114     97.8922
9.1182      622.6343     700.0988      77.4645     797.9659     175.3316     110.0868     97.8671
9.1229      622.6991     700.0988      77.3997     798.1004     175.4014     110.0669     98.0016
9.1290      622.6505     700.1474      77.4969     798.0827     175.4322     110.1420     97.9353
9.1354      622.6991     700.0664      77.3673     797.9748     175.2757     110.0035     97.9084
9.1418      622.6343     700.1150      77.4807     798.0763     175.4420     110.1344     97.9613
9.1480      622.6181     700.1150      77.4969     798.0896     175.4714     110.1550     97.9746
9.1536      622.6991     700.0988      77.3997     798.0673     175.3682     110.0559     97.9685
9.1588      622.6991     700.1798      77.4807     798.1826     175.4835     110.1483     98.0028
9.1646      622.7800     700.0988      77.3188     798.0954     175.3153     109.9843     97.9966
9.1713      622.7962     700.1474      77.3512     798.1567     175.3605     110.0209     98.0093
9.1773      622.6991     700.1636      77.4645     798.2063     175.5072     110.1454     98.0427
9.1827      622.6829     700.1636      77.4807     798.1806     175.4977     110.1530     98.0170
9.1879      622.6829     700.1150      77.4321     798.1264     175.4435     110.1026     98.0114
9.1931      622.7153     700.1150      77.3997     798.1208     175.4055     110.0683     98.0058
9.1989      622.6991     700.0988      77.3997     798.1382     175.4391     110.0795     98.0394
9.2049      622.7800     700.1150      77.3350     798.1678     175.3878     110.0192     98.0528
9.2094      622.7800     700.1312      77.3512     798.1990     175.4190     110.0404     98.0678
9.2146      622.7800     700.1636      77.3835     798.2258     175.4458     110.0710     98.0622
9.2194      622.7962     700.0988      77.3026     798.1758     175.3796     109.9949     98.0770
9.2256      622.7153     700.0988      77.3835     798.1890     175.4737     110.0803     98.0902
9.2300      622.8286     700.0988      77.2702     798.1843     175.3557     109.9654     98.0855
9.2358      622.7638     700.1798      77.4159     798.2790     175.5151     110.1157     98.0992
9.2418      622.7962     700.0664      77.2702     798.1989     175.4027     109.9810     98.1325
9.2474      622.7800     700.1636      77.3835     798.2701     175.4901     110.0857     98.1065
9.2547      622.8448     700.1150      77.2702     798.2535     175.4087     109.9830     98.1385
9.2615      622.7800     700.1636      77.3835     798.3346     175.5545     110.1072     98.1710
9.2667      622.7638     700.0340      77.2702     798.1994     175.4356     109.9920     98.1654
9.2725      622.7638     700.1474      77.3835     798.3662     175.6024     110.1232     98.2189
9.2800      622.8934     700.1150      77.2216     798.2859     175.3926     109.9453     98.1709
9.2862      622.8286     700.1150      77.2864     798.2991     175.4705     110.0144     98.1841
9.2928      622.8448     700.1150      77.2702     798.3119     175.4671     110.0025     98.1969
9.2982      622.7962     700.1150      77.3188     798.4056     175.6094     110.0823     98.2906
9.3026      622.8610     700.1150      77.2540     798.3013     175.4403     109.9828     98.1863
9.3074      622.8286     700.1312      77.3026     798.3721     175.5435     110.0495     98.2409
9.3121      622.8448     700.0826      77.2378     798.3581     175.5133     109.9963     98.2755
9.3165      622.8286     700.1474      77.3188     798.3784     175.5498     110.0624     98.2310
9.3223      622.8772     700.1312      77.2540     798.3758     175.4986     110.0022     98.2446
9.3264      622.8286     700.0988      77.2702     798.4385     175.6099     110.0501     98.3397
9.3318      622.8934     700.1312      77.2378     798.4252     175.5318     110.0025     98.2940
9.3366      622.9096     700.1798      77.2702     798.3691     175.4595     110.0000     98.1893
9.3410      622.9096     700.1150      77.2054     798.3792     175.4696     109.9602     98.2642
9.3464      622.8772     700.1150      77.2378     798.3335     175.4564     109.9773     98.2185
9.3501      622.8610     700.1474      77.2864     798.3818     175.5208     110.0312     98.2344
9.3553      622.9257     700.1474      77.2216     798.4956     175.5698     110.0044     98.3482
9.3603      622.9096     700.1798      77.2702     798.4828     175.5732     110.0379     98.3030
9.3644      622.9096     700.1474      77.2378     798.5454     175.6358     110.0372     98.3980
9.3698      622.9743     700.1312      77.1569     798.4835     175.5092     109.9410     98.3523
9.3756      622.9419     700.1798      77.2378     798.5258     175.5839     110.0199     98.3460
9.3810      622.9905     700.1636      77.1731     798.5436     175.5531     109.9664     98.3800
9.3870      622.9905     700.1474      77.1569     798.5407     175.5502     109.9547     98.3933
9.3932      623.0715     700.1312      77.0597     798.5377     175.4662     109.8619     98.4065
9.3995      623.0229     700.0988      77.0759     798.5383     175.5154     109.8891     98.4395
9.4053      622.9905     700.0664      77.0759     798.5593     175.5688     109.9069     98.4929
9.4117      623.0067     700.1960      77.1893     798.6620     175.6553     110.0113     98.4660
9.4175      623.0067     700.0988      77.0921     798.5983     175.5916     109.9253     98.4995
9.4235      623.0715     700.1312      77.0597     798.6042     175.5328     109.8841     98.4730
9.4291      623.1038     700.1474      77.0436     798.6342     175.5304     109.8725     98.4868
9.4362      623.0391     700.2122      77.1731     798.6714     175.6324     109.9929     98.4593
9.4412      623.0391     700.1150      77.0759     798.5887     175.5497     109.9005     98.4738
9.4468      623.1200     700.1798      77.0598     798.6872     175.5672     109.8956     98.5074
