eps1         u           sigma3       sigma3'     sigma1       sigma1'      p           q
9.6606      556.8528     599.9827     43.1299     668.6684     111.8156     66.0251     68.6857
9.6876      556.8204     599.9989     43.1785     668.6918     111.8713     66.0761     68.6928
9.7151      556.8366     599.9989     43.1623     668.6846     111.8480     66.0575     68.6857
9.7438      556.8852     599.9989     43.1137     668.7042     111.8190     66.0155     68.7053
9.7735      556.8043     600.0151     43.2109     668.7530     111.9487     66.1235     68.7379
9.7979      556.8043     599.9179     43.1137     668.6924     111.8881     66.0385     68.7744
9.8223      556.8043     600.0475     43.2432     668.8447     112.0404     66.1756     68.7972
9.8479      556.8528     599.9503     43.0975     668.7555     111.9027     66.0326     68.8052
9.8772      556.8528     599.9503     43.0975     668.7607     111.9079     66.0343     68.8104
9.9058      556.8690     599.9989     43.1299     668.8288     111.9597     66.0732     68.8298
9.9360      556.8528     599.9503     43.0975     668.7985     111.9456     66.0469     68.8481
9.9614      556.8366     599.9665     43.1299     668.8916     112.0549     66.1049     68.9250
9.9886      556.9014     599.9341     43.0327     668.8384     111.9370     66.0008     68.9043
10.0134     556.8528     600.0475     43.1947     669.0291     112.1762     66.1885     68.9816
10.0429     556.7881     599.9989     43.2109     668.9579     112.1698     66.1972     68.9590
10.0726     556.8043     599.9827     43.1785     668.9327     112.1284     66.1618     68.9499
10.0972     556.7881     599.9665     43.1785     668.9663     112.1783     66.1784     68.9998
10.1233     556.8043     600.0151     43.2109     668.9674     112.1631     66.1950     68.9523
10.1519     556.7071     599.9665     43.2594     668.9793     112.2721     66.2637     69.0127
10.1801     556.7881     599.9665     43.1785     668.9713     112.1833     66.1801     69.0048
10.2096     556.7557     600.0637     43.3080     669.1007     112.3451     66.3204     69.0370
10.2363     556.7881     599.9665     43.1785     669.0242     112.2361     66.1977     69.0577
10.2663     556.8528     599.9341     43.0813     669.0237     112.1708     66.1112     69.0895
10.2932     556.8366     599.9341     43.0975     669.0578     112.2211     66.1387     69.1236
10.3178     556.8528     599.9665     43.1137     669.0575     112.2047     66.1440     69.0910
10.3441     556.8528     599.9665     43.1137     669.1332     112.2804     66.1693     69.1667
10.3778     556.7233     599.9665     43.2432     669.0113     112.2879     66.2581     69.0447
10.4056     556.7071     599.9341     43.2270     668.9985     112.2914     66.2485     69.0644
10.4294     556.8366     599.9017     43.0651     669.0163     112.1797     66.1033     69.1146
10.4546     556.7719     599.9179     43.1461     669.0541     112.2822     66.1915     69.1362
10.4769     556.8204     599.9341     43.1137     669.1215     112.3011     66.1762     69.1874
10.5068     556.8690     599.8856     43.0165     669.0361     112.1671     66.0667     69.1506
10.5376     556.7233     599.9341     43.2108     669.1157     112.3924     66.2713     69.1815
10.5685     556.7881     599.9665     43.1785     669.1515     112.3634     66.2401     69.1849
10.6025     556.8043     599.8694     43.0651     669.0964     112.2921     66.1408     69.2270
10.6337     556.7557     599.9179     43.1623     669.0935     112.3378     66.2208     69.1755
10.6638     556.8043     599.9341     43.1299     669.1546     112.3504     66.2034     69.2205
10.6926     556.7557     599.9503     43.1946     669.1621     112.4065     66.2652     69.2118
10.7192     556.7395     599.9827     43.2432     669.2559     112.5164     66.3343     69.2732
10.7452     556.7719     599.9179     43.1461     669.2118     112.4399     66.2440     69.2939
10.7682     556.7395     599.9503     43.2108     669.2673     112.5278     66.3165     69.3170
10.7940     556.7395     599.9503     43.2108     669.3154     112.5759     66.3325     69.3651
10.8307     556.7881     599.9341     43.1461     669.2979     112.5099     66.2673     69.3638
10.8600     556.7719     599.8856     43.1137     669.2675     112.4956     66.2410     69.3819
10.8865     556.7881     599.9341     43.1461     669.3090     112.5210     66.2710     69.3749
10.9124     556.7395     599.9017     43.1622     669.2974     112.5579     66.2941     69.3956
10.9415     556.7557     599.9341     43.1784     669.3071     112.5514     66.3028     69.3730
10.9699     556.7881     599.9017     43.1137     669.3206     112.5326     66.2533     69.4189
10.9932     556.8043     599.9341     43.1299     669.3620     112.5578     66.2725     69.4279
11.0178     556.7881     599.9827     43.1947     669.4186     112.6306     66.3400     69.4359
11.0475     556.7719     599.9017     43.1299     669.3689     112.5970     66.2856     69.4671
11.0747     556.7557     599.8856     43.1299     669.3859     112.6302     66.2966     69.5003
11.1035     556.7719     599.8694     43.0975     669.3879     112.6160     66.2703     69.5185
11.1326     556.7557     599.8370     43.0813     669.3871     112.6314     66.2647     69.5502
11.1597     556.7233     599.8856     43.1622     669.4280     112.7047     66.3431     69.5425
11.1829     556.7881     599.8532     43.0651     669.4319     112.6438     66.2580     69.5787
11.2098     556.8043     599.9017     43.0975     669.4186     112.6144     66.2698     69.5169
11.2389     556.7719     599.8856     43.1137     669.4475     112.6757     66.3010     69.5620
11.2694     556.8043     599.8532     43.0489     669.4183     112.6141     66.2373     69.5652
11.2970     556.7071     599.8856     43.1784     669.5105     112.8034     66.3867     69.6249
11.3263     556.7881     599.9017     43.1137     669.5444     112.7563     66.3279     69.6426
11.3570     556.7719     599.9827     43.2108     669.6147     112.8429     66.4215     69.6320
11.3848     556.8043     599.9017     43.0975     669.5390     112.7348     66.3099     69.6373
11.4156     556.7719     599.8856     43.1137     669.5257     112.7539     66.3271     69.6402
11.4421     556.7719     599.9341     43.1623     669.6212     112.8493     66.3913     69.6870
11.4646     556.8204     599.9179     43.0975     669.5873     112.7668     66.3206     69.6693
11.4915     556.7395     599.8532     43.1137     669.5013     112.7618     66.3297     69.6481
11.5163     556.7557     599.9341     43.1784     669.6169     112.8612     66.4060     69.6827
11.5429     556.7233     599.8694     43.1460     669.5988     112.8755     66.3892     69.7295
11.5700     556.8204     599.8856     43.0651     669.5801     112.7596     66.2966     69.6945
11.5984     556.7881     599.9017     43.1137     669.6820     112.8939     66.3738     69.7803
11.6239     556.7395     599.9017     43.1622     669.6349     112.8954     66.4066     69.7331
11.6502     556.7395     599.9503     43.2108     669.7032     112.9637     66.4618     69.7529
11.6786     556.7071     599.9017     43.1946     669.6592     112.9521     66.4471     69.7575
11.7068     556.6909     599.9179     43.2270     669.6936     113.0027     66.4856     69.7757
11.7319     556.6424     599.9503     43.3080     669.6792     113.0369     66.5509     69.7289
11.7546     556.6747     599.8694     43.1946     669.6883     113.0135     66.4676     69.8189
11.7792     556.7395     599.9017     43.1622     669.7147     112.9752     66.4332     69.8129
11.8076     556.6909     599.8532     43.1622     669.6436     112.9527     66.4257     69.7904
11.8400     556.7557     599.8370     43.0813     669.6287     112.8730     66.3452     69.7917
11.8723     556.7071     599.8856     43.1784     669.6921     112.9850     66.4473     69.8066
11.8994     556.6262     599.8370     43.2108     669.6221     112.9959     66.4725     69.7851
11.9304     556.6585     599.8532     43.1946     669.6541     112.9956     66.4616     69.8009
11.9578     556.6585     599.8046     43.1460     669.6108     112.9522     66.4148     69.8062
11.9818     556.5776     599.8532     43.2756     669.7211     113.1435     66.5649     69.8679
12.0042     556.5452     599.8694     43.3241     669.6925     113.1473     66.5985     69.8232
12.0308     556.5938     599.8532     43.2594     669.6956     113.1018     66.5402     69.8425
12.0575     556.6747     599.7884     43.1136     669.6634     112.9887     66.4053     69.8750
12.0848     556.6100     599.8532     43.2432     669.7199     113.1099     66.5321     69.8667
12.1109     556.5938     599.8208     43.2270     669.6668     113.0730     66.5090     69.8460
12.1375     556.5776     599.8208     43.2432     669.7128     113.1352     66.5405     69.8921
12.1667     556.6100     599.8370     43.2270     669.6789     113.0689     66.5076     69.8419
12.1949     556.6100     599.8208     43.2108     669.7208     113.1108     66.5108     69.9000
12.2210     556.6100     599.8208     43.2108     669.7269     113.1169     66.5128     69.9061
12.2497     556.5452     599.8370     43.2917     669.7069     113.1616     66.5817     69.8699
12.2779     556.5614     599.8046     43.2432     669.7056     113.1442     66.5435     69.9011
12.3023     556.5776     599.8370     43.2594     669.7320     113.1544     66.5577     69.8950
12.3292     556.5776     599.8208     43.2432     669.7748     113.1972     66.5612     69.9540
12.3553     556.5452     599.8532     43.3079     669.7595     113.2143     66.6101     69.9064
12.3808     556.5452     599.8694     43.3241     669.8224     113.2772     66.6418     69.9530
12.4073     556.4967     599.8532     43.3565     669.7984     113.3018     66.6716     69.9453
12.4336     556.5776     599.8856     43.3080     669.8767     113.2991     66.6383     69.9912
12.4601     556.5614     599.8694     43.3079     669.8929     113.3315     66.6491     70.0235
12.4896     556.5452     599.8694     43.3241     669.8559     113.3107     66.6530     69.9866
12.5178     556.5290     599.9179     43.3889     669.9221     113.3930     66.7236     70.0041
12.5462     556.4805     599.8694     43.3889     669.8507     113.3703     66.7160     69.9814
12.5730     556.5290     599.8856     43.3565     669.9257     113.3967     66.7033     70.0402
12.6014     556.6585     599.8856     43.2270     669.8763     113.2177     66.5572     69.9907
12.6315     556.5452     599.9503     43.4051     670.0238     113.4785     66.7629     70.0734
12.6582     556.5938     599.8856     43.2918     669.9910     113.3972     66.6602     70.1054
12.6873     556.5614     599.8856     43.3241     669.9810     113.4196     66.6893     70.0954
12.7136     556.5938     599.8856     43.2918     669.9332     113.3394     66.6410     70.0476
12.7414     556.5290     599.8694     43.3403     669.9747     113.4457     66.7088     70.1054
12.7681     556.5290     599.9017     43.3727     669.9323     113.4033     66.7162     70.0305
12.7959     556.4805     599.8694     43.3889     669.9176     113.4371     66.7383     70.0482
12.8231     556.5290     599.8694     43.3403     669.9757     113.4467     66.7091     70.1064
12.8498     556.5452     599.8694     43.3241     669.9409     113.3957     66.6813     70.0716
12.8805     556.5128     599.8856     43.3727     669.9857     113.4728     66.7394     70.1001
12.9079     556.5290     599.8856     43.3565     669.9770     113.4479     66.7203     70.0914
12.9342     556.4805     599.8046     43.3241     669.9547     113.4742     66.7075     70.1501
12.9660     556.5128     599.8694     43.3565     669.9938     113.4810     66.7313     70.1245
12.9959     556.4319     599.8532     43.4213     669.9402     113.5083     66.7836     70.0871
13.0248     556.5290     599.8208     43.2917     669.8846     113.3556     66.6463     70.0638
13.0507     556.4805     599.8694     43.3889     669.8990     113.4186     66.7321     70.0297
13.0763     556.4157     599.8370     43.4213     669.8726     113.4569     66.7665     70.0356
13.1003     556.4967     599.8370     43.3403     669.9064     113.4097     66.6968     70.0694
13.1290     556.4481     599.8694     43.4213     669.9422     113.4942     66.7789     70.0729
13.1538     556.4805     599.8370     43.3565     669.9562     113.4758     66.7296     70.1193
13.1788     556.4319     599.8856     43.4537     669.9979     113.5660     66.8244     70.1123
13.2070     556.4157     599.7884     43.3727     669.8646     113.4489     66.7314     70.0763
13.2371     556.4157     599.8532     43.4375     669.9582     113.5425     66.8058     70.1050
13.2668     556.4643     599.8532     43.3889     669.9209     113.4566     66.7448     70.0678
13.2953     556.3671     599.8370     43.4698     669.8685     113.5014     66.8137     70.0315
13.3205     556.4157     599.8208     43.4051     669.8584     113.4427     66.7509     70.0376
13.3436     556.4319     599.8208     43.3889     669.8530     113.4211     66.7329     70.0322
13.3697     556.3995     599.8046     43.4051     669.9084     113.5089     66.7730     70.1038
13.3979     556.3348     599.8370     43.5022     669.9444     113.6097     66.8714     70.1075
13.4264     556.3348     599.7884     43.4536     669.9258     113.5910     66.8328     70.1374
13.4550     556.4319     599.8694     43.4375     669.9703     113.5384     66.8045     70.1010
13.4838     556.3995     599.7884     43.3889     669.9189     113.5194     66.7657     70.1305
13.5142     556.3348     599.7884     43.4536     669.8943     113.5596     66.8223     70.1059
13.5428     556.3348     599.7722     43.4374     669.8285     113.4937     66.7895     70.0563
13.5706     556.3509     599.8046     43.4536     669.8516     113.5006     66.8026     70.0470
13.5944     556.3348     599.7722     43.4374     669.8395     113.5048     66.7932     70.0674
13.6162     556.2862     599.7722     43.4860     669.8614     113.5753     66.8491     70.0893
13.6478     556.3348     599.7884     43.4536     669.8916     113.5568     66.8214     70.1032
13.6765     556.3348     599.7398     43.4050     669.8462     113.5114     66.7738     70.1064
13.7057     556.3833     599.7722     43.3889     669.8943     113.5110     66.7629     70.1222
13.7346     556.2862     599.7560     43.4698     669.8943     113.6081     66.8492     70.1383
13.7619     556.2700     599.7884     43.5184     669.8912     113.6212     66.8860     70.1029
13.7904     556.2700     599.7884     43.5184     669.8418     113.5718     66.8695     70.0534
13.8182     556.3186     599.7884     43.4698     669.8324     113.5138     66.8178     70.0440
13.8472     556.2700     599.7560     43.4860     669.7895     113.5195     66.8305     70.0335
13.8706     556.2862     599.7236     43.4374     669.7645     113.4783     66.7844     70.0409
13.8960     556.2700     599.7722     43.5022     669.8319     113.5619     66.8554     70.0597
13.9200     556.3348     599.8208     43.4860     669.9004     113.5657     66.8459     70.0797
13.9484     556.3024     599.7722     43.4698     669.8945     113.5921     66.8439     70.1223
13.9796     556.3671     599.7236     43.3565     669.8731     113.5060     66.7396     70.1495
14.0095     556.2700     599.7398     43.4698     669.8518     113.5818     66.8404     70.1120
14.0386     556.3024     599.8046     43.5022     669.8797     113.5773     66.8606     70.0751
14.0689     556.2700     599.8046     43.5346     669.8812     113.6112     66.8935     70.0767
14.0965     556.2538     599.7398     43.4860     669.7808     113.5270     66.8330     70.0410
14.1207     556.2862     599.8046     43.5184     669.8390     113.5528     66.8632     70.0345
14.1461     556.3024     599.7884     43.4860     669.8021     113.4997     66.8239     70.0137
14.1722     556.2376     599.6912     43.4536     669.7492     113.5116     66.8063     70.0580
14.2040     556.2376     599.7398     43.5022     669.8243     113.5867     66.8637     70.0845
14.2301     556.2700     599.7884     43.5184     669.8909     113.6209     66.8859     70.1025
14.2571     556.2862     599.7398     43.4536     669.8334     113.5472     66.8182     70.0936
14.2870     556.2700     599.7560     43.4860     669.8383     113.5683     66.8468     70.0823
14.3182     556.2376     599.7398     43.5022     669.7966     113.5590     66.8544     70.0568
14.3487     556.2214     599.7398     43.5184     669.7323     113.5109     66.8492     69.9925
14.3790     556.1890     599.7236     43.5345     669.7175     113.5285     66.8659     69.9939
14.4070     556.2052     599.7560     43.5508     669.7532     113.5480     66.8832     69.9972
14.4299     556.2862     599.7722     43.4860     669.8161     113.5299     66.8340     70.0439
14.4575     556.2052     599.7074     43.5022     669.7679     113.5627     66.8557     70.0605
14.4843     556.2214     599.7560     43.5346     669.7946     113.5732     66.8808     70.0387
14.5139     556.1890     599.7074     43.5184     669.7479     113.5588     66.8652     70.0405
14.5413     556.2862     599.7560     43.4698     669.7871     113.5009     66.8135     70.0311
14.5685     556.2376     599.7398     43.5022     669.7487     113.5110     66.8385     70.0089
14.5971     556.2052     599.7074     43.5022     669.7189     113.5137     66.8393     70.0115
14.6253     556.2052     599.7560     43.5508     669.7444     113.5391     66.8802     69.9884
14.6482     556.1405     599.7560     43.6155     669.7125     113.5721     66.9344     69.9565
14.6735     556.2214     599.7236     43.5022     669.7116     113.4902     66.8315     69.9880
14.7008     556.2214     599.7560     43.5346     669.7998     113.5784     66.8825     70.0438
14.7295     556.2214     599.7722     43.5508     669.7664     113.5450     66.8822     69.9942
14.7560     556.1890     599.7398     43.5507     669.7644     113.5754     66.8923     70.0246
14.7800     556.2862     599.8532     43.5670     669.8711     113.5849     66.9063     70.0179
14.8128     556.1567     599.7884     43.6317     669.7533     113.5966     66.9533     69.9649
14.8432     556.1890     599.7722     43.5831     669.7252     113.5361     66.9008     69.9530
14.8720     556.2376     599.7884     43.5508     669.7047     113.4670     66.8562     69.9163
14.8968     556.1405     599.7074     43.5669     669.6163     113.4758     66.8699     69.9089
14.9240     556.1567     599.7884     43.6317     669.6750     113.5183     66.9272     69.8866
14.9509     556.1890     599.7560     43.5669     669.6075     113.4184     66.8508     69.8515
14.9823     556.2214     599.7236     43.5022     669.6143     113.3928     66.7991     69.8907
15.0152     556.1729     599.7398     43.5669     669.6164     113.4436     66.8591     69.8766
15.0449     556.1890     599.7560     43.5669     669.6342     113.4451     66.8597     69.8782
15.0727     556.1729     599.7398     43.5669     669.6081     113.4353     66.8564     69.8683
15.0986     556.1243     599.6750     43.5507     669.4831     113.3588     66.8201     69.8081
15.1270     556.0433     599.6588     43.6155     669.4825     113.4391     66.8900     69.8236
15.1586     556.1567     599.7236     43.5669     669.5212     113.3646     66.8328     69.7976
15.1830     556.0757     599.6750     43.5993     669.4526     113.3769     66.8585     69.7776
15.2133     556.0433     599.7236     43.6803     669.4632     113.4199     66.9268     69.7397
15.2379     556.1081     599.6912     43.5831     669.5143     113.4062     66.8575     69.8231
15.2657     556.0919     599.6912     43.5993     669.5043     113.4124     66.8703     69.8131
15.2912     556.0919     599.7398     43.6479     669.4931     113.4012     66.8990     69.7533
15.3190     556.1243     599.6912     43.5669     669.4475     113.3232     66.8190     69.7563
15.3436     556.0595     599.6588     43.5993     669.3819     113.3224     66.8403     69.7231
15.3693     556.0595     599.7398     43.6803     669.4935     113.4340     66.9315     69.7537
15.3941     556.0110     599.6750     43.6640     669.3565     113.3456     66.8912     69.6815
15.4212     556.0433     599.6264     43.5831     669.2597     113.2164     66.7942     69.6333
15.4499     556.0272     599.7074     43.6803     669.3430     113.3158     66.8921     69.6356
15.4728     556.0272     599.6588     43.6317     669.2885     113.2613     66.8415     69.6296
15.4976     556.0433     599.6264     43.5831     669.2744     113.2310     66.7991     69.6480
15.5231     556.0110     599.6588     43.6479     669.2987     113.2877     66.8611     69.6399
15.5532     556.0919     599.6750     43.5831     669.2772     113.1852     66.7838     69.6021
15.5803     556.0272     599.6588     43.6317     669.2386     113.2114     66.8249     69.5798
15.6107     555.9948     599.7074     43.7126     669.2622     113.2674     66.8976     69.5548
15.6404     556.0595     599.6750     43.6155     669.2311     113.1716     66.8008     69.5561
15.6671     555.9948     599.6912     43.6964     669.2381     113.2434     66.8787     69.5469
15.6936     556.0110     599.6588     43.6479     669.1581     113.1471     66.8143     69.4993
15.7220     556.0110     599.7236     43.7126     669.1737     113.1627     66.8627     69.4501
15.7477     556.0110     599.6426     43.6317     669.0716     113.0606     66.7746     69.4289
15.7768     556.0110     599.6588     43.6479     669.1411     113.1301     66.8086     69.4822
15.8024     556.0110     599.6912     43.6802     669.1394     113.1284     66.8296     69.4482
15.8262     556.0110     599.6588     43.6479     669.0617     113.0507     66.7821     69.4029
15.8506     556.0110     599.7074     43.6964     669.1287     113.1178     66.8369     69.4213
15.8805     556.0272     599.7560     43.7288     669.0884     113.0612     66.8396     69.3324
15.9123     555.9786     599.7074     43.7288     668.9364     112.9578     66.8052     69.2290
15.9369     555.8653     599.6750     43.8098     668.7295     112.8643     66.8279     69.0545
15.9641     555.9300     599.6750     43.7450     668.7329     112.8029     66.7643     69.0579
15.9891     556.0110     599.7560     43.7450     668.7933     112.7824     66.7575     69.0373
16.0146     555.9300     599.6912     43.7612     668.7205     112.7905     66.7709     69.0293
16.0409     555.9948     599.7236     43.7288     668.7312     112.7365     66.7314     69.0076
16.0718     556.0110     599.7398     43.7288     668.7220     112.7110     66.7229     68.9822
16.1022     556.0757     599.7074     43.6317     668.7544     112.6787     66.6474     69.0470
16.1312     556.0110     599.7074     43.6964     668.6664     112.6555     66.6828     68.9590
16.1575     555.9948     599.6750     43.6802     668.6380     112.6433     66.6679     68.9630
16.1819     555.9948     599.6426     43.6478     668.5343     112.5395     66.6117     68.8917
16.2084     556.0110     599.7074     43.6964     668.6157     112.6048     66.6659     68.9083
16.2381     556.0433     599.6588     43.6155     668.5299     112.4866     66.5725     68.8711
16.2638     555.9948     599.7074     43.7126     668.5702     112.5754     66.6669     68.8628
16.2882     556.0919     599.6264     43.5345     668.5332     112.4412     66.5034     68.9067
16.3166     556.1405     599.6750     43.5345     668.5328     112.3923     66.4871     68.8577
16.3472     556.1243     599.6912     43.5669     668.5366     112.4123     66.5154     68.8454
16.3733     556.0919     599.6750     43.5831     668.5501     112.4582     66.5415     68.8751
16.4040     556.0757     599.6588     43.5831     668.5469     112.4712     66.5458     68.8881
16.4331     556.0919     599.6588     43.5669     668.4846     112.3927     66.5088     68.8258
16.4617     556.1081     599.6912     43.5831     668.5190     112.4109     66.5257     68.8278
16.4910     556.1405     599.6264     43.4859     668.4301     112.2896     66.4205     68.8036
16.5179     556.0433     599.6912     43.6479     668.4726     112.4293     66.5750     68.7814
16.5413     556.0757     599.6912     43.6155     668.4534     112.3777     66.5362     68.7622
16.5686     556.1890     599.6588     43.4698     668.5005     112.3115     66.4170     68.8417
16.5928     556.1243     599.6588     43.5345     668.4806     112.3563     66.4751     68.8218
16.6210     556.1405     599.6750     43.5345     668.5117     112.3713     66.4801     68.8367
16.6507     556.1405     599.6426     43.5021     668.4803     112.3398     66.4480     68.8377
16.6783     556.1729     599.6102     43.4374     668.4251     112.2523     66.3757     68.8149
16.7082     556.0919     599.6588     43.5669     668.4618     112.3698     66.5012     68.8029
16.7339     556.1729     599.6912     43.5183     668.4475     112.2746     66.4371     68.7563
16.7604     556.1243     599.7074     43.5831     668.4672     112.3429     66.5031     68.7598
16.7863     556.1081     599.6750     43.5669     668.3753     112.2672     66.4670     68.7003
16.8107     556.2052     599.6588     43.4536     668.4153     112.2100     66.3724     68.7565
16.8376     556.1081     599.6750     43.5669     668.3965     112.2884     66.4741     68.7215
16.8669     556.1890     599.6750     43.4860     668.4104     112.2214     66.3978     68.7354
16.8983     556.1567     599.6750     43.5183     668.4480     112.2913     66.4427     68.7730
16.9257     556.1729     599.6264     43.4536     668.3514     112.1785     66.3619     68.7249
16.9505     556.1567     599.6750     43.5183     668.4048     112.2481     66.4283     68.7298
16.9791     556.2376     599.6426     43.4050     668.3360     112.0984     66.3028     68.6934
17.0063     556.1890     599.6426     43.4536     668.3897     112.2006     66.3693     68.7471
17.0324     556.1567     599.6426     43.4860     668.3300     112.1734     66.3818     68.6874
17.0540     556.1890     599.7398     43.5507     668.4600     112.2710     66.4575     68.7202
17.0841     556.1567     599.6102     43.4536     668.3942     112.2376     66.3816     68.7840
17.1153     556.2214     599.6750     43.4536     668.4712     112.2497     66.3856     68.7961
17.1418     556.1567     599.5940     43.4374     668.3935     112.2368     66.3705     68.7995
17.1658     556.1890     599.6102     43.4212     668.3645     112.1754     66.3393     68.7542
17.1915     556.1890     599.6102     43.4212     668.3685     112.1794     66.3406     68.7583
17.2186     556.2862     599.6426     43.3564     668.3657     112.0795     66.2641     68.7230
17.2485     556.1405     599.6750     43.5345     668.4238     112.2834     66.4508     68.7488
17.2736     556.1405     599.6426     43.5021     668.3959     112.2555     66.4199     68.7533
17.3003     556.2052     599.7074     43.5022     668.4638     112.2586     66.4210     68.7564
17.3249     556.1890     599.5940     43.4050     668.3679     112.1788     66.3296     68.7739
17.3495     556.2376     599.5778     43.3402     668.3691     112.1315     66.2707     68.7913
17.3786     556.2214     599.5940     43.3726     668.4117     112.1902     66.3118     68.8176
17.4140     556.1729     599.6264     43.4536     668.4019     112.2291     66.3787     68.7755
17.4433     556.2538     599.6102     43.3564     668.4371     112.1833     66.2987     68.8268
17.4785     556.2052     599.6750     43.4698     668.4220     112.2168     66.3854     68.7470
17.5088     556.1081     599.5940     43.4859     668.3284     112.2203     66.3974     68.7344
17.5385     556.1567     599.6102     43.4536     668.3325     112.1758     66.3610     68.7222
17.5659     556.2052     599.6264     43.4212     668.3258     112.1206     66.3210     68.6994
17.5920     556.1890     599.6750     43.4860     668.3401     112.1510     66.3743     68.6651
17.6181     556.2052     599.6102     43.4050     668.3543     112.1491     66.3197     68.7441
17.6456     556.1890     599.6264     43.4374     668.3601     112.1711     66.3486     68.7337
17.6741     556.2052     599.6264     43.4212     668.3741     112.1689     66.3371     68.7477
17.7010     556.1729     599.6264     43.4536     668.3768     112.2039     66.3704     68.7504
17.7303     556.2214     599.6264     43.4050     668.3775     112.1561     66.3220     68.7511
17.7670     556.1729     599.6264     43.4536     668.3468     112.1740     66.3604     68.7204
17.8007     556.1729     599.6264     43.4536     668.3061     112.1332     66.3468     68.6797
17.8257     556.1567     599.5940     43.4374     668.2905     112.1338     66.3362     68.6964
17.8484     556.1729     599.5940     43.4212     668.2213     112.0484     66.2969     68.6272
17.8752     556.1890     599.6264     43.4374     668.3318     112.1427     66.3392     68.7053
17.9015     556.1890     599.6750     43.4860     668.3834     112.1944     66.3888     68.7084
17.9286     556.1567     599.6750     43.5183     668.3858     112.2291     66.4219     68.7108
17.9579     556.1567     599.5940     43.4374     668.2929     112.1362     66.3370     68.6988
17.9859     556.1729     599.6588     43.4860     668.3342     112.1613     66.3778     68.6754
18.0183     556.0757     599.6102     43.5345     668.2459     112.1702     66.4131     68.6357
18.0466     556.2052     599.6750     43.4698     668.2871     112.0818     66.3405     68.6121
18.0693     556.1567     599.6588     43.5021     668.2894     112.1328     66.3790     68.6306
18.1000     556.1405     599.6102     43.4698     668.2401     112.0997     66.3464     68.6299
18.1282     556.1405     599.6264     43.4859     668.2327     112.0922     66.3547     68.6063
18.1617     556.1405     599.5940     43.4536     668.1847     112.0442     66.3171     68.5907
18.1893     556.0757     599.6264     43.5507     668.2440     112.1683     66.4232     68.6176
18.2169     556.1081     599.5940     43.4859     668.1510     112.0429     66.3383     68.5570
18.2409     556.0595     599.6426     43.5831     668.2295     112.1700     66.4454     68.5869
18.2695     556.0919     599.6102     43.5183     668.1981     112.1062     66.3809     68.5878
18.2945     556.0433     599.6102     43.5669     668.1271     112.0838     66.4058     68.5169
18.3196     556.0272     599.6426     43.6155     668.1759     112.1488     66.4599     68.5333
18.3472     556.0433     599.6102     43.5669     668.1079     112.0646     66.3994     68.4977
18.3744     556.0272     599.6912     43.6641     668.1162     112.0890     66.4724     68.4250
18.3976     556.0757     599.5616     43.4859     668.0794     112.0037     66.3252     68.5178
18.4260     556.0433     599.6264     43.5831     668.1079     112.0645     66.4102     68.4815
18.4595     556.0110     599.5940     43.5831     668.0599     112.0489     66.4050     68.4658
18.4932     556.0110     599.5940     43.5831     668.0066     111.9957     66.3873     68.4126
18.5218     556.0110     599.6264     43.6155     668.0773     112.0663     66.4324     68.4508
18.5500     556.0110     599.5616     43.5507     667.9390     111.9280     66.3431     68.3773
18.5774     555.9948     599.5778     43.5831     667.9446     111.9499     66.3720     68.3668
18.6029     555.9138     599.5778     43.6640     667.8610     111.9472     66.4251     68.2832
18.6327     555.9300     599.5454     43.6154     667.8285     111.8985     66.3764     68.2830
18.6589     555.9462     599.5454     43.5992     667.7941     111.8479     66.3488     68.2486
18.6890     555.9948     599.6102     43.6155     667.8833     111.8886     66.3732     68.2731
18.7177     555.9948     599.5940     43.5993     667.8430     111.8482     66.3489     68.2490
18.7416     555.8976     599.6426     43.7450     667.8591     111.9615     66.4838     68.2165
18.7680     555.9300     599.5778     43.6478     667.7970     111.8670     66.3876     68.2192
18.7977     555.8329     599.6912     43.8583     667.8855     112.0526     66.5898     68.1943
18.8294     555.8814     599.5940     43.7126     667.7865     111.9050     66.4434     68.1924
18.8595     555.8814     599.5616     43.6802     667.6792     111.7977     66.3860     68.1175
18.8862     555.8814     599.6588     43.7774     667.7415     111.8601     66.4716     68.0827
18.9129     555.8491     599.5616     43.7126     667.5848     111.7357     66.3870     68.0231
18.9365     555.8653     599.5454     43.6802     667.5859     111.7206     66.3603     68.0405
18.9616     555.8329     599.6264     43.7936     667.6831     111.8502     66.4791     68.0566
18.9853     555.8491     599.5940     43.7450     667.6307     111.7817     66.4239     68.0367
19.0164     555.8005     599.5940     43.7935     667.5799     111.7794     66.4555     67.9858
19.0483     555.8653     599.6102     43.7450     667.5569     111.6916     66.3939     67.9466
19.0777     555.8005     599.5940     43.7935     667.5160     111.7155     66.4342     67.9220
19.1079     555.8005     599.5616     43.7611     667.4212     111.6207     66.3810     67.8596
19.1376     555.7357     599.6264     43.8907     667.4239     111.6882     66.4899     67.7975
19.1649     555.7034     599.5616     43.8583     667.3363     111.6329     66.4498     67.7746
19.1955     555.6710     599.6264     43.9554     667.3260     111.6550     66.5220     67.6995
19.2235     555.8005     599.5616     43.7611     667.2501     111.4496     66.3240     67.6885
19.2523     555.7195     599.5778     43.8583     667.1681     111.4485     66.3884     67.5902
19.2820     555.6548     599.5616     43.9069     667.1147     111.4599     66.4245     67.5530
