eps1         u           sigma3       sigma3'     sigma1       sigma1'      p           q
[%]         [kPa]        [kPa]        [kPa]       [kPa]        [kPa]        [kPa]       [kPa] 

9.4741      560.3270     599.1355     38.8085     659.0122      98.6852     58.7674     59.8766
9.5013      560.3270     599.1355     38.8085     659.0440      98.7169     58.7780     59.9084
9.5302      560.3383     599.1355     38.7972     659.1244      98.7861     58.7935     59.9889
9.5591      560.3383     599.1693     38.8310     659.1987      98.8604     58.8408     60.0294
9.5867      560.2931     599.1355     38.8424     659.1964      98.9033     58.8627     60.0608
9.6149      560.3044     599.1355     38.8311     659.1876      98.8832     58.8485     60.0521
9.6414      560.3044     599.1355     38.8311     659.2296      98.9252     58.8625     60.0941
9.6683      560.3383     599.1693     38.8310     659.2753      98.9370     58.8663     60.1060
9.6950      560.3044     599.1355     38.8311     659.2834      98.9790     58.8804     60.1479
9.7229      560.3383     599.1355     38.7972     659.3642      99.0259     58.8734     60.2286
9.7540      560.3383     599.1355     38.7972     659.3732      99.0349     58.8764     60.2377
9.7830      560.3383     599.1017     38.7634     659.3696      99.0313     58.8527     60.2679
9.8110      560.3496     599.1355     38.7859     659.4642      99.1145     58.8954     60.3286
9.8395      560.3383     599.1017     38.7634     659.4510      99.1127     58.8798     60.3493
9.8688      560.3157     599.1355     38.8198     659.4552      99.1395     58.9264     60.3197
9.8966      560.3270     599.1693     38.8423     659.5497      99.2227     58.9691     60.3804
9.9245      560.3270     599.1355     38.8085     659.5171      99.1900     58.9357     60.3815
9.9522      560.3610     599.1017     38.7408     659.5043      99.1434     58.8750     60.4026
9.9791      560.3610     599.1017     38.7408     659.5556      99.1947     58.8921     60.4539
10.0076     560.3496     599.1017     38.7521     659.6157      99.2661     58.9234     60.5140
10.0366     560.3157     599.1355     38.8198     659.6894      99.3737     59.0044     60.5538
10.0647     560.3044     599.1017     38.7973     659.6862      99.3818     58.9922     60.5844
10.0933     560.3270     599.1017     38.7747     659.7361      99.4091     58.9862     60.6344
10.1226     560.3044     599.1355     38.8311     659.7897      99.4853     59.0492     60.6542
10.1514     560.3157     599.1355     38.8198     659.7900      99.4743     59.0380     60.6545
10.1787     560.3157     599.1355     38.8198     659.8309      99.5152     59.0516     60.6954
10.2054     560.3157     599.1017     38.7860     659.8186      99.5029     59.0250     60.7169
10.2314     560.3157     599.0680     38.7522     659.8166      99.5009     59.0018     60.7487
10.2590     560.3496     599.0680     38.7183     659.8572      99.5076     58.9814     60.7893
10.2865     560.3044     599.0680     38.7636     659.9077      99.6033     59.0435     60.8397
10.3147     560.3157     599.1017     38.7860     659.9421      99.6264     59.0661     60.8403
10.3427     560.3836     599.1017     38.7182     659.9724      99.5888     59.0084     60.8706
10.3716     560.3383     599.1017     38.7634     660.0021      99.6638     59.0635     60.9003
10.4001     560.2931     599.1017     38.8087     660.0616      99.7685     59.1286     60.9598
10.4269     560.2592     599.1355     38.8764     660.0673      99.8082     59.1870     60.9318
10.4522     560.2931     599.1017     38.8087     660.0754      99.7824     59.1332     60.9737
10.4795     560.3157     599.0680     38.7522     660.0821      99.7664     59.0903     61.0141
10.5069     560.3157     599.1017     38.7860     660.1465      99.8308     59.1343     61.0447
10.5346     560.3383     599.1017     38.7634     660.1866      99.8483     59.1250     61.0849
10.5625     560.3270     599.0680     38.7409     660.1929      99.8659     59.1159     61.1249
10.5907     560.3044     599.1017     38.7973     660.2861      99.9817     59.1921     61.1843
10.6196     560.3610     599.0680     38.7070     660.2719      99.9109     59.1083     61.2039
10.6486     560.3610     599.0680     38.7070     660.3012      99.9402     59.1181     61.2332
10.6767     560.3044     599.0680     38.7636     660.2819      99.9775     59.1682     61.2139
10.7048     560.3157     599.0342     38.7184     660.2976      99.9819     59.1396     61.2634
10.7319     560.2705     599.0342     38.7637     660.2790     100.0086     59.1786     61.2449
10.7581     560.3044     599.0680     38.7636     660.3439     100.0395     59.1889     61.2760
10.7854     560.2931     599.0680     38.7749     660.4234     100.1303     59.2267     61.3554
10.8139     560.3383     599.0680     38.7296     660.4528     100.1145     59.1912     61.3848
10.8434     560.3044     599.0680     38.7636     660.4816     100.1772     59.2348     61.4136
10.8721     560.2705     599.0680     38.7975     660.4814     100.2109     59.2686     61.4134
10.9002     560.2931     599.0342     38.7411     660.5165     100.2234     59.2352     61.4823
10.9285     560.2818     599.0680     38.7862     660.5405     100.2587     59.2770     61.4726
10.9562     560.2705     599.1017     38.8313     660.5846     100.3141     59.3256     61.4829
10.9827     560.2592     599.0680     38.8088     660.5913     100.3321     59.3166     61.5234
11.0122     560.2818     599.0342     38.7524     660.5959     100.3141     59.2729     61.5617
11.0388     560.2931     599.0680     38.7749     660.6406     100.3475     59.2991     61.5727
11.0670     560.2705     599.0342     38.7637     660.6558     100.3853     59.3042     61.6216
11.0971     560.2931     599.0342     38.7411     660.6741     100.3810     59.2877     61.6399
11.1241     560.2931     599.0342     38.7411     660.7042     100.4112     59.2978     61.6701
11.1524     560.2705     599.0342     38.7637     660.7628     100.4923     59.3399     61.7286
11.1824     560.2818     599.0680     38.7862     660.7953     100.5135     59.3620     61.7274
11.2103     560.2705     599.0342     38.7637     660.7910     100.5205     59.3493     61.7568
11.2378     560.2252     599.0342     38.8089     660.7621     100.5369     59.3849     61.7279
11.2655     560.2252     599.0342     38.8089     660.8014     100.5762     59.3980     61.7673
11.2916     560.2592     599.0342     38.7750     660.8125     100.5534     59.3678     61.7784
11.3195     560.2479     599.0004     38.7525     660.8374     100.5895     59.3648     61.8370
11.3488     560.2479     599.0342     38.7863     660.9092     100.6614     59.4113     61.8751
11.3769     560.2818     599.0680     38.7862     660.9819     100.7001     59.4242     61.9140
11.4063     560.2705     599.0342     38.7637     660.9861     100.7156     59.4143     61.9519
11.4348     560.2592     599.0680     38.8088     661.0389     100.7798     59.4658     61.9710
11.4621     560.2592     599.0680     38.8088     661.0296     100.7704     59.4627     61.9616
11.4904     560.2818     599.0680     38.7862     661.0682     100.7864     59.4529     62.0002
11.5184     560.2252     599.0342     38.8089     661.0440     100.8188     59.4789     62.0099
11.5455     560.2366     599.0342     38.7976     661.0737     100.8371     59.4774     62.0395
11.5724     560.2252     599.0680     38.8427     661.0983     100.8731     59.5195     62.0303
11.5991     560.2026     599.0004     38.7977     661.0703     100.8677     59.4877     62.0700
11.6269     560.1913     599.0342     38.8428     661.1527     100.9614     59.5490     62.1185
11.6562     560.1574     599.0342     38.8768     661.2001     101.0427     59.5988     62.1660
11.6842     560.1574     599.0680     38.9106     661.2531     101.0957     59.6390     62.1852
11.7133     560.1687     599.0342     38.8655     661.2765     101.1078     59.6129     62.2424
11.7414     560.1574     599.0342     38.8768     661.2858     101.1285     59.6273     62.2517
11.7678     560.1687     599.0004     38.8317     661.2820     101.1133     59.5922     62.2816
11.7953     560.1235     598.9666     38.8431     661.2482     101.1247     59.6037     62.2816
11.8254     560.1461     599.0004     38.8543     661.2995     101.1534     59.6207     62.2991
11.8534     560.1348     599.0342     38.8994     661.3233     101.1885     59.6624     62.2891
11.8799     560.1235     599.0342     38.9107     661.3918     101.2683     59.6966     62.3576
11.9086     560.1348     599.0342     38.8994     661.4199     101.2851     59.6946     62.3858
11.9352     560.1687     599.0004     38.8317     661.4061     101.2374     59.6336     62.4057
11.9641     560.1800     598.9666     38.7866     661.4390     101.2590     59.6107     62.4724
11.9934     560.1235     598.9666     38.8431     661.4278     101.3044     59.6635     62.4613
12.0222     560.0669     598.9666     38.8997     661.4558     101.3889     59.7294     62.4893
12.0503     560.0782     598.9666     38.8884     661.4649     101.3867     59.7211     62.4983
12.0764     560.1008     598.9666     38.8657     661.4850     101.3842     59.7052     62.5184
12.1034     560.0895     599.0004     38.9108     661.5384     101.4488     59.7568     62.5380
12.1313     560.1008     598.9666     38.8657     661.5524     101.4515     59.7277     62.5858
12.1578     560.0895     598.9666     38.8770     661.5721     101.4826     59.7456     62.6056
12.1853     560.0669     598.9666     38.8997     661.6298     101.5629     59.7874     62.6632
12.2139     560.0895     598.9666     38.8770     661.6674     101.5779     59.7773     62.7008
12.2422     560.1008     599.0004     38.8995     661.7003     101.5994     59.7995     62.6999
12.2710     560.0895     599.0004     38.9108     661.7377     101.6481     59.8233     62.7373
12.2983     560.0669     599.0004     38.9335     661.7181     101.6512     59.8394     62.7177
12.3262     560.0443     598.9666     38.9223     661.7705     101.7262     59.8569     62.8039
12.3537     560.0104     598.9666     38.9562     661.7218     101.7114     59.8746     62.7552
12.3787     559.9991     598.9328     38.9337     661.6894     101.6904     59.8526     62.7567
12.4068     560.0104     598.9328     38.9224     661.7753     101.7649     59.8699     62.8425
12.4337     559.9878     598.9328     38.9450     661.7753     101.7875     59.8925     62.8425
12.4625     559.9764     598.9666     38.9901     661.8655     101.8890     59.9564     62.8989
12.4916     559.9425     598.9666     39.0241     661.8734     101.9309     59.9930     62.9069
12.5199     559.9312     598.9328     39.0016     661.8867     101.9554     59.9862     62.9539
12.5467     559.9086     598.9328     39.0242     661.8867     101.9781     60.0088     62.9539
12.5740     559.8860     598.9666     39.0806     661.9296     102.0437     60.0683     62.9631
12.6017     559.8860     598.9666     39.0806     661.9674     102.0814     60.0809     63.0008
12.6299     559.9086     598.9666     39.0580     661.9759     102.0673     60.0611     63.0093
12.6580     559.9199     598.9328     39.0129     661.9699     102.0500     60.0253     63.0371
12.6853     559.8747     598.9666     39.0919     662.0224     102.1477     60.1105     63.0558
12.7127     559.9312     598.9666     39.0354     662.1659     102.2347     60.1018     63.1993
12.7408     559.8860     598.9328     39.0468     662.1406     102.2546     60.1161     63.2078
12.7691     559.8747     598.9666     39.0919     662.2114     102.3368     60.1735     63.2448
12.7967     559.8973     598.9328     39.0355     662.1960     102.2988     60.1233     63.2633
12.8250     559.8973     598.9328     39.0355     662.2043     102.3070     60.1260     63.2715
12.8515     559.8634     598.9328     39.0694     662.2138     102.3504     60.1631     63.2810
12.8793     559.8634     598.8990     39.0356     662.2078     102.3444     60.1386     63.3088
12.9064     559.8973     598.9328     39.0355     662.2698     102.3725     60.1478     63.3370
12.9331     559.8747     598.9328     39.0581     662.3078     102.4331     60.1831     63.3750
12.9612     559.9086     598.9328     39.0242     662.3352     102.4266     60.1583     63.4024
12.9902     559.8860     598.9666     39.0806     662.4054     102.5194     60.2269     63.4388
13.0199     559.8747     598.9328     39.0581     662.3977     102.5231     60.2131     63.4650
13.0499     559.8973     598.9328     39.0355     662.4142     102.5169     60.1960     63.4814
13.0766     559.9086     598.9666     39.0580     662.5145     102.6059     60.2406     63.5479
13.1045     559.8973     598.9328     39.0355     662.4412     102.5439     60.2050     63.5084
13.1323     559.8747     598.8990     39.0243     662.4254     102.5507     60.1998     63.5264
13.1580     559.8294     598.8990     39.0696     662.4448     102.6153     60.2515     63.5458
13.1857     559.8407     598.9328     39.0921     662.4869     102.6462     60.2768     63.5541
13.2128     559.8747     598.9328     39.0581     662.5435     102.6688     60.2617     63.6107
13.2420     559.8860     598.8990     39.0130     662.5456     102.6596     60.2286     63.6466
13.2709     559.8973     598.9328     39.0355     662.6249     102.7277     60.2662     63.6922
13.3003     559.8634     598.9328     39.0694     662.6129     102.7496     60.2961     63.6801
13.3290     559.8407     598.8990     39.0583     662.6153     102.7745     60.2970     63.7163
13.3575     559.8181     598.8990     39.0809     662.6229     102.8048     60.3222     63.7239
13.3859     559.8407     598.8990     39.0583     662.6497     102.8089     60.3085     63.7507
13.4134     559.8068     598.9328     39.1260     662.7013     102.8945     60.3822     63.7685
13.4397     559.8294     598.8990     39.0696     662.6672     102.8378     60.3256     63.7682
13.4647     559.8181     598.9328     39.1147     662.7302     102.9121     60.3805     63.7974
13.4930     559.8068     598.8990     39.0922     662.7231     102.9163     60.3669     63.8241
13.5213     559.8294     598.9328     39.1034     662.7741     102.9447     60.3838     63.8413
13.5489     559.7955     598.8990     39.1035     662.7770     102.9815     60.3962     63.8781
13.5776     559.7955     598.9328     39.1373     662.8657     103.0702     60.4483     63.9329
13.6069     559.8068     598.9666     39.1598     662.9158     103.1090     60.4762     63.9492
13.6367     559.7955     598.9328     39.1373     662.8885     103.0930     60.4559     63.9557
13.6636     559.7955     598.9328     39.1373     662.8685     103.0730     60.4492     63.9358
13.6903     559.7729     598.9328     39.1599     662.8772     103.1044     60.4747     63.9445
13.7163     559.7729     598.8990     39.1261     662.8622     103.0893     60.4472     63.9632
13.7428     559.7503     598.9328     39.1825     662.9143     103.1640     60.5097     63.9815
13.7707     559.7616     598.8990     39.1374     662.9547     103.1931     60.4893     64.0557
13.7978     559.7729     598.9328     39.1599     662.9968     103.2239     60.5146     64.0640
13.8256     559.7842     598.8990     39.1148     662.9803     103.1961     60.4752     64.0813
13.8517     559.7163     598.9666     39.2502     663.0569     103.3405     60.6137     64.0903
13.8772     559.7503     598.9328     39.1825     663.0515     103.3012     60.5554     64.1187
13.9045     559.7276     598.9666     39.2389     663.0839     103.3562     60.6114     64.1173
13.9321     559.7163     598.9328     39.2165     663.0675     103.3511     60.5947     64.1347
13.9578     559.7163     598.9328     39.2165     663.0672     103.3509     60.5946     64.1344
13.9845     559.7163     598.9328     39.2165     663.0662     103.3499     60.5943     64.1334
14.0111     559.7390     598.9328     39.1938     663.1316     103.3927     60.5934     64.1988
14.0392     559.7163     598.8652     39.1489     663.1187     103.4023     60.5667     64.2535
14.0671     559.6937     598.8990     39.2053     663.1316     103.4379     60.6161     64.2326
14.0941     559.7163     598.9328     39.2165     663.2209     103.5045     60.6458     64.2881
14.1226     559.6937     598.8990     39.2053     663.2413     103.5476     60.6527     64.3423
14.1503     559.6485     598.8990     39.2505     663.1828     103.5343     60.6784     64.2838
14.1785     559.6485     598.8652     39.2167     663.1657     103.5172     60.6502     64.3005
14.2052     559.6259     598.8990     39.2731     663.2078     103.5819     60.7094     64.3088
14.2299     559.6372     598.8990     39.2618     663.2081     103.5709     60.6982     64.3091
14.2546     559.6711     598.9328     39.2617     663.2611     103.5900     60.7045     64.3283
14.2828     559.6937     598.8990     39.2053     663.2628     103.5691     60.6599     64.3638
14.3107     559.6598     598.8990     39.2392     663.2984     103.6386     60.7057     64.3994
14.3398     559.6372     598.8990     39.2618     663.3330     103.6959     60.7398     64.4340
14.3672     559.6372     598.9328     39.2956     663.3651     103.7279     60.7731     64.4323
14.3945     559.6259     598.9328     39.3069     663.3728     103.7469     60.7869     64.4400
14.4218     559.6146     598.9328     39.3182     663.4370     103.8224     60.8196     64.5042
14.4489     559.5919     598.8652     39.2733     663.3395     103.7476     60.7647     64.4743
14.4745     559.6259     598.8990     39.2731     663.4011     103.7753     60.7738     64.5022
14.5000     559.6032     598.8990     39.2957     663.3913     103.7881     60.7932     64.4923
14.5263     559.6032     598.8652     39.2620     663.3753     103.7720     60.7653     64.5101
14.5524     559.6032     598.8990     39.2957     663.4458     103.8425     60.8113     64.5468
14.5802     559.5580     598.8652     39.3072     663.4474     103.8894     60.8346     64.5822
14.6069     559.5580     598.8990     39.3410     663.4798     103.9218     60.8679     64.5808
14.6340     559.5806     598.8990     39.3184     663.4875     103.9068     60.8479     64.5885
14.6612     559.5693     598.8990     39.3297     663.5327     103.9633     60.8742     64.6337
14.6883     559.5241     598.8990     39.3749     663.5027     103.9786     60.9095     64.6037
14.7150     559.5128     598.8990     39.3862     663.5294     104.0166     60.9297     64.6304
14.7411     559.5128     598.8990     39.3862     663.5284     104.0156     60.9293     64.6294
14.7667     559.5128     598.8652     39.3524     663.5221     104.0093     60.9047     64.6569
14.7924     559.5015     598.8314     39.3299     663.5251     104.0236     60.8945     64.6937
14.8195     559.4902     598.8314     39.3413     663.5326     104.0424     60.9083     64.7012
14.8464     559.4675     598.8652     39.3977     663.5928     104.1252     60.9735     64.7276
14.8728     559.4675     598.8652     39.3977     663.5915     104.1239     60.9731     64.7263
14.8993     559.4675     598.8990     39.4315     663.6426     104.1750     61.0126     64.7436
14.9272     559.4562     598.8652     39.4090     663.5969     104.1407     60.9862     64.7317
14.9528     559.4449     598.8990     39.4541     663.6955     104.2506     61.0529     64.7965
14.9785     559.4223     598.8990     39.4767     663.6572     104.2349     61.0627     64.7582
15.0030     559.3997     598.8652     39.4655     663.6141     104.2144     61.0485     64.7488
15.0299     559.4223     598.8652     39.4429     663.6403     104.2180     61.0346     64.7751
15.0558     559.4449     598.8652     39.4203     663.6486     104.2036     61.0147     64.7834
15.0818     559.4336     598.8990     39.4654     663.7280     104.2944     61.0750     64.8290
15.1073     559.4223     598.9328     39.5105     663.7610     104.3387     61.1199     64.8282
15.1346     559.4336     598.9328     39.4992     663.7961     104.3625     61.1203     64.8633
15.1632     559.4110     598.8990     39.4880     663.7499     104.3389     61.1050     64.8509
15.1905     559.3997     598.8652     39.4655     663.7325     104.3328     61.0880     64.8673
15.2160     559.3997     598.8314     39.4317     663.6979     104.2982     61.0539     64.8664
15.2413     559.3544     598.8990     39.5445     663.7740     104.4196     61.1696     64.8750
15.2652     559.3431     598.8652     39.5221     663.7406     104.3975     61.1472     64.8754
15.2888     559.3884     598.8990     39.5106     663.8030     104.4146     61.1453     64.9040
15.3058     559.3658     598.8990     39.5332     663.8458     104.4801     61.1822     64.9468
15.3056     559.3544     598.9328     39.5783     663.8984     104.5439     61.2335     64.9656
15.3054     559.3658     598.8652     39.4994     663.8776     104.5118     61.1702     65.0124
15.3052     559.3431     598.8652     39.5221     663.9057     104.5625     61.2022     65.0405
15.3054     559.3092     598.8652     39.5560     663.9335     104.6243     61.2454     65.0683
15.3052     559.3205     598.8990     39.5785     663.9488     104.6283     61.2617     65.0498
15.3054     559.2301     598.8652     39.6352     663.9614     104.7314     61.3339     65.0962
15.3056     559.1961     598.8652     39.6691     663.9706     104.7745     61.3709     65.1054
15.3056     559.2187     598.8990     39.6803     664.0696     104.8509     61.4038     65.1706
15.3056     559.2187     598.8314     39.6127     664.0486     104.8299     61.3517     65.2172
15.3058     559.2414     598.8314     39.5901     664.0578     104.8164     61.3322     65.2264
15.3060     559.2527     598.8314     39.5787     664.1322     104.8795     61.3457     65.3008
15.3068     559.2187     598.8314     39.6127     664.1222     104.9035     61.3763     65.2908
15.3097     559.2301     598.8314     39.6014     664.1853     104.9553     61.3860     65.3539
15.3273     559.2187     598.8314     39.6127     664.1996     104.9809     61.4021     65.3682
15.3543     559.2301     598.8314     39.6014     664.1602     104.9301     61.3776     65.3288
15.3790     559.1848     598.8314     39.6466     664.1411     104.9563     61.4165     65.3097
15.4051     559.2187     598.8990     39.6803     664.2351     105.0163     61.4589     65.3361
15.4302     559.2187     598.8652     39.6465     664.2005     104.9818     61.4249     65.3353
15.4566     559.2074     598.8990     39.6916     664.2791     105.0716     61.4849     65.3801
15.4847     559.1961     598.8652     39.6691     664.2793     105.0832     61.4738     65.4141
15.5118     559.2074     598.8652     39.6578     664.2583     105.0509     61.4555     65.3931
15.5394     559.1509     598.8314     39.6805     664.2590     105.1081     61.4897     65.4276
15.5675     559.1848     598.8652     39.6804     664.2988     105.1140     61.4916     65.4336
15.5936     559.1283     598.8652     39.7369     664.2879     105.1596     61.5445     65.4227
15.6201     559.1170     598.8652     39.7482     664.2673     105.1504     61.5489     65.4021
15.6459     559.1396     598.8314     39.6918     664.2414     105.1019     61.4952     65.4100
15.6696     559.1170     598.8652     39.7482     664.2847     105.1677     61.5547     65.4195
15.6941     559.1170     598.8652     39.7482     664.2935     105.1765     61.5577     65.4283
15.7204     559.1057     598.8314     39.7258     664.3134     105.2078     61.5531     65.4820
15.7469     559.0604     598.8314     39.7710     664.2836     105.2232     61.5884     65.4522
15.7729     559.0943     598.8314     39.7371     664.3005     105.2062     61.5601     65.4691
15.7968     559.0378     598.8314     39.7936     664.2912     105.2534     61.6135     65.4598
15.8221     559.0378     598.8652     39.8274     664.3331     105.2953     61.6500     65.4679
15.8488     559.0265     598.8652     39.8387     664.3308     105.3043     61.6606     65.4656
15.8735     559.0265     598.8652     39.8387     664.3301     105.3036     61.6603     65.4649
15.8997     559.0152     598.8652     39.8500     664.3190     105.3038     61.6680     65.4538
15.9260     559.0265     598.8652     39.8387     664.3448     105.3183     61.6652     65.4796
15.9523     559.0491     598.8314     39.7823     664.3460     105.2969     61.6205     65.5146
15.9801     559.0152     598.8314     39.8162     664.3521     105.3369     61.6565     65.5207
16.0074     559.0378     598.8314     39.7936     664.3862     105.3484     61.6452     65.5548
16.0351     558.9813     598.8652     39.8840     664.4353     105.4541     61.7407     65.5701
16.0635     558.9699     598.8314     39.8615     664.3886     105.4187     61.7139     65.5572
16.0908     558.9247     598.8314     39.9067     664.3581     105.4333     61.7489     65.5266
16.1175     558.9473     598.8314     39.8841     664.3464     105.3991     61.7224     65.5150
16.1438     559.0039     598.7976     39.7937     664.3290     105.3251     61.6375     65.5313
16.1710     558.9360     598.7976     39.8616     664.3170     105.3810     61.7014     65.5194
16.1995     558.9021     598.8314     39.9293     664.3654     105.4633     61.7740     65.5339
16.2264     558.9360     598.8652     39.9292     664.4242     105.4882     61.7822     65.5590
16.2540     558.9813     598.8652     39.8840     664.4487     105.4675     61.7451     65.5835
16.2823     558.9360     598.8652     39.9292     664.4449     105.5089     61.7891     65.5797
16.3116     558.9360     598.8652     39.9292     664.4864     105.5504     61.8029     65.6212
16.3398     558.8908     598.8652     39.9744     664.4828     105.5920     61.8469     65.6176
16.3649     558.9021     598.8314     39.9293     664.4385     105.5364     61.7983     65.6071
16.3938     558.8908     598.8314     39.9406     664.4250     105.5342     61.8052     65.5936
16.4242     558.9021     598.8990     39.9969     664.4963     105.5942     61.8627     65.5973
16.4505     558.8455     598.8652     40.0197     664.4419     105.5963     61.8786     65.5767
16.4762     558.8795     598.8652     39.9857     664.4493     105.5698     61.8471     65.5841
16.5036     558.8682     598.8314     39.9632     664.4216     105.5534     61.8266     65.5902
16.5309     558.8569     598.8314     39.9746     664.4368     105.5800     61.8430     65.6054
16.5608     558.8342     598.8990     40.0648     664.5084     105.6742     61.9346     65.6094
16.5884     558.8342     598.8652     40.0310     664.4897     105.6555     61.9058     65.6245
16.6175     558.8229     598.8652     40.0423     664.5402     105.7172     61.9339     65.6750
16.6454     558.7890     598.8652     40.0762     664.5273     105.7383     61.9636     65.6621
16.6722     558.8003     598.8652     40.0649     664.5063     105.7060     61.9453     65.6411
16.6983     558.7438     598.8314     40.0876     664.4702     105.7265     61.9673     65.6388
16.7252     558.7551     598.8314     40.0763     664.4215     105.6665     61.9397     65.5901
16.7531     558.7777     598.8314     40.0537     664.4820     105.7043     61.9372     65.6506
16.7799     558.7890     598.8314     40.0424     664.4884     105.6994     61.9281     65.6570
16.8080     558.7551     598.8652     40.1101     664.5366     105.7815     62.0006     65.6714
16.8369     558.7211     598.8652     40.1441     664.5137     105.7926     62.0269     65.6485
16.8645     558.7098     598.8652     40.1554     664.5286     105.8188     62.0432     65.6634
16.8918     558.6759     598.8314     40.1555     664.4732     105.7973     62.0361     65.6418
16.9199     558.6759     598.8652     40.1893     664.4665     105.7906     62.0564     65.6013
16.9465     558.6533     598.8652     40.2119     664.4821     105.8288     62.0842     65.6169
16.9732     558.6646     598.8314     40.1668     664.4089     105.7443     62.0260     65.5775
16.9993     558.6420     598.7976     40.1556     664.3728     105.7308     62.0140     65.5751
17.0277     558.6646     598.7976     40.1330     664.3960     105.7314     61.9992     65.5984
17.0566     558.6420     598.8314     40.1894     664.4161     105.7741     62.0510     65.5847
17.0849     558.6194     598.7976     40.1783     664.3690     105.7496     62.0354     65.5714
17.1117     558.5967     598.7976     40.2009     664.3935     105.7967     62.0662     65.5958
17.1398     558.5741     598.7976     40.2235     664.3165     105.7424     62.0631     65.5189
17.1679     558.5741     598.7976     40.2235     664.3125     105.7383     62.0618     65.5149
17.1946     558.5628     598.7976     40.2348     664.3004     105.7376     62.0691     65.5028
17.2212     558.5741     598.7976     40.2235     664.2521     105.6780     62.0417     65.4545
17.2455     558.5176     598.7638     40.2462     664.1900     105.6724     62.0550     65.4262
17.2716     558.5063     598.7976     40.2913     664.2305     105.7242     62.1023     65.4328
17.2985     558.5402     598.7638     40.2236     664.1936     105.6534     62.0335     65.4297
17.3263     558.4950     598.8314     40.3364     664.2301     105.7351     62.1360     65.3987
17.3538     558.4610     598.7976     40.3366     664.1836     105.7226     62.1319     65.3860
17.3827     558.4723     598.8314     40.3591     664.1854     105.7131     62.1437     65.3540
17.4097     558.4723     598.7976     40.3253     664.1394     105.6671     62.1059     65.3418
17.4376     558.4271     598.8314     40.4043     664.1511     105.7240     62.1775     65.3197
17.4657     558.3932     598.7976     40.4044     664.0315     105.6383     62.1491     65.2339
17.4915     558.3366     598.7976     40.4610     664.0203     105.6836     62.2019     65.2226
17.5174     558.3479     598.7976     40.4497     663.9453     105.5974     62.1656     65.1477
17.5445     558.3593     598.7976     40.4384     663.8876     105.5283     62.1350     65.0900
17.5737     558.3253     598.7638     40.4385     663.7764     105.4511     62.1093     65.0126
17.6030     558.3027     598.7976     40.4949     663.7961     105.4934     62.1611     64.9985
17.6313     558.2914     598.7976     40.5062     663.6922     105.4008     62.1377     64.8946
17.6577     558.3027     598.7976     40.4949     663.6533     105.3506     62.1135     64.8557
17.6850     558.2462     598.7976     40.5515     663.5956     105.3494     62.1508     64.7979
17.7113     558.2575     598.8314     40.5739     663.5724     105.3149     62.1543     64.7410
17.7368     558.2462     598.8314     40.5852     663.5161     105.2700     62.1468     64.6847
17.7632     558.1783     598.8314     40.6531     663.4683     105.2900     62.1987     64.6369
17.7891     558.1783     598.8314     40.6531     663.4117     105.2334     62.1799     64.5803
17.8166     558.2122     598.8652     40.6530     663.4510     105.2388     62.1816     64.5858
17.8443     558.2235     598.8314     40.6079     663.3683     105.1448     62.1202     64.5369
17.8709     558.2235     598.7976     40.5741     663.2866     105.0630     62.0704     64.4890
17.8988     558.2009     598.8314     40.6305     663.2804     105.0794     62.1135     64.4490
17.9269     558.2009     598.8314     40.6305     663.1951     104.9941     62.0850     64.3637
17.9533     558.1557     598.8314     40.6757     663.1654     105.0097     62.1204     64.3340
17.9810     558.1670     598.8314     40.6644     663.1076     104.9405     62.0898     64.2761
18.0067     558.1444     598.8652     40.7208     663.0219     104.8776     62.1064     64.1567
18.0312     558.1557     598.7976     40.6419     662.9171     104.7614     62.0151     64.1195
18.0582     558.1218     598.8652     40.7434     662.9366     104.8148     62.1006     64.0714
18.0863     558.1670     598.8652     40.6982     662.9326     104.7656     62.0540     64.0674
18.1130     558.1444     598.8652     40.7208     662.8667     104.7223     62.0546     64.0015
18.1420     558.1218     598.7976     40.6759     662.7855     104.6637     62.0051     63.9879
18.1707     558.1105     598.8314     40.7210     662.7608     104.6503     62.0308     63.9294
18.1992     558.1105     598.8314     40.7210     662.7025     104.5921     62.0113     63.8711
18.2268     558.1105     598.7976     40.6872     662.6202     104.5098     61.9614     63.8226
18.2523     558.0992     598.7976     40.6985     662.5913     104.4922     61.9630     63.7937
18.2786     558.1105     598.7976     40.6872     662.5708     104.4603     61.9449     63.7732
18.3056     558.0992     598.7976     40.6985     662.5318     104.4326     61.9432     63.7342
18.3345     558.1331     598.7976     40.6645     662.4912     104.3582     61.8957     63.6936
18.3628     558.0992     598.7976     40.6985     662.4422     104.3430     61.9133     63.6446
18.3914     558.1105     598.7976     40.6872     662.3930     104.2825     61.8856     63.5954
18.4167     558.0765     598.8314     40.7549     662.3801     104.3036     61.9378     63.5487
18.4436     558.0652     598.8314     40.7662     662.3412     104.2760     61.9361     63.5098
18.4699     558.0200     598.8314     40.8114     662.2310     104.2110     61.9446     63.3996
18.4973     558.0313     598.8652     40.8339     662.2346     104.2033     61.9570     63.3694
18.5228     558.0200     598.8314     40.8114     662.1451     104.1251     61.9160     63.3137
18.5471     558.0200     598.8314     40.8114     662.1083     104.0883     61.9037     63.2768
18.5742     558.0539     598.7976     40.7437     662.0623     104.0084     61.8319     63.2647
18.6022     558.0313     598.7976     40.7663     662.0675     104.0362     61.8563     63.2699
