eps1         u           sigma3       sigma3'     sigma1       sigma1'      p            q
[%]         [kPa]        [kPa]        [kPa]       [kPa]        [kPa]        [kPa]        [kPa] 

18.5341     539.1905     600.1358     60.9453     683.2368     144.0462      88.6456     83.1010
18.5599     539.2229     600.1034     60.8805     683.1395     143.9166      88.5592     83.0361
18.5867     539.2391     600.2167     60.9777     683.1870     143.9479      88.6344     82.9703
18.6081     539.2229     600.1196     60.8967     683.0295     143.8066      88.5333     82.9099
18.6349     539.1905     600.1520     60.9615     683.0731     143.8826      88.6018     82.9212
18.6635     539.2067     600.2006     60.9939     683.0925     143.8858      88.6245     82.8920
18.6893     539.2229     600.1520     60.9291     683.1204     143.8975      88.5852     82.9684
18.7214     539.2553     600.1034     60.8481     683.0262     143.7709      88.4890     82.9228
18.7496     539.2229     600.1196     60.8967     683.0264     143.8035      88.5323     82.9068
18.7708     539.2553     600.0548     60.7995     682.9784     143.7232      88.4407     82.9236
18.7989     539.2553     600.0872     60.8319     682.9309     143.6757      88.4465     82.8438
18.8250     539.2229     600.1034     60.8805     682.9461     143.7232      88.4947     82.8427
18.8479     539.2876     600.2167     60.9291     682.9336     143.6460      88.5014     82.7169
18.8741     539.2553     600.2006     60.9453     682.9164     143.6611      88.5172     82.7158
18.8971     539.2715     600.1520     60.8805     682.8827     143.6112      88.4574     82.7307
18.9286     539.3038     600.1682     60.8643     682.9435     143.6397      88.4561     82.7753
18.9571     539.2715     600.1358     60.8643     682.9333     143.6618      88.4635     82.7975
18.9795     539.2553     600.2006     60.9453     682.9751     143.7198      88.5368     82.7745
19.0090     539.3362     600.1358     60.7996     682.8674     143.5312      88.3768     82.7317
19.0391     539.3362     600.1844     60.8481     682.9236     143.5874      88.4279     82.7393
19.0634     539.2715     600.1520     60.8805     682.8408     143.5694      88.4435     82.6889
19.0957     539.3038     600.1196     60.8157     682.7499     143.4460      88.3592     82.6303
19.1215     539.2876     600.1520     60.8643     682.7943     143.5066      88.4117     82.6423
19.1445     539.2876     600.1520     60.8643     682.7707     143.4830      88.4039     82.6187
19.1689     539.3524     600.1358     60.7834     682.8190     143.4666      88.3444     82.6832
19.1907     539.3686     600.1358     60.7672     682.8349     143.4663      88.3336     82.6991
19.2178     539.3686     600.0872     60.7186     682.7713     143.4027      88.2800     82.6842
19.2443     539.3362     600.0872     60.7510     682.7697     143.4335      88.3118     82.6825
19.2695     539.3524     600.1034     60.7510     682.7474     143.3950      88.2990     82.6440
19.2996     539.4010     600.1358     60.7348     682.8254     143.4244      88.2980     82.6896
19.3304     539.3686     600.0872     60.7186     682.7070     143.3384      88.2585     82.6198
19.3595     539.3686     600.0224     60.6538     682.6124     143.2438      88.1838     82.5900
19.3884     539.4657     600.0872     60.6214     682.6731     143.2074      88.1501     82.5859
19.4151     539.4495     600.1358     60.6862     682.6943     143.2447      88.2057     82.5585
19.4405     539.4172     600.0710     60.6538     682.6544     143.2372      88.1816     82.5834
19.4670     539.3524     600.1034     60.7510     682.6723     143.3199      88.2740     82.5690
19.4922     539.4819     600.1034     60.6215     682.6846     143.2027      88.1485     82.5812
19.5214     539.4334     600.0710     60.6376     682.6477     143.2143      88.1632     82.5767
19.5522     539.4981     600.0872     60.5891     682.6449     143.1468      88.1083     82.5577
19.5785     539.4657     600.0872     60.6214     682.6053     143.1396      88.1275     82.5181
19.6060     539.4819     600.0872     60.6053     682.5898     143.1079      88.1061     82.5026
19.6321     539.4657     600.1196     60.6538     682.5700     143.1042      88.1373     82.4504
19.6569     539.4981     600.0872     60.5891     682.5502     143.0521      88.0768     82.4630
19.6808     539.4981     600.1682     60.6700     682.6194     143.1212      88.1538     82.4512
19.7055     539.5305     600.0710     60.5405     682.5475     143.0170      88.0327     82.4765
19.7343     539.4819     600.0872     60.6053     682.5595     143.0775      88.0960     82.4723
19.7608     539.5467     600.0710     60.5243     682.5414     142.9947      88.0144     82.4704
19.7831     539.5305     600.0548     60.5243     682.5276     142.9971      88.0152     82.4728
19.8158     539.5305     600.1034     60.5729     682.5678     143.0373      88.0610     82.4645
19.8421     539.5629     600.1196     60.5567     682.5696     143.0068      88.0401     82.4501
19.8715     539.5629     600.1844     60.6215     682.5662     143.0034      88.0821     82.3819
19.8999     539.5791     600.0710     60.4919     682.4111     142.8320      87.9386     82.3401
19.9280     539.6438     600.0872     60.4434     682.3984     142.7545      87.8804     82.3112
19.9573     539.6600     600.1358     60.4758     682.5179     142.8579      87.9365     82.3822
19.9804     539.5791     600.0548     60.4757     682.3626     142.7835      87.9117     82.3078
20.0098     539.6276     600.0710     60.4434     682.3865     142.7589      87.8819     82.3155
20.0344     539.5953     600.0872     60.4919     682.4531     142.8578      87.9472     82.3659
20.0588     539.6438     600.1358     60.4919     682.4261     142.7822      87.9220     82.2903
20.0833     539.6114     600.0872     60.4757     682.4027     142.7913      87.9142     82.3155
20.1096     539.7086     600.0710     60.3624     682.3468     142.6382      87.7877     82.2758
20.1359     539.6600     600.1844     60.5243     682.4331     142.7731      87.9406     82.2487
20.1621     539.7086     600.1358     60.4272     682.2819     142.5733      87.8092     82.1461
20.1905     539.6924     600.1196     60.4272     682.2743     142.5819      87.8121     82.1547
20.2206     539.7410     600.1358     60.3948     682.2721     142.5311      87.7736     82.1363
20.2463     539.6600     600.1196     60.4596     682.2924     142.6323      87.8505     82.1728
20.2737     539.6924     600.1196     60.4272     682.2516     142.5592      87.8045     82.1320
20.3010     539.7248     600.0710     60.3462     682.2000     142.4752      87.7226     82.1290
20.3283     539.6924     600.0710     60.3786     682.1468     142.4544      87.7372     82.0758
20.3583     539.7086     600.0386     60.3300     682.0960     142.3874      87.6825     82.0574
20.3842     539.7572     600.0548     60.2976     682.0855     142.3284      87.6412     82.0307
20.4093     539.7248     600.1034     60.3786     682.0705     142.3458      87.7010     81.9672
20.4317     539.7410     600.0710     60.3300     682.0528     142.3119      87.6573     81.9818
20.4540     539.7733     600.1196     60.3462     682.0909     142.3176      87.6700     81.9714
20.4774     539.7248     600.0872     60.3624     682.1349     142.4101      87.7116     82.0477
20.5104     539.6924     600.0710     60.3786     682.0847     142.3923      87.7165     82.0137
20.5405     539.7895     600.0710     60.2815     682.0410     142.2515      87.6048     81.9700
20.5639     539.7410     600.0872     60.3462     682.0958     142.3549      87.6824     82.0086
20.5867     539.7733     600.1358     60.3624     682.0832     142.3099      87.6782     81.9475
20.6180     539.8219     600.0386     60.2167     681.9788     142.1569      87.5301     81.9402
20.6454     539.7895     600.0872     60.2977     682.0242     142.2347      87.6100     81.9370
20.6754     539.8057     600.0710     60.2653     681.9645     142.1588      87.5631     81.8935
20.7003     539.8381     600.0872     60.2491     681.8798     142.0417      87.5133     81.7926
20.7239     539.8705     600.0710     60.2005     681.9269     142.0565      87.4858     81.8559
20.7501     539.8381     600.1196     60.2815     681.9485     142.1104      87.5578     81.8289
20.7774     539.8543     600.0548     60.2005     681.9055     142.0512      87.4841     81.8507
20.8066     539.8867     600.0872     60.2005     681.9203     142.0336      87.4782     81.8331
20.8323     539.8543     600.0548     60.2005     681.9362     142.0819      87.4943     81.8814
20.8613     539.8867     600.0386     60.1519     681.9025     142.0159      87.4399     81.8639
20.8911     539.9190     600.0062     60.0872     681.7769     141.8579      87.3441     81.7707
20.9183     539.9029     600.0386     60.1357     681.8186     141.9158      87.3957     81.7800
20.9453     539.9352     600.0548     60.1196     681.7820     141.8468      87.3620     81.7272
20.9679     539.9190     599.9900     60.0710     681.6813     141.7623      87.3014     81.6913
20.9996     539.9514     600.0710     60.1196     681.7545     141.8031      87.3474     81.6835
21.0279     539.9676     600.1196     60.1520     681.7987     141.8311      87.3783     81.6792
21.0566     539.9676     599.9900     60.0224     681.6769     141.7092      87.2513     81.6868
21.0826     539.9514     600.1196     60.1681     681.7546     141.8032      87.3798     81.6351
21.1070     539.9676     600.0224     60.0548     681.6696     141.7019      87.2705     81.6472
21.1348     540.0648     600.1034     60.0386     681.7093     141.6446      87.2406     81.6059
21.1628     540.0000     600.0224     60.0224     681.6118     141.6118      87.2189     81.5894
21.1907     540.1133     600.1034     59.9901     681.6391     141.5258      87.1686     81.5357
21.2193     540.1133     600.1034     59.9901     681.5971     141.4837      87.1546     81.4937
21.2477     540.1295     600.0386     59.9091     681.5526     141.4231      87.0804     81.5140
21.2771     540.0648     600.0872     60.0224     681.6080     141.5432      87.1960     81.5208
21.3065     540.1133     600.0710     59.9577     681.5862     141.4729      87.1294     81.5152
21.3342     540.1457     600.1358     59.9901     681.6472     141.5015      87.1605     81.5114
21.3620     540.1619     600.0710     59.9091     681.5411     141.3792      87.0658     81.4701
21.3870     540.1295     600.1196     59.9901     681.5762     141.4467      87.1423     81.4567
21.4067     540.1295     600.0548     59.9253     681.4911     141.3616      87.0707     81.4363
21.4357     540.1781     600.0386     59.8605     681.4449     141.2668      86.9959     81.4063
21.4582     540.1781     600.0872     59.9091     681.4081     141.2301      87.0161     81.3210
21.4865     540.1943     600.0872     59.8929     681.4283     141.2341      87.0066     81.3411
21.5122     540.2267     600.0548     59.8281     681.4189     141.1922      86.9495     81.3641
21.5402     540.2428     600.0224     59.7796     681.4318     141.1889      86.9160     81.4094
21.5682     540.2752     600.0386     59.7634     681.4437     141.1685      86.8984     81.4051
21.5982     540.2428     600.0710     59.8281     681.4698     141.2269      86.9611     81.3988
21.6291     540.2914     600.0710     59.7796     681.4871     141.1957      86.9183     81.4161
21.6589     540.3400     600.0548     59.7148     681.4400     141.1001      86.8432     81.3852
21.6873     540.2914     600.0224     59.7310     681.4028     141.1114      86.8578     81.3804
21.7146     540.3562     600.0710     59.7148     681.3860     141.0298      86.8198     81.3150
21.7442     540.3724     600.0548     59.6824     681.2896     140.9172      86.7607     81.2348
21.7658     540.3724     600.1358     59.7634     681.3976     141.0252      86.8507     81.2618
21.7883     540.3885     600.0224     59.6339     681.2855     140.8969      86.7215     81.2631
21.8139     540.4371     600.0224     59.5853     681.3083     140.8712      86.6806     81.2859
21.8421     540.3885     600.0224     59.6339     681.2790     140.8905      86.7194     81.2566
21.8686     540.3562     600.0548     59.6986     681.3208     140.9646      86.7873     81.2660
21.8950     540.3238     600.0872     59.7634     681.3380     141.0143      86.8470     81.2509
21.9210     540.3724     600.0386     59.6662     681.2871     140.9147      86.7491     81.2485
21.9444     540.4695     600.0710     59.6015     681.2828     140.8133      86.6721     81.2118
21.9724     540.3562     600.0062     59.6500     681.1643     140.8081      86.7027     81.1581
22.0025     540.4047     599.9252     59.5205     681.0766     140.6719      86.5710     81.1514
22.0287     540.3885     600.0224     59.6339     681.1342     140.7457      86.6711     81.1118
22.0531     540.4695     600.0386     59.5691     681.2234     140.7539      86.6307     81.1848
22.0773     540.4209     600.0224     59.6015     681.2189     140.7980      86.6670     81.1965
22.1021     540.4857     599.9738     59.4881     681.2060     140.7203      86.5655     81.2322
22.1319     540.5019     599.9576     59.4557     681.1342     140.6323      86.5146     81.1766
22.1573     540.4695     599.9900     59.5205     681.1647     140.6952      86.5787     81.1747
22.1843     540.4695     600.0224     59.5529     681.2180     140.7485      86.6181     81.1956
22.2098     540.5019     600.0224     59.5205     681.1423     140.6404      86.5605     81.1199
22.2356     540.5343     599.9738     59.4396     681.0791     140.5448      86.4746     81.1053
22.2663     540.4695     599.9738     59.5043     681.0716     140.6021      86.5369     81.0978
22.2901     540.5666     600.0062     59.4396     681.1283     140.5616      86.4803     81.1221
22.3168     540.5666     600.0872     59.5205     681.2672     140.7006      86.5806     81.1800
22.3461     540.6638     599.9900     59.3262     681.1026     140.4388      86.3638     81.1126
22.3748     540.6314     599.9414     59.3100     681.1344     140.5030      86.3743     81.1929
22.4011     540.5828     600.0386     59.4558     681.1918     140.6090      86.5068     81.1532
22.4252     540.6314     599.9900     59.3586     681.1547     140.5233      86.4135     81.1647
22.4501     540.5990     599.9738     59.3748     681.0879     140.4889      86.4128     81.1141
22.4766     540.5990     600.0224     59.4234     681.1333     140.5343      86.4604     81.1109
22.5055     540.6476     600.0386     59.3910     681.0581     140.4105      86.3975     81.0195
22.5382     540.6962     599.9900     59.2939     681.0609     140.3647      86.3175     81.0709
22.5651     540.6800     600.0062     59.3262     681.0979     140.4179      86.3568     81.0917
22.5902     540.6800     600.0386     59.3586     681.1040     140.4240      86.3804     81.0654
22.6180     540.7609     599.9900     59.2291     681.0629     140.3020      86.2534     81.0729
22.6397     540.7285     599.9738     59.2453     681.0362     140.3077      86.2661     81.0624
22.6671     540.6962     599.9576     59.2615     681.0280     140.3318      86.2849     81.0703
22.6953     540.7285     600.0062     59.2777     681.0958     140.3672      86.3075     81.0895
22.7200     540.7285     599.9900     59.2615     681.0658     140.3373      86.2867     81.0758
22.7469     540.7771     599.9738     59.1967     681.0824     140.3053      86.2329     81.1086
22.7730     540.8419     600.0224     59.1805     681.0305     140.1886      86.1832     81.0081
22.8016     540.8419     600.0224     59.1805     681.0614     140.2195      86.1935     81.0390
22.8295     540.7609     599.9738     59.2129     680.9957     140.2348      86.2202     81.0219
22.8581     540.8095     599.9576     59.1481     681.0103     140.2009      86.1657     81.0527
22.8860     540.8419     599.9900     59.1482     680.9891     140.1472      86.1478     80.9991
22.9133     540.9228     599.9414     59.0186     680.9727     140.0499      86.0290     81.0313
22.9394     540.9066     600.0386     59.1320     681.0546     140.1479      86.1373     81.0160
22.9619     540.8742     599.9738     59.0996     681.0148     140.1405      86.1132     81.0410
22.9879     540.9552     599.9900     59.0348     681.0401     140.0849      86.0515     81.0501
23.0147     540.9552     600.0548     59.0996     681.0402     140.0850      86.0947     80.9854
23.0415     540.9066     600.0062     59.0996     681.0242     140.1176      86.1056     81.0180
23.0655     541.0361     599.9900     58.9539     681.0070     139.9709      85.9596     81.0170
23.0983     541.0523     599.9576     58.9053     681.0008     139.9485      85.9197     81.0432
23.1228     540.9552     599.9576     59.0024     681.0236     140.0684      86.0244     81.0659
23.1523     540.9714     600.0062     59.0348     681.1017     140.1303      86.0667     81.0955
23.1836     540.9876     599.9576     58.9701     681.0322     140.0446      85.9949     81.0746
23.2079     541.0361     599.9252     58.8891     681.0105     139.9743      85.9175     81.0852
23.2327     541.0038     599.9090     58.9053     680.9560     139.9522      85.9209     81.0469
23.2635     541.0361     599.9252     58.8891     680.9518     139.9157      85.8980     81.0266
23.2894     541.0361     599.9414     58.9053     680.9164     139.8802      85.8969     80.9749
23.3199     541.0361     599.9576     58.9215     680.9730     139.9369      85.9266     81.0154
23.3454     541.0685     599.9252     58.8567     680.9743     139.9057      85.8731     81.0490
23.3688     541.1171     599.9252     58.8081     680.9737     139.8566      85.8243     81.0484
23.3941     541.1171     599.9252     58.8081     680.9590     139.8419      85.8194     81.0338
23.4163     541.1171     599.9090     58.7919     680.9434     139.8264      85.8034     81.0344
23.4499     541.1657     599.9252     58.7596     680.9483     139.7826      85.7673     81.0231
23.4769     541.0847     599.8604     58.7757     680.8429     139.7582      85.7699     80.9824
23.5025     541.1980     599.9738     58.7758     680.9533     139.7552      85.7689     80.9795
23.5344     541.1818     599.9252     58.7434     680.9071     139.7253      85.7373     80.9819
23.5587     541.1495     599.8766     58.7272     680.8329     139.6834      85.7126     80.9562
23.5832     541.2142     599.9252     58.7110     680.8917     139.6775      85.6998     80.9665
23.6107     541.2142     599.9090     58.6948     680.8825     139.6683      85.6860     80.9734
23.6405     541.3114     599.8928     58.5815     680.8588     139.5475      85.5701     80.9660
23.6632     541.2466     599.9414     58.6948     680.8472     139.6006      85.6634     80.9057
23.6935     541.2304     599.8604     58.6300     680.8064     139.5760      85.6120     80.9459
23.7277     541.2466     599.8928     58.6462     680.8025     139.5559      85.6161     80.9097
23.7555     541.2628     599.9090     58.6462     680.8012     139.5384      85.6103     80.8922
23.7835     541.3114     599.8928     58.5815     680.7553     139.4439      85.5356     80.8624
23.8015     541.2952     599.8766     58.5815     680.7080     139.4129      85.5253     80.8314
23.8254     541.3437     599.9252     58.5815     680.7433     139.3996      85.5208     80.8181
23.8497     541.3599     599.8281     58.4681     680.6203     139.2604      85.3989     80.7923
23.8723     541.3923     599.9414     58.5491     680.7938     139.4015      85.4999     80.8524
23.9010     541.4247     599.9090     58.4843     680.7310     139.3063      85.4250     80.8220
23.9294     541.3923     599.8443     58.4519     680.6840     139.2917      85.3985     80.8398
23.9535     541.4247     599.8281     58.4034     680.6422     139.2175      85.3414     80.8142
23.9854     541.4733     599.9252     58.4520     680.7055     139.2322      85.3787     80.7802
24.0157     541.4085     599.8604     58.4519     680.6205     139.2120      85.3720     80.7601
24.0413     541.4085     599.8766     58.4681     680.5976     139.1891      85.3751     80.7209
24.0645     541.5380     599.8443     58.3062     680.5045     138.9664      85.1930     80.6602
24.0882     541.4571     599.9738     58.5167     680.6328     139.1758      85.4031     80.6590
24.1115     541.5380     599.8604     58.3224     680.5187     138.9807      85.2085     80.6582
24.1383     541.5380     599.8443     58.3062     680.5339     138.9959      85.2028     80.6897
24.1696     541.6190     599.8604     58.2415     680.5766     138.9577      85.1469     80.7162
24.1966     541.6190     599.9090     58.2901     680.5247     138.9057      85.1620     80.6157
24.2244     541.6352     599.8604     58.2253     680.4944     138.8592      85.1033     80.6339
24.2530     541.6028     599.9090     58.3063     680.4766     138.8739      85.1621     80.5676
24.2774     541.5380     599.8928     58.3548     680.4226     138.8846      85.1981     80.5298
24.3074     541.6675     599.8443     58.1767     680.2465     138.5789      84.9775     80.4022
24.3295     541.6675     599.8928     58.2253     680.2716     138.6041      85.0182     80.3788
24.3579     541.6352     599.9414     58.3063     680.3736     138.7385      85.1170     80.4322
24.3863     541.6837     599.9738     58.2901     680.3638     138.6801      85.0868     80.3900
24.4127     541.6999     599.8928     58.1929     680.3622     138.6623      85.0160     80.4694
24.4438     541.6837     599.8928     58.2091     680.2933     138.6096      85.0093     80.4005
24.4708     541.6837     599.8928     58.2091     680.1692     138.4855      84.9679     80.2764
24.4990     541.6999     599.9090     58.2091     680.1554     138.4555      84.9579     80.2464
24.5270     541.7485     599.8604     58.1120     680.1009     138.3524      84.8588     80.2404
24.5516     541.7809     599.9090     58.1282     680.1234     138.3425      84.8663     80.2144
24.5816     541.8618     599.8766     58.0148     680.0828     138.2210      84.7502     80.2062
24.6086     541.8618     599.9252     58.0634     680.1384     138.2766      84.8012     80.2132
24.6358     541.8618     599.8928     58.0310     680.1366     138.2748      84.7789     80.2437
24.6632     541.9266     599.8766     57.9501     680.1507     138.2241      84.7081     80.2740
24.6898     541.8132     599.8604     58.0472     680.1894     138.3762      84.8235     80.3289
24.7145     541.9266     599.8604     57.9339     680.1393     138.2127      84.6935     80.2788
24.7407     541.9428     599.8604     57.9177     680.1589     138.2161      84.6838     80.2984
24.7650     541.9266     599.9252     57.9987     680.1740     138.2474      84.7482     80.2487
24.7891     541.9589     599.7795     57.8205     680.0025     138.0436      84.5615     80.2230
24.8146     541.9751     599.8443     57.8691     680.0400     138.0649      84.6010     80.1958
24.8375     542.0075     599.7957     57.7881     680.0027     137.9951      84.5238     80.2070
24.8598     542.0399     599.9090     57.8691     680.1160     138.0761      84.6048     80.2070
24.8902     542.0237     599.8119     57.7882     680.0693     138.0456      84.5406     80.2574
24.9236     542.0885     599.9090     57.8206     680.1308     138.0423      84.5612     80.2218
24.9562     542.0399     599.8281     57.7882     680.0980     138.0581      84.5448     80.2699
24.9887     542.0399     599.8281     57.7882     680.0868     138.0469      84.5411     80.2588
25.0151     542.1370     599.8443     57.7072     680.1222     137.9851      84.4665     80.2779
25.0423     542.0885     599.8281     57.7396     680.0887     138.0002      84.4931     80.2606
25.0701     542.1047     599.8604     57.7558     680.0795     137.9748      84.4955     80.2190
25.0973     542.1370     599.8928     57.7558     680.1182     137.9812      84.4976     80.2254
25.1204     542.1532     599.8281     57.6748     680.0524     137.8991      84.4163     80.2243
25.1449     542.1694     599.8443     57.6748     680.1250     137.9556      84.4351     80.2808
25.1766     542.1532     599.7633     57.6101     680.0454     137.8922      84.3708     80.2822
25.2061     542.2827     599.8928     57.6101     680.2024     137.9197      84.3800     80.3096
25.2295     542.2018     599.8119     57.6101     680.0962     137.8944      84.3715     80.2844
25.2555     542.2180     599.7795     57.5615     680.0242     137.8062      84.3097     80.2447
25.2864     542.2989     599.7957     57.4967     680.0544     137.7554      84.2496     80.2587
25.3128     542.2666     599.7957     57.5291     679.9907     137.7241      84.2608     80.1950
25.3381     542.3313     599.8443     57.5129     680.0828     137.7515      84.2591     80.2385
25.3618     542.3151     599.7957     57.4805     680.0676     137.7525      84.2379     80.2720
25.3874     542.3313     599.8443     57.5129     680.0652     137.7339      84.2533     80.2209
25.4139     542.3637     599.8281     57.4644     680.0558     137.6921      84.2069     80.2277
25.4397     542.3475     599.8281     57.4806     680.1104     137.7629      84.2414     80.2824
25.4623     542.4123     599.7795     57.3672     680.0610     137.6487      84.1277     80.2815
25.4934     542.3637     599.8119     57.4482     680.0952     137.7315      84.2093     80.2833
25.5235     542.4123     599.8281     57.4158     680.1142     137.7020      84.1779     80.2862
25.5557     542.4608     599.8281     57.3672     680.1031     137.6422      84.1256     80.2750
25.5806     542.5094     599.8119     57.3025     680.0483     137.5389      84.0479     80.2364
25.6047     542.5418     599.7471     57.2053     679.9810     137.4392      83.9499     80.2339
25.6294     542.4770     599.8119     57.3348     680.0543     137.5773      84.0823     80.2425
25.6529     542.5418     599.7957     57.2539     680.0128     137.4710      83.9929     80.2171
25.6834     542.6227     599.8928     57.2701     680.2178     137.5951      84.0451     80.3250
25.7075     542.5580     599.8281     57.2701     680.1622     137.6042      84.0481     80.3341
25.7370     542.5580     599.7795     57.2215     680.1286     137.5707      84.0046     80.3492
25.7648     542.6227     599.8119     57.1891     680.1661     137.5434      83.9739     80.3542
25.7907     542.6713     599.8766     57.2053     680.2145     137.5432      83.9846     80.3379
25.8126     542.6389     599.8443     57.2053     680.1702     137.5313      83.9806     80.3259
25.8393     542.6389     599.8443     57.2053     680.0944     137.4554      83.9554     80.2501
25.8647     542.5742     599.8604     57.2863     680.1065     137.5324      84.0350     80.2461
25.8911     542.5418     599.8443     57.3025     680.0033     137.4615      84.0222     80.1590
25.9187     542.6713     599.8119     57.1406     680.0346     137.3633      83.8815     80.2227
25.9456     542.6389     599.7957     57.1567     680.1061     137.4672      83.9269     80.3104
25.9739     542.6713     599.7957     57.1244     680.0872     137.4159      83.8882     80.2915
26.0050     542.6875     599.7795     57.0920     680.0723     137.3848      83.8563     80.2928
26.0293     542.7684     599.8443     57.0758     680.1340     137.3656      83.8391     80.2898
26.0546     542.6875     599.8119     57.1244     680.0975     137.4100      83.8863     80.2856
26.0798     542.6875     599.8119     57.1244     680.0469     137.3594      83.8694     80.2350
26.1059     542.7199     599.8766     57.1568     680.1532     137.4334      83.9156     80.2766
26.1309     542.7522     599.8281     57.0758     680.1009     137.3486      83.8334     80.2728
26.1560     542.7361     599.8443     57.1082     680.1364     137.4003      83.8722     80.2921
26.1809     542.7684     599.7633     56.9948     680.0982     137.3298      83.7732     80.3350
26.2052     542.8008     599.8119     57.0110     680.2019     137.4011      83.8077     80.3901
26.2293     542.8332     599.7957     56.9625     680.1828     137.3496      83.7582     80.3871
26.2573     542.8656     599.7309     56.8653     680.1573     137.2917      83.6741     80.4264
26.2874     542.9141     599.7957     56.8815     680.1544     137.2402      83.6678     80.3587
26.3165     542.8980     599.7633     56.8653     680.1368     137.2389      83.6565     80.3736
26.3397     542.8494     599.8281     56.9787     680.2460     137.3966      83.7847     80.4179
26.3659     542.8656     599.7471     56.8815     680.1016     137.2360      83.6663     80.3545
26.3865     542.8980     599.7147     56.8167     680.0932     137.1952      83.6096     80.3785
26.4149     542.9627     599.7795     56.8168     680.1618     137.1991      83.6109     80.3823
26.4465     542.9303     599.7471     56.8167     680.1878     137.2575      83.6303     80.4408
26.4699     542.9141     599.7471     56.8329     680.1854     137.2712      83.6457     80.4383
26.4982     542.9627     599.7957     56.8330     680.2611     137.2984      83.6548     80.4654
26.5278     542.9303     599.7795     56.8491     680.2820     137.3517      83.6833     80.5025
26.5577     542.9465     599.8119     56.8653     680.2933     137.3468      83.6925     80.4814
26.5800     542.9951     599.7795     56.7844     680.2829     137.2878      83.6188     80.5034
26.6026     542.9789     599.8119     56.8330     680.2788     137.2999      83.6553     80.4670
26.6294     543.0275     599.7471     56.7196     680.2194     137.1920      83.5437     80.4723
26.6605     543.0437     599.7471     56.7034     680.1969     137.1532      83.5200     80.4498
26.6879     543.0760     599.7795     56.7034     680.2455     137.1695      83.5254     80.4660
26.7143     543.1084     599.7957     56.6872     680.3253     137.2169      83.5305     80.5296
26.7413     543.0113     599.7633     56.7520     680.3327     137.3214      83.6085     80.5694
26.7715     543.1084     599.7795     56.6711     680.3387     137.2302      83.5241     80.5592
26.7967     543.0922     599.8281     56.7358     680.3596     137.2674      83.5797     80.5315
26.8206     543.1894     599.7633     56.5739     680.3610     137.1716      83.4398     80.5977
26.8517     543.2056     599.7471     56.5415     680.2874     137.0818      83.3883     80.5403
26.8772     543.1894     599.8281     56.6387     680.3980     137.2086      83.4953     80.5699
26.9034     543.1408     599.8119     56.6711     680.2952     137.1544      83.4989     80.4834
26.9273     543.1570     599.8119     56.6549     680.3497     137.1927      83.5008     80.5378
26.9526     543.2865     599.8119     56.5254     680.3794     137.0929      83.3812     80.5675
26.9778     543.1894     599.8443     56.6549     680.4532     137.2639      83.5246     80.6090
27.0072     543.2056     599.7633     56.5577     680.4204     137.2149      83.4434     80.6571
27.0309     543.2541     599.7795     56.5253     680.4565     137.2024      83.4177     80.6770
27.0598     543.2865     599.7957     56.5092     680.4523     137.1658      83.3947     80.6567
27.0810     543.2703     599.7795     56.5092     680.4127     137.1423      83.3869     80.6332
27.1061     543.2541     599.8281     56.5739     680.4335     137.1793      83.4424     80.6054
27.1294     543.3189     599.7957     56.4768     680.3753     137.0564      83.3367     80.5797
27.1527     543.3189     599.7795     56.4606     680.3679     137.0490      83.3234     80.5884
27.1805     543.3189     599.7471     56.4282     680.3622     137.0433      83.2999     80.6151
27.2104     543.2865     599.7633     56.4768     680.4832     137.1967      83.3834     80.7199
27.2380     543.3513     599.7633     56.4120     680.4756     137.1243      83.3161     80.7123
27.2660     543.3513     599.7471     56.3958     680.4972     137.1459      83.3125     80.7501
27.2959     543.4160     599.7957     56.3796     680.5356     137.1196      83.2929     80.7399
27.3208     543.3675     599.7795     56.4120     680.5032     137.1357      83.3199     80.7237
27.3496     543.4322     599.8119     56.3797     680.5265     137.0943      83.2845     80.7146
27.3756     543.3513     599.7795     56.4282     680.4538     137.1025      83.3196     80.6743
27.4001     543.3836     599.8119     56.4282     680.5277     137.1441      83.3335     80.7158
27.4234     543.4322     599.7795     56.3473     680.4809     137.0487      83.2477     80.7014
27.4493     543.5617     599.7633     56.2015     680.5274     136.9657      83.1229     80.7642
27.4811     543.4646     599.7471     56.2825     680.5561     137.0915      83.2188     80.8090
27.5085     543.4160     599.7795     56.3634     680.5350     137.1190      83.2820     80.7556
27.5367     543.4646     599.7795     56.3149     680.5837     137.1191      83.2496     80.8042
27.5633     543.4808     599.7633     56.2825     680.5378     137.0571      83.2074     80.7746
27.5861     543.5779     599.7795     56.2016     680.5743     136.9963      83.1331     80.7948
27.6092     543.5294     599.7309     56.2015     680.5228     136.9934      83.1322     80.7919
27.6323     543.5455     599.7147     56.1691     680.5608     137.0153      83.1179     80.8461
27.6599     543.4970     599.7633     56.2663     680.5215     137.0245      83.1857     80.7582
27.6867     543.5617     599.7147     56.1530     680.5115     136.9497      83.0852     80.7968
27.7209     543.5294     599.7957     56.2663     680.6455     137.1162      83.2163     80.8499
27.7511     543.5132     599.7147     56.2015     680.6219     137.1087      83.1706     80.9072
27.7816     543.5941     599.7471     56.1530     680.6088     137.0146      83.1069     80.8617
27.8107     543.5455     599.7147     56.1691     680.5780     137.0325      83.1236     80.8633
27.8377     543.5779     599.7309     56.1530     680.6210     137.0430      83.1163     80.8901
