eps1         u           sigma3       sigma3'      sigma1        sigma1'      p             q
[%]         [kPa]        [kPa]        [kPa]        [kPa]         [kPa]        [kPa]         [kPa] 

18.4796     740.8978     898.6002     157.7024     1098.5995     357.7016     224.3688     199.9992
18.5057     740.8300     898.6340     157.8041     1098.3713     357.5414     224.3832     199.7373
18.5353     740.7395     898.6002     157.8607     1098.1209     357.3814     224.3676     199.5206
18.5629     740.7621     898.5665     157.8043     1097.9117     357.1496     224.2527     199.3452
18.5924     740.7282     898.5665     157.8383     1097.7496     357.0215     224.2327     199.1832
18.6185     740.7508     898.5665     157.8156     1097.6499     356.8991     224.1768     199.0834
18.6465     740.7960     898.5665     157.7704     1097.5455     356.7494     224.0967     198.9790
18.6739     740.6716     898.5327     157.8610     1097.3011     356.6295     224.1172     198.7684
18.6999     740.6603     898.5327     157.8723     1097.1476     356.4873     224.0773     198.6149
18.7303     740.5812     898.4989     157.9177     1096.9410     356.3599     224.0651     198.4422
18.7543     740.5246     898.5327     158.0080     1096.6831     356.1585     224.0582     198.1505
18.7850     740.4681     898.5327     158.0646     1096.4378     355.9697     224.0329     197.9051
18.8126     740.4455     898.5327     158.0872     1096.2989     355.8534     224.0093     197.7662
18.8342     740.3324     898.4989     158.1665     1095.8988     355.5664     223.9665     197.3999
18.8609     740.4002     898.4989     158.0986     1095.7622     355.3619     223.8531     197.2633
18.8892     740.3437     898.5327     158.1890     1095.5752     355.2315     223.8698     197.0425
18.9159     740.3550     898.4989     158.1439     1095.3690     355.0140     223.7673     196.8702
18.9469     740.2758     898.4989     158.2230     1095.0970     354.8212     223.7557     196.5981
18.9719     740.1627     898.4989     158.3361     1094.8664     354.7036     223.7920     196.3675
18.9990     740.0836     898.5665     158.4829     1094.5999     354.5163     223.8274     196.0335
19.0270     740.0497     898.5665     158.5168     1094.3444     354.2948     223.7761     195.7780
19.0529     739.9366     898.5327     158.5961     1093.9979     354.0613     223.7512     195.4652
19.0847     739.9366     898.5327     158.5961     1093.7335     353.7969     223.6630     195.2008
19.1100     739.8461     898.5665     158.7204     1093.5278     353.6817     223.7075     194.9614
19.1371     739.8235     898.5665     158.7430     1093.1946     353.3711     223.6190     194.6281
19.1615     739.8348     898.5327     158.6979     1092.9593     353.1245     223.5068     194.4267
19.1935     739.7556     898.4989     158.7433     1092.5631     352.8074     223.4313     194.0642
19.2162     739.6651     898.4989     158.8337     1092.3302     352.6651     223.4442     193.8313
19.2436     739.6086     898.4989     158.8903     1091.9704     352.3618     223.3808     193.4715
19.2746     739.4842     898.4989     159.0147     1091.6111     352.1269     223.3854     193.1122
19.3064     739.4503     898.5327     159.0824     1091.3461     351.8958     223.3535     192.8134
19.3325     739.3146     898.5327     159.2181     1090.9721     351.6575     223.3646     192.4394
19.3620     739.3033     898.4989     159.1956     1090.5920     351.2887     223.2267     192.0931
19.3889     739.2128     898.4989     159.2861     1090.2698     351.0570     223.2097     191.7709
19.4201     739.1449     898.4989     159.3539     1090.0266     350.8817     223.1965     191.5277
19.4474     739.0771     898.4651     159.3880     1089.6610     350.5839     223.1200     191.1959
19.4733     739.0092     898.4989     159.4896     1089.4200     350.4108     223.1300     190.9212
19.5017     738.8848     898.4651     159.5803     1089.0168     350.1319     223.0975     190.5517
19.5297     738.8735     898.4651     159.5916     1088.6485     349.7750     222.9860     190.1834
19.5577     738.8057     898.4989     159.6932     1088.3941     349.5884     222.9916     189.8952
19.5804     738.7378     898.4313     159.6935     1087.9534     349.2156     222.8675     189.5221
19.6061     738.7152     898.4651     159.7499     1087.7226     349.0074     222.8357     189.2575
19.6324     738.6473     898.4651     159.8177     1087.4211     348.7738     222.8031     188.9560
19.6591     738.6134     898.4313     159.8179     1087.2269     348.6135     222.7498     188.7957
19.6873     738.6586     898.4313     159.7726     1086.9833     348.3247     222.6233     188.5521
19.7128     738.6247     898.3975     159.7728     1086.7214     348.0967     222.5474     188.3239
19.7385     738.6021     898.4313     159.8292     1086.5178     347.9157     222.5247     188.0865
19.7652     738.5569     898.4313     159.8744     1086.1186     347.5618     222.4369     187.6873
19.7909     738.4438     898.4651     160.0213     1085.8356     347.3918     222.4781     187.3705
19.8170     738.3872     898.4989     160.1116     1085.5164     347.1291     222.4508     187.0175
19.8466     738.3759     898.4989     160.1229     1085.1905     346.8146     222.3535     186.6917
19.8763     738.2854     898.4989     160.2134     1084.8826     346.5971     222.3413     186.3837
19.9026     738.3081     898.4651     160.1570     1084.5666     346.2585     222.1908     186.1015
19.9241     738.2741     898.4651     160.1909     1084.2870     346.0128     222.1316     185.8219
19.9536     738.3194     898.4313     160.1119     1084.1229     345.8035     222.0091     185.6916
19.9833     738.2854     898.4313     160.1458     1083.8332     345.5477     221.9465     185.4019
20.0149     738.3307     898.4313     160.1006     1083.5481     345.2174     221.8062     185.1168
20.0448     738.2063     898.4651     160.2588     1083.2567     345.0504     221.8560     184.7916
20.0702     737.9009     898.4651     160.5641     1082.6420     344.7411     221.9564     184.1769
