eps1         u           sigma3       sigma3'      sigma1       sigma1'      p             q
[%]         [kPa]        [kPa]        [kPa]        [kPa]        [kPa]        [kPa]         [kPa] 

18.7409     625.9092     699.4631      73.5539     807.9724     182.0632     109.7237     108.5093
18.7706     625.9739     699.4955      73.5216     808.0116     182.0377     109.6936     108.5161
18.8009     626.0225     699.4631      73.4406     807.9653     181.9428     109.6080     108.5022
18.8289     625.9416     699.5117      73.5702     807.9964     182.0548     109.7317     108.4846
18.8550     625.9092     699.4145      73.5054     807.7979     181.8888     109.6332     108.3834
18.8779     625.9416     699.4793      73.5378     807.8389     181.8973     109.6576     108.3595
18.9071     626.0063     699.4793      73.4730     807.8196     181.8133     109.5864     108.3403
18.9355     626.0225     699.4469      73.4244     807.7956     181.7731     109.5407     108.3487
18.9669     625.9901     699.4469      73.4568     807.7869     181.7967     109.5701     108.3399
18.9955     626.0387     699.4631      73.4244     807.7383     181.6996     109.5162     108.2752
19.0242     626.0387     699.4793      73.4406     807.7559     181.7172     109.5328     108.2766
19.0503     626.0387     699.5117      73.4730     807.7401     181.7014     109.5491     108.2284
19.0810     626.0873     699.4793      73.3921     807.7195     181.6323     109.4721     108.2402
19.1074     626.0225     699.5117      73.4892     807.6638     181.6413     109.5399     108.1521
19.1319     626.0225     699.4631      73.4406     807.5296     181.5071     109.4628     108.0665
19.1603     626.1035     699.4469      73.3435     807.4754     181.3720     109.3530     108.0285
19.1854     626.0549     699.4631      73.4082     807.4449     181.3900     109.4021     107.9817
19.2116     626.0873     699.4631      73.3759     807.4825     181.3953     109.3823     108.0194
19.2383     626.1035     699.5279      73.4245     807.5313     181.4279     109.4256     108.0034
19.2639     626.1035     699.4955      73.3921     807.5110     181.4075     109.3972     108.0154
19.2912     626.1682     699.4793      73.3111     807.4252     181.2569     109.2931     107.9458
19.3188     626.1682     699.4793      73.3111     807.4344     181.2662     109.2961     107.9551
19.3444     626.1520     699.4793      73.3273     807.4134     181.2614     109.3053     107.9341
19.3741     626.1682     699.4307      73.2625     807.2856     181.1174     109.2141     107.8548
19.4004     626.1358     699.5117      73.3759     807.2589     181.1230     109.2916     107.7471
19.4268     626.1196     699.4793      73.3597     807.2176     181.0979     109.2724     107.7382
19.4508     626.1520     699.4955      73.3435     807.2147     181.0627     109.2499     107.7192
19.4735     626.1520     699.4469      73.2949     807.1556     181.0036     109.1978     107.7087
19.5013     626.1682     699.4307      73.2625     807.1614     180.9932     109.1728     107.7307
19.5307     626.1520     699.4469      73.2949     807.0988     180.9467     109.1788     107.6518
19.5548     626.1844     699.5279      73.3435     807.2198     181.0354     109.2408     107.6919
19.5855     626.2492     699.4145      73.1654     807.0588     180.8096     109.0468     107.6442
19.6154     626.2006     699.4955      73.2949     807.1326     180.9320     109.1739     107.6371
19.6387     626.1844     699.4955      73.3111     807.0555     180.8711     109.1644     107.5600
19.6633     626.2815     699.4469      73.1654     806.9673     180.6858     109.0055     107.5204
19.6860     626.3139     699.4145      73.1006     806.9637     180.6498     108.9503     107.5492
19.7142     626.2492     699.4631      73.2140     807.0008     180.7516     109.0598     107.5377
19.7407     626.3139     699.4307      73.1168     806.9853     180.6714     108.9683     107.5545
19.7663     626.3463     699.4307      73.0844     806.9117     180.5654     108.9114     107.4810
19.7942     626.3139     699.4469      73.1330     806.9363     180.6224     108.9628     107.4894
19.8262     626.3463     699.4793      73.1330     806.9194     180.5731     108.9464     107.4400
19.8555     626.3625     699.4145      73.0521     806.8415     180.4790     108.8610     107.4270
19.8832     626.3301     699.4631      73.1330     806.8333     180.5032     108.9231     107.3702
19.9096     626.3301     699.3660      73.0358     806.6877     180.3575     108.8097     107.3217
19.9354     626.4111     699.4145      73.0035     806.7474     180.3364     108.7811     107.3329
19.9607     626.3787     699.4793      73.1006     806.7588     180.3801     108.8605     107.2794
19.9860     626.4434     699.4145      72.9711     806.7450     180.3015     108.7479     107.3304
20.0130     626.4111     699.4793      73.0683     806.7604     180.3494     108.8286     107.2811
20.0433     626.4758     699.4307      72.9549     806.7497     180.2739     108.7279     107.3190
20.0730     626.4434     699.4631      73.0197     806.7421     180.2987     108.7794     107.2790
20.1021     626.4596     699.4145      72.9549     806.6545     180.1948     108.7016     107.2399
20.1296     626.5568     699.4793      72.9226     806.6955     180.1387     108.6613     107.2162
20.1551     626.5082     699.4307      72.9225     806.6126     180.1044     108.6498     107.1819
20.1801     626.4596     699.4631      73.0035     806.5984     180.1388     108.7153     107.1353
20.2048     626.5244     699.3983      72.8740     806.5070     179.9826     108.5768     107.1086
20.2303     626.6053     699.4307      72.8254     806.5052     179.8999     108.5169     107.0745
20.2585     626.6053     699.4145      72.8092     806.5162     179.9109     108.5098     107.1017
20.2811     626.5568     699.4631      72.9064     806.5475     179.9908     108.6012     107.0844
20.3109     626.5891     699.4145      72.8254     806.4460     179.8568     108.5025     107.0314
20.3392     626.5891     699.4469      72.8578     806.5184     179.9292     108.5483     107.0714
20.3677     626.5891     699.4793      72.8902     806.4800     179.8908     108.5571     107.0006
20.3976     626.5891     699.4307      72.8416     806.4107     179.8216     108.5016     106.9800
20.4265     626.5891     699.4631      72.8740     806.3718     179.7827     108.5102     106.9087
20.4562     626.5730     699.4307      72.8578     806.3124     179.7395     108.4850     106.8817
20.4800     626.6215     699.4793      72.8578     806.3356     179.7140     108.4765     106.8562
20.5061     626.6539     699.4631      72.8092     806.2777     179.6238     108.4141     106.8146
20.5334     626.7187     699.4469      72.7283     806.2573     179.5387     108.3317     106.8104
20.5584     626.6539     699.4307      72.7768     806.2076     179.5537     108.3691     106.7769
20.5812     626.6863     699.4307      72.7445     806.2353     179.5490     108.3460     106.8045
20.6105     626.7025     699.4631      72.7607     806.2153     179.5128     108.3447     106.7522
20.6370     626.7510     699.4469      72.6959     806.1700     179.4190     108.2702     106.7231
20.6653     626.7025     699.4793      72.7768     806.1449     179.4424     108.3320     106.6655
20.6929     626.7349     699.4469      72.7121     806.0560     179.3211     108.2484     106.6091
20.7218     626.7510     699.4469      72.6959     806.0300     179.2790     108.2236     106.5831
20.7489     626.7834     699.3983      72.6149     805.9386     179.1552     108.1283     106.5402
20.7736     626.7996     699.4793      72.6797     806.0122     179.2126     108.1907     106.5329
20.8014     626.7996     699.5279      72.7283     806.0364     179.2368     108.2311     106.5085
20.8295     626.7672     699.5441      72.7769     806.0471     179.2799     108.2779     106.5030
20.8588     626.7996     699.4469      72.6473     805.9171     179.1174     108.1374     106.4701
20.8864     626.8158     699.4631      72.6473     805.8573     179.0415     108.1120     106.3942
20.9115     626.8806     699.4469      72.5664     805.8138     178.9332     108.0220     106.3669
20.9376     626.8320     699.4631      72.6311     805.7820     178.9501     108.0708     106.3189
20.9594     626.8320     699.4307      72.5987     805.7074     178.8754     108.0243     106.2766
20.9835     626.8158     699.4469      72.6311     805.6589     178.8431     108.0351     106.2119
21.0101     626.8644     699.4307      72.5664     805.6199     178.7555     107.9627     106.1891
21.0427     626.7996     699.4145      72.6149     805.5662     178.7666     107.9988     106.1516
21.0662     626.8644     699.4469      72.5826     805.6380     178.7736     107.9796     106.1911
21.0889     626.8968     699.3822      72.4854     805.5492     178.6524     107.8744     106.1670
21.1226     626.8806     699.4307      72.5502     805.5975     178.7169     107.9391     106.1667
21.1529     626.9291     699.4631      72.5340     805.5182     178.5891     107.8857     106.0551
21.1807     626.9291     699.4307      72.5016     805.4742     178.5451     107.8494     106.0435
21.2078     626.8968     699.4307      72.5340     805.4056     178.5088     107.8589     105.9749
21.2295     626.9291     699.4793      72.5502     805.4057     178.4766     107.8590     105.9264
21.2556     627.0101     699.4145      72.4045     805.3251     178.3150     107.7080     105.9105
21.2818     626.9939     699.4793      72.4854     805.3417     178.3479     107.7729     105.8624
21.3129     626.9939     699.4469      72.4530     805.2868     178.2929     107.7330     105.8398
21.3386     626.9453     699.4631      72.5178     805.2748     178.3295     107.7884     105.8117
21.3656     626.9453     699.3822      72.4368     805.1704     178.2251     107.6996     105.7883
21.3964     626.9777     699.4955      72.5178     805.2232     178.2455     107.7604     105.7276
21.4230     627.0425     699.3498      72.3073     805.0544     178.0120     107.5422     105.7047
21.4508     627.0425     699.4145      72.3721     805.0433     178.0008     107.5817     105.6287
21.4755     627.0910     699.4793      72.3883     805.0684     177.9774     107.5847     105.5891
21.5033     627.0101     699.4307      72.4207     805.0145     178.0044     107.6153     105.5838
21.5337     627.0425     699.4955      72.4531     804.9871     177.9446     107.6169     105.4916
21.5601     627.0910     699.4307      72.3397     804.9381     177.8471     107.5088     105.5074
21.5871     627.0910     699.3983      72.3073     804.8758     177.7848     107.4665     105.4775
21.6098     627.0910     699.3983      72.3073     804.8645     177.7735     107.4627     105.4662
21.6355     627.0748     699.4793      72.4045     804.8918     177.8169     107.5420     105.4124
21.6627     627.1558     699.4145      72.2588     804.7967     177.6409     107.3861     105.3822
21.6926     627.1558     699.4145      72.2588     804.7565     177.6007     107.3727     105.3419
21.7214     627.0748     699.3983      72.3235     804.7015     177.6267     107.4246     105.3032
21.7504     627.0748     699.4145      72.3397     804.6660     177.5911     107.4235     105.2514
21.7773     627.1396     699.4145      72.2749     804.6106     177.4710     107.3403     105.1961
21.8039     627.0910     699.4145      72.3235     804.6131     177.5221     107.3897     105.1986
21.8314     627.2205     699.4145      72.1940     804.5826     177.3621     107.2500     105.1681
21.8599     627.1882     699.3983      72.2102     804.5599     177.3717     107.2640     105.1616
21.8889     627.2529     699.4307      72.1778     804.5725     177.3195     107.2250     105.1417
21.9097     627.2044     699.4145      72.2102     804.5411     177.3367     107.2524     105.1265
21.9331     627.1882     699.4307      72.2426     804.4938     177.3057     107.2636     105.0631
21.9592     627.2044     699.4469      72.2426     804.4941     177.2897     107.2583     105.0472
21.9854     627.2367     699.4145      72.1778     804.4136     177.1769     107.1775     104.9991
22.0124     627.2691     699.4145      72.1454     804.3646     177.0954     107.1288     104.9500
22.0405     627.2529     699.4793      72.2264     804.3724     177.1195     107.1908     104.8931
22.0670     627.2529     699.4307      72.1778     804.2945     177.0416     107.1324     104.8638
22.0994     627.3015     699.4631      72.1616     804.3279     177.0264     107.1166     104.8648
22.1280     627.2853     699.4469      72.1616     804.2669     176.9816     107.1016     104.8199
22.1596     627.3177     699.3983      72.0807     804.2139     176.8962     107.0192     104.8156
22.1875     627.3824     699.4631      72.0807     804.2601     176.8777     107.0130     104.7970
22.2165     627.3663     699.4145      72.0483     804.1534     176.7872     106.9613     104.7389
22.2462     627.3663     699.4631      72.0969     804.1684     176.8021     106.9986     104.7053
22.2713     627.3824     699.4145      72.0321     804.0543     176.6718     106.9120     104.6397
22.2926     627.3663     699.4469      72.0807     804.0516     176.6854     106.9489     104.6047
22.3176     627.3986     699.4955      72.0969     804.0474     176.6488     106.9475     104.5519
22.3424     627.4958     699.4145      71.9188     803.9903     176.4945     106.7774     104.5758
22.3667     627.4148     699.3983      71.9835     803.9350     176.5201     106.8291     104.5366
22.3966     627.4310     699.3983      71.9673     803.9454     176.5144     106.8163     104.5470
22.4206     627.4310     699.4469      72.0159     803.9364     176.5053     106.8457     104.4894
22.4445     627.5120     699.4955      71.9836     803.9401     176.4282     106.7984     104.4446
22.4745     627.4310     699.4145      71.9835     803.8440     176.4130     106.7934     104.4295
22.5018     627.4958     699.4631      71.9674     803.8052     176.3095     106.7481     104.3421
22.5324     627.4472     699.5117      72.0645     803.7935     176.3463     106.8251     104.2818
22.5563     627.4472     699.3336      71.8864     803.5706     176.1234     106.6321     104.2371
22.5790     627.4472     699.4469      71.9997     803.6851     176.2379     106.7458     104.2381
22.6080     627.4472     699.3983      71.9511     803.6100     176.1628     106.6884     104.2117
22.6365     627.4796     699.3983      71.9188     803.6096     176.1300     106.6558     104.2112
22.6628     627.5767     699.4307      71.8540     803.6319     176.0552     106.5877     104.2011
22.6904     627.5443     699.3822      71.8378     803.5272     175.9828     106.5528     104.1450
22.7179     627.5120     699.3660      71.8540     803.4549     175.9429     106.5503     104.0889
22.7444     627.5443     699.4307      71.8864     803.4714     175.9270     106.5666     104.0406
22.7733     627.4634     699.3660      71.9026     803.3173     175.8539     106.5530     103.9513
22.7991     627.4958     699.4469      71.9512     803.3572     175.8614     106.5879     103.9103
22.8239     627.4796     699.4145      71.9350     803.3355     175.8560     106.5753     103.9210
22.8497     627.5282     699.3822      71.8540     803.2243     175.6961     106.4680     103.8421
22.8816     627.5767     699.3498      71.7730     803.1867     175.6100     106.3854     103.8369
22.9051     627.6577     699.4307      71.7731     803.2613     175.6036     106.3832     103.8305
22.9345     627.5605     699.4307      71.8702     803.2091     175.6486     106.4630     103.7783
22.9611     627.6739     699.4307      71.7569     803.1670     175.4932     106.3356     103.7363
22.9851     627.6739     699.4469      71.7731     803.1509     175.4770     106.3411     103.7039
23.0134     627.6415     699.3822      71.7407     803.0605     175.4190     106.3001     103.6784
23.0443     627.6577     699.4145      71.7569     803.0136     175.3559     106.2899     103.5991
23.0713     627.6415     699.4145      71.7731     802.9458     175.3044     106.2835     103.5313
23.0978     627.6415     699.4469      71.8055     802.9488     175.3073     106.3061     103.5019
23.1246     627.6900     699.4469      71.7569     802.9757     175.2856     106.2665     103.5287
23.1506     627.7062     699.3983      71.6921     802.9046     175.1984     106.1942     103.5063
23.1752     627.6900     699.3336      71.6435     802.7815     175.0914     106.1262     103.4479
23.2053     627.6900     699.4307      71.7407     802.8319     175.1418     106.2077     103.4011
23.2328     627.6900     699.3660      71.6759     802.7552     175.0652     106.1390     103.3893
23.2599     627.7548     699.4145      71.6597     802.7171     174.9623     106.0939     103.3025
23.2851     627.7062     699.3822      71.6759     802.6007     174.8944     106.0821     103.2185
23.3110     627.7224     699.4307      71.7083     802.6394     174.9170     106.1112     103.2086
23.3353     627.7872     699.3983      71.6112     802.5243     174.7371     105.9865     103.1259
23.3654     627.7224     699.3983      71.6759     802.4963     174.7738     106.0419     103.0979
23.3919     627.7710     699.3498      71.5788     802.4371     174.6661     105.9412     103.0873
23.4220     627.8358     699.4307      71.5950     802.4964     174.6606     105.9502     103.0656
23.4484     627.8034     699.3822      71.5788     802.4059     174.6026     105.9200     103.0238
23.4727     627.7710     699.3336      71.5626     802.3184     174.5474     105.8909     102.9849
23.4966     627.8034     699.3660      71.5626     802.3124     174.5090     105.8781     102.9465
23.5263     627.7386     699.4469      71.7083     802.1221     174.3835     105.9334     102.6752
23.5534     627.8034     699.3983      71.5950     802.0621     174.2588     105.8162     102.6638
23.5769     627.8681     699.3983      71.5302     801.9557     174.0875     105.7160     102.5573
23.6037     627.8681     699.4793      71.6112     802.0320     174.1638     105.7954     102.5527
23.6347     627.9005     699.4631      71.5626     801.9741     174.0736     105.7330     102.5110
23.6589     627.9005     699.4145      71.5140     801.9617     174.0612     105.6964     102.5471
23.6864     627.9329     699.4145      71.4816     801.8998     173.9669     105.6434     102.4853
23.7149     627.9815     699.3983      71.4169     801.8765     173.8950     105.5763     102.4781
23.7417     628.0300     699.3336      71.3035     801.7695     173.7394     105.4488     102.4359
23.7659     627.9491     699.3660      71.4169     801.7818     173.8327     105.5555     102.4158
23.7949     627.9815     699.3498      71.3683     801.7266     173.7452     105.4939     102.3769
23.8252     628.0462     699.4631      71.4169     801.7806     173.7344     105.5227     102.3175
23.8538     628.0624     699.5117      71.4493     801.7721     173.7097     105.5361     102.2604
23.8768     628.0462     699.3983      71.3521     801.6217     173.5754     105.4266     102.2233
23.9015     628.0300     699.3336      71.3035     801.5547     173.5247     105.3773     102.2212
23.9241     628.0138     699.4307      71.4169     801.6153     173.6015     105.4784     102.1846
23.9573     628.1434     699.4307      71.2874     801.6329     173.4895     105.3548     102.2022
23.9900     628.0786     699.4793      71.4007     801.5755     173.4969     105.4328     102.0962
24.0167     628.0624     699.4631      71.4007     801.5172     173.4548     105.4187     102.0541
24.0407     628.1757     699.4469      71.2712     801.4750     173.2992     105.2805     102.0280
24.0735     628.0624     699.4145      71.3521     801.3179     173.2555     105.3199     101.9034
24.0992     628.1272     699.4145      71.2874     801.2400     173.1128     105.2292     101.8255
24.1207     628.1757     699.4307      71.2550     801.1777     173.0020     105.1707     101.7470
24.1442     628.1272     699.3660      71.2388     801.1373     173.0101     105.1626     101.7713
24.1790     628.2081     699.4145      71.2064     801.1390     172.9309     105.1146     101.7245
24.2045     628.1757     699.4145      71.2388     801.1111     172.9354     105.1377     101.6966
24.2372     628.1757     699.4145      71.2388     801.0610     172.8853     105.1210     101.6465
24.2674     628.1919     699.3498      71.1578     800.9558     172.7639     105.0265     101.6060
24.2950     628.2405     699.4145      71.1740     800.9897     172.7492     105.0324     101.5752
24.3166     628.1919     699.3822      71.1902     800.9222     172.7302     105.0369     101.5400
24.3437     628.2243     699.3822      71.1578     800.8857     172.6614     104.9924     101.5035
24.3678     628.2243     699.3660      71.1416     800.8125     172.5882     104.9572     101.4465
24.3894     628.2567     699.3983      71.1417     800.8036     172.5469     104.9434     101.4052
24.4160     628.2243     699.4631      71.2388     800.8204     172.5961     105.0246     101.3572
24.4438     628.3053     699.4145      71.1093     800.7715     172.4663     104.8949     101.3570
24.4718     628.2729     699.3983      71.1255     800.6807     172.4078     104.8863     101.2824
24.4988     628.2567     699.3336      71.0769     800.6044     172.3477     104.8338     101.2709
24.5270     628.2567     699.4955      71.2388     800.7162     172.4595     104.9791     101.2207
24.5548     628.3538     699.3660      71.0121     800.5370     172.1832     104.7358     101.1711
24.5801     628.3538     699.3983      71.0445     800.5293     172.1755     104.7548     101.1309
24.6081     628.2405     699.3498      71.1093     800.3877     172.1472     104.7886     101.0379
24.6324     628.3053     699.3336      71.0283     800.3821     172.0768     104.7111     101.0485
24.6604     628.3700     699.3983      71.0283     800.3908     172.0208     104.6925     100.9925
24.6872     628.3862     699.3983      71.0121     800.4103     172.0241     104.6828     101.0120
24.7183     628.3376     699.4307      71.0931     800.3579     172.0203     104.7355     100.9272
24.7455     628.3700     699.3822      71.0121     800.2852     171.9151     104.6465     100.9030
24.7777     628.3862     699.3822      70.9959     800.2113     171.8251     104.6057     100.8291
24.8007     628.3700     699.3983      71.0283     800.1720     171.8020     104.6196     100.7737
24.8298     628.3862     699.3660      70.9798     800.0823     171.6961     104.5519     100.7163
24.8534     628.3376     699.4145      71.0769     800.0623     171.7247     104.6262     100.6478
24.8794     628.3700     699.3822      71.0121     800.0136     171.6436     104.5560     100.6315
24.9080     628.4672     699.2526      70.7854     799.7966     171.3294     104.3001     100.5440
24.9360     628.4024     699.3660      70.9636     799.9276     171.5253     104.4841     100.5617
24.9643     628.3700     699.3498      70.9797     799.8736     171.5036     104.4877     100.5239
24.9937     628.4348     699.3498      70.9150     799.7974     171.3626     104.3975     100.4476
25.0213     628.4833     699.3498      70.8664     799.7359     171.2526     104.3285     100.3862
25.0518     628.4995     699.4145      70.9150     799.7721     171.2726     104.3675     100.3576
25.0765     628.4995     699.4793      70.9798     799.7793     171.2798     104.4131     100.3000
25.1056     628.5319     699.4631      70.9312     799.6998     171.1678     104.3434     100.2366
25.1361     628.5319     699.4955      70.9636     799.6485     171.1166     104.3479     100.1530
25.1653     628.5967     699.4145      70.8179     799.4917     170.8950     104.1769     100.0771
25.1903     628.5157     699.3983      70.8826     799.4605     170.9448     104.2367     100.0622
25.2174     628.5967     699.4307      70.8341     799.4260     170.8293     104.1658      99.9953
25.2417     628.7262     699.3822      70.6560     799.3755     170.6493     103.9871      99.9933
25.2689     628.6452     699.4631      70.8179     799.4201     170.7749     104.1369      99.9570
25.2924     628.6129     699.4793      70.8665     799.3927     170.7799     104.1709      99.9134
25.3195     628.6291     699.4307      70.8017     799.3139     170.6848     104.0961      99.8831
25.3426     628.5967     699.4631      70.8665     799.2850     170.6883     104.1404      99.8218
25.3718     628.5805     699.4631      70.8826     799.2153     170.6349     104.1334      99.7522
25.3953     628.6452     699.4145      70.7693     799.1293     170.4841     104.0076      99.7148
25.4206     628.6452     699.4307      70.7855     799.0568     170.4116     103.9942      99.6261
25.4544     628.6614     699.4469      70.7855     799.0096     170.3481     103.9730      99.5626
25.4818     628.6776     699.4307      70.7531     799.0055     170.3279     103.9447      99.5747
25.5128     628.7424     699.4469      70.7046     798.9986     170.2562     103.8885      99.5517
25.5435     628.7100     699.3983      70.6883     798.8968     170.1868     103.8545      99.4985
25.5709     628.7424     699.4469      70.7046     798.9270     170.1847     103.8646      99.4801
25.5995     628.6614     699.4469      70.7855     798.8462     170.1848     103.9186      99.3993
25.6277     628.7586     699.4307      70.6722     798.7315     169.9730     103.7724      99.3008
25.6524     628.7262     699.4145      70.6884     798.6702     169.9440     103.7736      99.2557
25.6759     628.8233     699.3983      70.5750     798.6531     169.8298     103.6599      99.2547
25.7043     628.7748     699.3660      70.5912     798.5402     169.7655     103.6493      99.1743
25.7334     628.7748     699.3822      70.6074     798.5419     169.7672     103.6606      99.1598
25.7583     628.8071     699.3822      70.5750     798.5329     169.7258     103.6253      99.1508
25.7834     628.7748     699.3660      70.5912     798.4953     169.7206     103.6343      99.1294
25.8147     628.7262     699.3983      70.6722     798.4919     169.7657     103.7033      99.0936
25.8454     628.8071     699.4307      70.6236     798.4712     169.6640     103.6371      99.0404
25.8722     628.7748     699.3822      70.6074     798.3808     169.6060     103.6069      98.9986
25.8956     628.7909     699.3983      70.6074     798.3596     169.5686     103.5945      98.9612
25.9228     628.7909     699.3336      70.5426     798.2585     169.4676     103.5176      98.9249
25.9484     628.7586     699.3498      70.5912     798.2164     169.4578     103.5467      98.8666
25.9739     628.7909     699.4307      70.6398     798.2814     169.4905     103.5900      98.8507
25.9990     628.8071     699.3336      70.5264     798.1689     169.3617     103.4715      98.8353
26.0274     628.8071     699.3822      70.5750     798.2218     169.4147     103.5216      98.8397
26.0559     628.8881     699.3336      70.4455     798.1534     169.2653     103.3854      98.8198
26.0897     628.9367     699.3660      70.4293     798.1224     169.1858     103.3481      98.7565
26.1177     628.9043     699.3498      70.4455     798.0688     169.1645     103.3518      98.7190
26.1436     629.0014     699.3660      70.3645     798.0684     169.0670     103.2654      98.7025
26.1696     628.9690     699.3660      70.3969     798.0157     169.0466     103.2802      98.6497
26.1932     628.9205     699.3174      70.3969     797.9234     169.0029     103.2656      98.6060
26.2198     628.9528     699.3498      70.3969     797.9565     169.0036     103.2658      98.6067
26.2445     628.9690     699.3660      70.3969     797.9035     168.9345     103.2428      98.5376
26.2736     628.9852     699.3822      70.3969     797.9472     168.9619     103.2519      98.5650
26.3034     629.0338     699.3822      70.3484     797.9132     168.8794     103.1921      98.5311
26.3292     629.0662     699.3174      70.2512     797.8321     168.7659     103.0894      98.5147
26.3514     629.0500     699.3498      70.2998     797.8649     168.8149     103.1382      98.5151
26.3800     629.0500     699.3012      70.2512     797.7419     168.6919     103.0648      98.4407
26.4068     629.0986     699.3012      70.2026     797.7302     168.6316     103.0123      98.4290
26.4319     629.1309     699.4307      70.2998     797.8261     168.6952     103.0983      98.3954
26.4626     629.1147     699.3822      70.2674     797.7485     168.6337     103.0562      98.3663
26.4869     629.0986     699.4307      70.3322     797.7466     168.6480     103.1041      98.3158
26.5174     629.1147     699.3660      70.2512     797.7010     168.5863     103.0296      98.3351
26.5448     629.1471     699.3498      70.2026     797.6602     168.5131     102.9728      98.3104
26.5718     629.1957     699.3498      70.1541     797.6061     168.4104     102.9062      98.2563
26.5965     629.1633     699.3983      70.2350     797.6096     168.4463     102.9721      98.2113
26.6241     629.1633     699.3660      70.2026     797.5043     168.3410     102.9154      98.1384
26.6535     629.1471     699.3174      70.1702     797.4583     168.3112     102.8839      98.1409
26.6780     629.1957     699.3012      70.1055     797.3973     168.2016     102.8042      98.0962
26.7060     629.2119     699.3660      70.1541     797.4067     168.1948     102.8343      98.0407
26.7295     629.2281     699.3822      70.1541     797.3855     168.1574     102.8219      98.0034
26.7511     629.2766     699.3660      70.0893     797.3524     168.0758     102.7515      97.9865
26.7758     629.2928     699.3660      70.0731     797.3493     168.0565     102.7342      97.9833
26.8019     629.2443     699.3498      70.1055     797.3699     168.1256     102.7789      98.0201
26.8320     629.2443     699.3498      70.1055     797.3475     168.1033     102.7714      97.9978
26.8627     629.2605     699.3012      70.0407     797.2518     167.9914     102.6909      97.9507
26.8874     629.3576     699.3822      70.0246     797.2997     167.9421     102.6638      97.9176
26.9140     629.2766     699.3498      70.0731     797.2676     167.9910     102.7124      97.9178
26.9372     629.3738     699.4145      70.0408     797.3132     167.9394     102.6736      97.8986
26.9646     629.3738     699.3660      69.9922     797.1861     167.8123     102.5989      97.8202
26.9970     629.4223     699.3983      69.9760     797.1990     167.7767     102.5762      97.8007
27.0190     629.3738     699.3983      70.0246     797.1218     167.7480     102.5991      97.7235
27.0470     629.4385     699.3660      69.9274     797.1592     167.7207     102.5252      97.7933
27.0721     629.4871     699.3498      69.8627     797.0915     167.6044     102.4432      97.7417
27.1020     629.4223     699.3174      69.8950     797.0607     167.6384     102.4761      97.7434
27.1277     629.4547     699.3174      69.8626     797.0381     167.5834     102.4362      97.7208
27.1487     629.4547     699.3498      69.8950     797.0484     167.5937     102.4612      97.6986
27.1769     629.4871     699.3822      69.8950     797.0429     167.5558     102.4486      97.6608
27.2085     629.4547     699.3498      69.8950     796.9444     167.4897     102.4266      97.5947
27.2386     629.5033     699.3336      69.8303     796.9057     167.4024     102.3543      97.5722
27.2643     629.5519     699.3498      69.7979     796.8755     167.3237     102.3065      97.5258
27.2915     629.5195     699.3822      69.8627     796.9190     167.3995     102.3750      97.5368
27.3199     629.5681     699.3498      69.7817     796.9138     167.3457     102.3031      97.5640
27.3467     629.6328     699.3660      69.7331     796.8881     167.2553     102.2405      97.5222
27.3699     629.6328     699.3983      69.7655     796.9190     167.2862     102.2724      97.5206
27.4019     629.6490     699.3822      69.7332     796.8777     167.2287     102.2317      97.4955
27.4305     629.5842     699.3822      69.7979     796.8274     167.2431     102.2796      97.4452
27.4579     629.6652     699.3498      69.6846     796.7048     167.0396     102.1363      97.3551
27.4845     629.6004     699.3498      69.7493     796.6988     167.0984     102.1990      97.3490
27.5079     629.6004     699.3498      69.7493     796.6199     167.0195     102.1727      97.2702
27.5314     629.6166     699.3336      69.7169     796.5900     166.9734     102.1358      97.2565
27.5590     629.6004     699.3660      69.7655     796.6446     167.0441     102.1917      97.2786
27.5818     629.6490     699.3498      69.7008     796.6451     166.9961     102.1325      97.2953
27.6105     629.6652     699.3498      69.6846     796.6066     166.9414     102.1035      97.2568
27.6335     629.6490     699.3660      69.7170     796.5918     166.9428     102.1256      97.2259
27.6615     629.7300     699.3660      69.6360     796.5719     166.8420     102.0380      97.2060
27.6862     629.7300     699.3336      69.6036     796.4886     166.7587     101.9886      97.1551
27.7097     629.7138     699.3660      69.6522     796.5486     166.8348     102.0464      97.1826
27.7387     629.6976     699.3174      69.6198     796.4078     166.7102     101.9833      97.0904
27.7705     629.6976     699.4145      69.7170     796.4859     166.7883     102.0741      97.0714
27.7964     629.7461     699.3498      69.6036     796.3745     166.6283     101.9452      97.0247
27.8194     629.8109     699.3012      69.4903     796.3126     166.5017     101.8274      97.0115
27.8487     629.7623     699.2850      69.5227     796.2630     166.5007     101.8487      96.9780
27.8763     629.7947     699.3336      69.5389     796.3216     166.5269     101.8682      96.9881
27.9047     629.8433     699.3336      69.4903     796.2716     166.4283     101.8030      96.9381
27.9305     629.8595     699.3498      69.4903     796.2473     166.3879     101.7895      96.8976
27.9560     629.8271     699.3336      69.5065     796.2086     166.3815     101.7982      96.8750
27.9811     629.7947     699.3336      69.5389     796.1630     166.3683     101.8154      96.8295
28.0081     629.8271     699.3174      69.4903     796.1165     166.2894     101.7566      96.7991
28.0369     629.8757     699.3174      69.4417     796.0483     166.1726     101.6853      96.7309
28.0633     629.8595     699.3336      69.4741     796.0819     166.2225     101.7236      96.7484
28.0886     629.8918     699.3012      69.4093     796.0155     166.1237     101.6474      96.7143
28.1160     629.8918     699.3822      69.4903     796.1008     166.2089     101.7298      96.7186
