eps1         u           sigma3       sigma3'     sigma1       sigma1'      p           q
9.2055      559.9878     599.4742     39.4864     664.9280     104.9402     61.3043     65.4539
9.2375      560.0040     599.4418     39.4378     664.9421     104.9381     61.2712     65.5003
9.2647      559.9716     599.4742     39.5026     664.9410     104.9694     61.3248     65.4668
9.2900      559.9554     599.4256     39.4702     664.8741     104.9187     61.2863     65.4485
9.3156      559.9069     599.4580     39.5511     664.9297     105.0229     61.3751     65.4717
9.3395      559.9069     599.4256     39.5188     664.8523     104.9454     61.3276     65.4267
9.3648      559.9392     599.4580     39.5188     664.9914     105.0521     61.3632     65.5334
9.3904      559.8907     599.4580     39.5673     665.0006     105.1100     61.4149     65.5426
9.4151      559.8907     599.4418     39.5511     664.9804     105.0898     61.3973     65.5386
9.4423      559.9069     599.4904     39.5835     665.0371     105.1303     61.4324     65.5467
9.4668      560.0202     599.4256     39.4054     664.9684     104.9483     61.2530     65.5428
9.4936      559.9392     599.4418     39.5026     665.0762     105.1369     61.3807     65.6344
9.5232      560.0040     599.4256     39.4216     665.0801     105.0761     61.3064     65.6545
9.5501      560.0526     599.4580     39.4054     665.1206     105.0681     61.2930     65.6626
9.5767      560.0364     599.4256     39.3892     665.1382     105.1018     61.2934     65.7126
9.6018      560.0202     599.4256     39.4054     665.1338     105.1136     61.3082     65.7082
9.6282      560.0364     599.4580     39.4216     665.2024     105.1660     61.3364     65.7444
9.6535      560.0202     599.4580     39.4378     665.2255     105.2053     61.3603     65.7675
9.6787      559.9878     599.4580     39.4702     665.2764     105.2886     61.4097     65.8184
9.6998      560.0040     599.4418     39.4378     665.2448     105.2408     61.3721     65.8030
9.7243      560.0364     599.4418     39.4054     665.2546     105.2182     61.3430     65.8128
9.7494      559.9716     599.4256     39.4540     665.3583     105.3867     61.4316     65.9327
9.7776      560.0040     599.3770     39.3730     665.2615     105.2575     61.3345     65.8845
9.8054      559.9878     599.4094     39.4216     665.3289     105.3411     61.3948     65.9195
9.8364      560.0040     599.3932     39.3892     665.3729     105.3689     61.3824     65.9797
9.8640      559.9392     599.4256     39.4864     665.4127     105.4735     61.4821     65.9871
9.8934      559.9878     599.4256     39.4378     665.4188     105.4310     61.4355     65.9932
9.9201      560.0040     599.4094     39.4054     665.4520     105.4480     61.4196     66.0426
9.9483      559.9554     599.4904     39.5350     665.4985     105.5431     61.5377     66.0081
9.9781      560.0202     599.4094     39.3892     665.4509     105.4307     61.4030     66.0414
10.0024     559.9878     599.4256     39.4378     665.5043     105.5165     61.4641     66.0787
10.0253     559.9716     599.3770     39.4054     665.4389     105.4673     61.4260     66.0619
10.0519     560.0040     599.3770     39.3730     665.4883     105.4843     61.4101     66.1113
10.0780     559.9878     599.4094     39.4216     665.5428     105.5550     61.4661     66.1334
10.1046     559.9716     599.4094     39.4378     665.5784     105.6068     61.4941     66.1690
10.1368     559.9716     599.3932     39.4216     665.5935     105.6219     61.4884     66.2003
10.1699     559.9554     599.4418     39.4864     665.6453     105.6899     61.5542     66.2035
10.1997     559.9230     599.4418     39.5188     665.6508     105.7278     61.5884     66.2090
10.2206     559.9392     599.4256     39.4864     665.5780     105.6388     61.5372     66.1524
10.2445     559.9069     599.3770     39.4702     665.5530     105.6462     61.5288     66.1760
10.2704     559.9554     599.4094     39.4540     665.6075     105.6521     61.5200     66.1981
10.2986     559.9392     599.4580     39.5188     665.7040     105.7648     61.6008     66.2460
10.3284     559.9878     599.4418     39.4540     665.6933     105.7055     61.5378     66.2515
10.3556     559.8907     599.3770     39.4864     665.6496     105.7590     61.5772     66.2726
10.3823     559.9878     599.4256     39.4378     665.7471     105.7593     61.5450     66.3215
10.4059     559.9878     599.4256     39.4378     665.7159     105.7281     61.5346     66.2903
10.4298     559.9392     599.4580     39.5188     665.7718     105.8326     61.6234     66.3138
10.4571     559.9554     599.3932     39.4378     665.7142     105.7588     61.5448     66.3210
10.4764     560.0202     599.4418     39.4216     665.7074     105.6872     61.5101     66.2656
10.4985     559.9230     599.3770     39.4540     665.7222     105.7992     61.5690     66.3452
10.5261     559.9716     599.3932     39.4216     665.8002     105.8286     61.5573     66.4070
10.5536     559.9069     599.4580     39.5511     665.8582     105.9514     61.6845     66.4002
10.5838     559.8907     599.4256     39.5349     665.8993     106.0086     61.6928     66.4737
10.6088     559.9554     599.4580     39.5026     665.9131     105.9577     61.6543     66.4551
10.6378     560.0040     599.4256     39.4216     665.9002     105.8963     61.5798     66.4746
10.6655     559.8421     599.4256     39.5835     665.9206     106.0785     61.7485     66.4950
10.6901     559.9392     599.4094     39.4702     665.8588     105.9196     61.6200     66.4494
10.7146     559.8583     599.4256     39.5673     665.9252     106.0669     61.7338     66.4996
10.7383     559.8583     599.4580     39.5997     665.9536     106.0953     61.7649     66.4956
10.7667     559.8907     599.3932     39.5025     665.9360     106.0453     61.6835     66.5428
10.7957     559.9069     599.4256     39.5188     665.9604     106.0536     61.6970     66.5348
10.8235     559.8421     599.4256     39.5835     665.9943     106.1522     61.7731     66.5687
10.8482     559.8745     599.4256     39.5511     666.0305     106.1560     61.7528     66.6049
10.8752     559.9069     599.3932     39.4864     666.0599     106.1530     61.7086     66.6667
10.9013     559.8745     599.4094     39.5349     666.0702     106.1957     61.7552     66.6608
10.9259     559.8745     599.3932     39.5187     666.0356     106.1611     61.7329     66.6424
10.9504     559.8259     599.4094     39.5835     666.0607     106.2348     61.8006     66.6513
10.9767     559.8745     599.4094     39.5349     666.0410     106.1665     61.7455     66.6316
11.0023     559.8907     599.3770     39.4864     666.0304     106.1397     61.7041     66.6534
11.0288     559.8259     599.3608     39.5349     666.0761     106.2502     61.7733     66.7153
11.0540     559.8583     599.4256     39.5673     666.1220     106.2637     61.7995     66.6964
11.0785     559.8745     599.3770     39.5025     666.1640     106.2895     61.7649     66.7870
11.1030     559.8097     599.3608     39.5511     666.1158     106.3061     61.8028     66.7550
11.1330     559.7935     599.4094     39.6159     666.1691     106.3755     61.8691     66.7596
11.1594     559.8745     599.3446     39.4702     666.1253     106.2508     61.7304     66.7807
11.1868     559.8583     599.4418     39.5835     666.2835     106.4252     61.8641     66.8417
11.2109     559.7773     599.3608     39.5835     666.2388     106.4615     61.8761     66.8780
11.2348     559.8097     599.3284     39.5187     666.1612     106.3515     61.7963     66.8328
11.2571     559.8421     599.3608     39.5187     666.1904     106.3483     61.7953     66.8296
11.2839     559.8259     599.3932     39.5673     666.2978     106.4719     61.8688     66.9045
11.3143     559.8097     599.4094     39.5997     666.3454     106.5356     61.9117     66.9360
11.3362     559.8421     599.4094     39.5673     666.3288     106.4867     61.8738     66.9194
11.3615     559.8421     599.3932     39.5511     666.3071     106.4650     61.8557     66.9139
11.3895     559.7773     599.3446     39.5673     666.2781     106.5008     61.8785     66.9335
11.4173     559.8583     599.3446     39.4863     666.2436     106.3853     61.7860     66.8989
11.4426     559.7450     599.4256     39.6806     666.3461     106.6011     61.9875     66.9205
11.4686     559.7450     599.4418     39.6968     666.3698     106.6248     62.0062     66.9280
11.4955     559.7773     599.3608     39.5835     666.2820     106.5047     61.8905     66.9212
11.5223     559.7773     599.3770     39.5997     666.3322     106.5548     61.9181     66.9552
11.5448     559.8259     599.3446     39.5187     666.3370     106.5111     61.8495     66.9923
11.5697     559.7935     599.3608     39.5673     666.3478     106.5543     61.8963     66.9870
11.6013     559.7611     599.3608     39.5997     666.3645     106.6033     61.9342     67.0037
11.6301     559.7450     599.3770     39.6321     666.3859     106.6410     61.9684     67.0089
11.6530     559.7611     599.3932     39.6321     666.4389     106.6777     61.9806     67.0457
11.6788     559.7773     599.3608     39.5835     666.3599     106.5826     61.9165     66.9991
11.7005     559.7126     599.3122     39.5997     666.3354     106.6229     61.9407     67.0232
11.7268     559.6964     599.3284     39.6320     666.3046     106.6082     61.9574     66.9761
11.7546     559.6964     599.3770     39.6806     666.3997     106.7033     62.0215     67.0227
11.7806     559.7611     599.4418     39.6807     666.4718     106.7106     62.0240     67.0300
11.8097     559.7450     599.4094     39.6645     666.4577     106.7128     62.0139     67.0483
11.8432     559.7126     599.4094     39.6968     666.4998     106.7873     62.0603     67.0904
11.8734     559.7126     599.3932     39.6806     666.5011     106.7886     62.0499     67.1079
11.9010     559.7450     599.3770     39.6321     666.3965     106.6515     61.9719     67.0195
11.9273     559.6964     599.3446     39.6482     666.3710     106.6746     61.9904     67.0264
11.9523     559.7450     599.3932     39.6483     666.4276     106.6826     61.9931     67.0344
11.9760     559.7450     599.4256     39.6806     666.4824     106.7374     62.0329     67.0568
11.9987     559.6316     599.3446     39.7130     666.3706     106.7390     62.0550     67.0260
12.0277     559.6964     599.3284     39.6320     666.3728     106.6764     61.9802     67.0444
12.0585     559.6964     599.3932     39.6968     666.4410     106.7446     62.0461     67.0478
12.0840     559.6802     599.3932     39.7130     666.4619     106.7818     62.0693     67.0687
12.1102     559.6964     599.3122     39.6158     666.3610     106.6646     61.9654     67.0488
12.1400     559.6802     599.3446     39.6644     666.3572     106.6770     62.0020     67.0126
12.1686     559.6316     599.3608     39.7292     666.3920     106.7603     62.0729     67.0312
12.1935     559.5831     599.3446     39.7616     666.3837     106.8006     62.1079     67.0390
12.2160     559.5992     599.3446     39.7454     666.3665     106.7672     62.0860     67.0218
12.2454     559.5669     599.3284     39.7616     666.2472     106.6803     62.0678     66.9187
12.2685     559.5669     599.3446     39.7778     666.2323     106.6654     62.0737     66.8877
12.2914     559.5831     599.3770     39.7940     666.2741     106.6910     62.0930     66.8971
12.3184     559.4535     599.3284     39.8749     665.9766     106.5231     62.0910     66.6482
12.3454     559.4374     599.3284     39.8911     665.9696     106.5322     62.1048     66.6411
12.3750     559.3726     599.3284     39.9558     665.7054     106.3329     62.0815     66.3770
12.4021     559.4050     599.3446     39.9397     665.6742     106.2693     62.0495     66.3296
12.4329     559.5021     599.3446     39.8425     665.6375     106.1354     61.9401     66.2929
12.4583     559.5831     599.3446     39.7616     665.6719     106.0889     61.8707     66.3273
12.4832     559.5831     599.3122     39.7292     665.6609     106.0778     61.8454     66.3486
12.5084     559.6478     599.3122     39.6644     665.6418     105.9940     61.7743     66.3296
12.5355     559.5992     599.2798     39.6806     665.6424     106.0432     61.8015     66.3626
12.5598     559.7126     599.2798     39.5673     665.6641     105.9516     61.6954     66.3843
12.5905     559.6802     599.2475     39.5673     665.6353     105.9551     61.6965     66.3878
12.6201     559.6640     599.3284     39.6644     665.7072     106.0432     61.7907     66.3787
12.6452     559.6640     599.2636     39.5996     665.6634     105.9994     61.7329     66.3998
12.6687     559.6640     599.3446     39.6806     665.7132     106.0492     61.8035     66.3685
12.6957     559.6802     599.2960     39.6158     665.6976     106.0174     61.7497     66.4015
12.7204     559.6964     599.3284     39.6320     665.7112     106.0148     61.7596     66.3827
12.7433     559.6640     599.3446     39.6806     665.6966     106.0326     61.7979     66.3519
12.7711     559.6640     599.2960     39.6320     665.6402     105.9762     61.7468     66.3442
12.7928     559.6964     599.3608     39.6644     665.7286     106.0322     61.7870     66.3678
12.8161     559.6478     599.3122     39.6644     665.7023     106.0545     61.7944     66.3901
12.8418     559.6640     599.2960     39.6320     665.6799     106.0159     61.7600     66.3838
12.8680     559.6478     599.2960     39.6482     665.7267     106.0789     61.7918     66.4306
12.8994     559.7450     599.3122     39.5673     665.7456     106.0006     61.7117     66.4334
12.9272     559.7450     599.2960     39.5511     665.7349     105.9899     61.6974     66.4389
12.9535     559.6640     599.3284     39.6644     665.7205     106.0565     61.7951     66.3921
12.9807     559.6316     599.3122     39.6806     665.6969     106.0653     61.8088     66.3847
13.0091     559.7288     599.3446     39.6159     665.7476     106.0189     61.7502     66.4030
13.0363     559.6640     599.3446     39.6806     665.7136     106.0496     61.8036     66.3690
13.0604     559.7126     599.2960     39.5835     665.7132     106.0006     61.7225     66.4171
13.0888     559.6640     599.3284     39.6644     665.7771     106.1131     61.8140     66.4487
13.1107     559.6964     599.3284     39.6320     665.7870     106.0906     61.7849     66.4586
13.1362     559.7450     599.3446     39.5997     665.7970     106.0520     61.7505     66.4524
13.1595     559.6964     599.4094     39.7130     665.8705     106.1741     61.8667     66.4611
13.1842     559.7126     599.3608     39.6482     665.7764     106.0638     61.7868     66.4156
13.2063     559.7450     599.3608     39.6159     665.7728     106.0279     61.7532     66.4120
13.2303     559.6964     599.3122     39.6158     665.7192     106.0228     61.7515     66.4070
13.2540     559.6316     599.2960     39.6644     665.6849     106.0532     61.7940     66.3888
13.2810     559.7450     599.3446     39.5997     665.7792     106.0343     61.7445     66.4346
13.3083     559.7611     599.3770     39.6159     665.8039     106.0428     61.7582     66.4269
13.3357     559.7611     599.3446     39.5835     665.7904     106.0293     61.7321     66.4458
13.3624     559.7611     599.2960     39.5349     665.7611     106.0000     61.6899     66.4651
13.3872     559.7611     599.3122     39.5511     665.7849     106.0237     61.7086     66.4726
13.4160     559.7611     599.3284     39.5673     665.7657     106.0046     61.7130     66.4373
13.4433     559.7450     599.3608     39.6159     665.7904     106.0454     61.7590     66.4295
13.4705     559.6964     599.3770     39.6806     665.8387     106.1423     61.8345     66.4617
13.4930     559.6802     599.3284     39.6482     665.7596     106.0794     61.7920     66.4312
13.5165     559.6964     599.3608     39.6644     665.7739     106.0776     61.8021     66.4131
13.5425     559.6802     599.3284     39.6482     665.7613     106.0812     61.7925     66.4329
13.5658     559.7450     599.3284     39.5835     665.8361     106.0912     61.7527     66.5077
13.5907     559.7450     599.3446     39.5997     665.8331     106.0882     61.7625     66.4885
13.6197     559.7126     599.3284     39.6159     665.8211     106.1085     61.7801     66.4927
13.6515     559.6964     599.3284     39.6320     665.7966     106.1002     61.7881     66.4682
13.6787     559.6316     599.3122     39.6806     665.7727     106.1411     61.8341     66.4605
13.7026     559.6802     599.2798     39.5996     665.6955     106.0153     61.7382     66.4156
13.7247     559.7288     599.3284     39.5997     665.7799     106.0511     61.7502     66.4515
13.7547     559.6964     599.2475     39.5511     665.7022     106.0059     61.7027     66.4548
13.7768     559.7773     599.3608     39.5835     665.8118     106.0345     61.7338     66.4510
13.8024     559.6802     599.2960     39.6158     665.7933     106.1131     61.7816     66.4973
13.8303     559.7126     599.2798     39.5673     665.7820     106.0694     61.7346     66.5021
13.8553     559.6640     599.2798     39.6158     665.8155     106.1515     61.7944     66.5357
13.8849     559.7288     599.3122     39.5835     665.8250     106.0963     61.7544     66.5128
13.9159     559.6802     599.3446     39.6644     665.8466     106.1665     61.8318     66.5020
13.9380     559.7288     599.2798     39.5511     665.8175     106.0888     61.7303     66.5377
13.9629     559.6478     599.3122     39.6644     665.8175     106.1696     61.8328     66.5052
13.9887     559.6154     599.3122     39.6968     665.8107     106.1953     61.8630     66.4985
14.0193     559.7126     599.2798     39.5673     665.7547     106.0421     61.7255     66.4748
14.0412     559.6478     599.2636     39.6158     665.7347     106.0869     61.7729     66.4711
14.0663     559.7288     599.3122     39.5835     665.8297     106.1009     61.7560     66.5175
14.0951     559.7450     599.2798     39.5349     665.8013     106.0564     61.7087     66.5215
14.1263     559.6478     599.3122     39.6644     665.8095     106.1617     61.8302     66.4973
14.1513     559.7288     599.3122     39.5835     665.8297     106.1009     61.7560     66.5175
14.1738     559.6802     599.2960     39.6158     665.7566     106.0764     61.7694     66.4606
14.1979     559.7126     599.2798     39.5673     665.7875     106.0749     61.7365     66.5076
14.2208     559.6640     599.3446     39.6806     665.8213     106.1573     61.8395     66.4767
14.2447     559.6964     599.3122     39.6158     665.7704     106.0740     61.7686     66.4582
14.2680     559.6478     599.2475     39.5996     665.7401     106.0923     61.7639     66.4926
14.2932     559.6478     599.3122     39.6644     665.7985     106.1507     61.8265     66.4863
14.3209     559.6802     599.3284     39.6482     665.8588     106.1786     61.8250     66.5304
14.3558     559.7126     599.2798     39.5673     665.7700     106.0574     61.7307     66.4902
14.3816     559.6640     599.2960     39.6320     665.8318     106.1678     61.8106     66.5357
14.4081     559.6478     599.2798     39.6320     665.8081     106.1602     61.8081     66.5282
14.4327     559.6640     599.3446     39.6806     665.8013     106.1373     61.8329     66.4567
14.4572     559.6478     599.3122     39.6644     665.7761     106.1283     61.8190     66.4639
14.4813     559.7288     599.3284     39.5997     665.7867     106.0579     61.7524     66.4582
14.5083     559.6154     599.3284     39.7130     665.7526     106.1372     61.8544     66.4242
14.5304     559.6478     599.3122     39.6644     665.7585     106.1107     61.8132     66.4463
14.5553     559.7611     599.2960     39.5349     665.8146     106.0534     61.7077     66.5185
14.5798     559.6640     599.3284     39.6644     665.8540     106.1900     61.8396     66.5256
14.6074     559.6802     599.2798     39.5996     665.7971     106.1169     61.7721     66.5172
14.6344     559.6478     599.3608     39.7130     665.8439     106.1961     61.8740     66.4831
14.6595     559.6316     599.3770     39.7454     665.8536     106.2220     61.9043     66.4766
14.6875     559.6316     599.3770     39.7454     665.8318     106.2002     61.8970     66.4548
14.7165     559.6802     599.2636     39.5835     665.7090     106.0288     61.7319     66.4453
14.7438     559.6802     599.3608     39.6806     665.8109     106.1307     61.8307     66.4501
14.7714     559.6640     599.3122     39.6482     665.7539     106.0899     61.7955     66.4417
14.7978     559.6802     599.2960     39.6158     665.7694     106.0892     61.7736     66.4733
14.8203     559.5669     599.3770     39.8101     665.8458     106.2790     61.9664     66.4688
14.8448     559.6802     599.2475     39.5673     665.7232     106.0430     61.7258     66.4758
14.8712     559.5992     599.2960     39.6968     665.7773     106.1781     61.8572     66.4813
14.8983     559.6154     599.2960     39.6806     665.7561     106.1407     61.8340     66.4601
14.9261     559.6316     599.3770     39.7454     665.8154     106.1838     61.8915     66.4384
14.9496     559.6478     599.3284     39.6806     665.7615     106.1137     61.8250     66.4330
14.9749     559.5831     599.3608     39.7778     665.7741     106.1910     61.9155     66.4132
14.9960     559.5992     599.3446     39.7454     665.7674     106.1682     61.8863     66.4228
15.0175     559.5831     599.3446     39.7616     665.7507     106.1676     61.8969     66.4060
15.0469     559.6964     599.2960     39.5997     665.7051     106.0087     61.7360     66.4091
15.0787     559.6478     599.2636     39.6158     665.7259     106.0781     61.7699     66.4623
15.1081     559.6478     599.3284     39.6806     665.7287     106.0809     61.8140     66.4002
15.1383     559.6154     599.3608     39.7454     665.7764     106.1610     61.8839     66.4156
15.1625     559.5831     599.3770     39.7940     665.7478     106.1647     61.9175     66.3707
15.1902     559.5831     599.3284     39.7454     665.6904     106.1074     61.8660     66.3620
15.2170     559.6316     599.2960     39.6644     665.6111     105.9795     61.7694     66.3151
15.2381     559.5992     599.2798     39.6806     665.5784     105.9792     61.7801     66.2986
15.2638     559.5831     599.3770     39.7940     665.6685     106.0854     61.8911     66.2914
15.2861     559.6478     599.3122     39.6644     665.6252     105.9773     61.7687     66.3129
15.3121     559.6640     599.3446     39.6806     665.6502     105.9862     61.7825     66.3056
15.3439     559.6154     599.3122     39.6968     665.6577     106.0423     61.8120     66.3455
15.3725     559.5992     599.2960     39.6968     665.6062     106.0069     61.8002     66.3101
15.4070     559.6154     599.3122     39.6968     665.6342     106.0188     61.8041     66.3220
15.4327     559.5992     599.3284     39.7292     665.6302     106.0310     61.8298     66.3018
15.4605     559.6154     599.3122     39.6968     665.5793     105.9639     61.7858     66.2671
15.4830     559.5669     599.3284     39.7616     665.5779     106.0110     61.8447     66.2495
15.5075     559.5831     599.2960     39.7130     665.5263     105.9432     61.7897     66.2302
15.5300     559.6154     599.2798     39.6644     665.4277     105.8123     61.7137     66.1479
15.5548     559.6154     599.2960     39.6806     665.5022     105.8867     61.7493     66.2061
15.5846     559.5992     599.3446     39.7454     665.5791     105.9799     61.8235     66.2345
15.6172     559.6478     599.3284     39.6806     665.5502     105.9024     61.7546     66.2218
15.6464     559.6316     599.3608     39.7292     665.5726     105.9410     61.7998     66.2118
15.6754     559.5831     599.3284     39.7454     665.5562     105.9732     61.8213     66.2278
15.7017     559.5831     599.3608     39.7778     665.5809     105.9978     61.8511     66.2200
15.7263     559.5669     599.3608     39.7940     665.5229     105.9560     61.8480     66.1620
15.7559     559.5345     599.3284     39.7939     665.4156     105.8811     61.8230     66.0872
15.7820     559.5507     599.2636     39.7130     665.3819     105.8312     61.7524     66.1183
15.8029     559.6154     599.2960     39.6806     665.4495     105.8341     61.7318     66.1535
15.8303     559.5345     599.3770     39.8425     665.4961     105.9616     61.8822     66.1191
15.8603     559.6316     599.2475     39.6158     665.3687     105.7371     61.6563     66.1213
15.8870     559.5831     599.3122     39.7292     665.3996     105.8165     61.7583     66.0874
15.9152     559.5669     599.3122     39.7454     665.4032     105.8363     61.7757     66.0910
15.9454     559.6478     599.3446     39.6968     665.3990     105.7512     61.7149     66.0544
15.9705     559.5831     599.3446     39.7616     665.3535     105.7704     61.7645     66.0089
15.9979     559.6316     599.4256     39.7940     665.4516     105.8199     61.8026     66.0260
16.0316     559.6316     599.3608     39.7292     665.3346     105.7030     61.7205     65.9738
16.0606     559.6316     599.3284     39.6968     665.2666     105.6350     61.6762     65.9382
16.0859     559.6154     599.3770     39.7616     665.3210     105.7055     61.7429     65.9440
16.1137     559.6316     599.3770     39.7454     665.2991     105.6675     61.7194     65.9221
16.1410     559.5831     599.3932     39.8102     665.3195     105.7365     61.7856     65.9263
16.1702     559.5992     599.3284     39.7292     665.2446     105.6454     61.7013     65.9162
16.1962     559.6316     599.3284     39.6968     665.2627     105.6311     61.6749     65.9343
16.2262     559.5831     599.3446     39.7616     665.2938     105.7108     61.7446     65.9492
16.2499     559.5345     599.3284     39.7939     665.1178     105.5834     61.7237     65.7894
16.2750     559.5831     599.2960     39.7130     665.1427     105.5596     61.6619     65.8466
16.2953     559.5669     599.2960     39.7292     665.1011     105.5342     61.6642     65.8050
16.3227     559.5669     599.3284     39.7616     665.1119     105.5451     61.6894     65.7835
16.3553     559.5992     599.3122     39.7130     665.0957     105.4965     61.6408     65.7835
16.3809     559.6154     599.3932     39.7778     665.0926     105.4771     61.6776     65.6993
16.4032     559.5831     599.3122     39.7292     665.0709     105.4878     61.6487     65.7587
16.4267     559.6316     599.2798     39.6482     665.0200     105.3884     61.5616     65.7402
16.4537     559.5507     599.3932     39.8425     665.1378     105.5871     61.7574     65.7445
16.4778     559.5345     599.3284     39.7939     664.9900     105.4555     61.6811     65.6616
16.5015     559.6154     599.3284     39.7130     664.9586     105.3431     61.5897     65.6302
16.5268     559.5183     599.2798     39.7615     664.9412     105.4229     61.6487     65.6614
16.5522     559.5021     599.3284     39.8263     664.9060     105.4039     61.6855     65.5775
16.5822     559.5345     599.3284     39.7939     664.8824     105.3479     61.6453     65.5540
16.6045     559.5831     599.3608     39.7778     664.9484     105.3653     61.6403     65.5875
16.6400     559.5669     599.2960     39.7292     664.8940     105.3271     61.5952     65.5979
16.6669     559.5345     599.3122     39.7777     664.8251     105.2906     61.6154     65.5129
16.6890     559.5345     599.2798     39.7454     664.7754     105.2409     61.5772     65.4955
16.7127     559.5345     599.3122     39.7777     664.7891     105.2546     61.6034     65.4769
16.7385     559.5021     599.2960     39.7939     664.7017     105.1995     61.5958     65.4056
16.7669     559.5831     599.3446     39.7616     664.7407     105.1576     61.5603     65.3961
16.7932     559.5183     599.3446     39.8263     664.7327     105.2144     61.6224     65.3881
16.8175     559.5021     599.3284     39.8263     664.6847     105.1826     61.6117     65.3563
16.8429     559.5831     599.2960     39.7130     664.6706     105.0875     61.5045     65.3746
16.8731     559.5345     599.3284     39.7939     664.6920     105.1575     61.5818     65.3635
16.9001     559.5507     599.3284     39.7778     664.6071     105.0564     61.5373     65.2787
16.9282     559.5183     599.3446     39.8263     664.6266     105.1083     61.5870     65.2820
16.9542     559.5183     599.3446     39.8263     664.5808     105.0625     61.5717     65.2362
16.9805     559.5021     599.3284     39.8263     664.5439     105.0418     61.5648     65.2155
17.0057     559.4374     599.3284     39.8911     664.4987     105.0614     61.6145     65.1703
17.0326     559.4535     599.2960     39.8425     664.4325     104.9789     61.5546     65.1364
17.0631     559.4535     599.2960     39.8425     664.4594     105.0059     61.5636     65.1634
17.0878     559.4535     599.2960     39.8425     664.3892     104.9356     61.5402     65.0931
17.1131     559.5021     599.2798     39.7777     664.3785     104.8764     61.4773     65.0986
17.1379     559.5183     599.3446     39.8263     664.3984     104.8801     61.5109     65.0538
17.1666     559.5183     599.3122     39.7939     664.3308     104.8125     61.4668     65.0185
17.1928     559.5345     599.2960     39.7616     664.3194     104.7849     61.4360     65.0234
17.2208     559.4374     599.3608     39.9235     664.3242     104.8868     61.5779     64.9634
17.2431     559.4374     599.2798     39.8425     664.1877     104.7503     61.4784     64.9078
17.2702     559.4859     599.3446     39.8587     664.2058     104.7199     61.4791     64.8612
17.2964     559.4374     599.2960     39.8587     664.1620     104.7247     61.4807     64.8660
17.3236     559.5183     599.2960     39.7777     664.0901     104.5718     61.3758     64.7940
17.3505     559.5345     599.3284     39.7939     664.1646     104.6302     61.4060     64.8362
17.3783     559.4535     599.3446     39.8911     664.1337     104.6802     61.4875     64.7891
17.4065     559.4859     599.3122     39.8263     664.0286     104.5427     61.3985     64.7164
17.4338     559.5021     599.3608     39.8587     664.0305     104.5284     61.4153     64.6697
17.4653     559.4859     599.3608     39.8749     664.0312     104.5452     61.4317     64.6703
17.4914     559.4697     599.2960     39.8263     663.9459     104.4762     61.3763     64.6498
17.5149     559.5021     599.3284     39.8263     663.9219     104.4198     61.3575     64.5935
17.5415     559.5183     599.3608     39.8425     663.9335     104.4152     61.3668     64.5727
17.5664     559.4535     599.3122     39.8587     663.8275     104.3740     61.3638     64.5153
17.5904     559.4859     599.2960     39.8101     663.8053     104.3193     61.3132     64.5092
17.6185     559.4697     599.3608     39.8911     663.8480     104.3782     61.3868     64.4872
17.6445     559.4859     599.2960     39.8101     663.7503     104.2643     61.2949     64.4542
17.6723     559.4535     599.2798     39.8263     663.7123     104.2588     61.3038     64.4325
17.7006     559.4535     599.2798     39.8263     663.6775     104.2240     61.2922     64.3977
17.7298     559.5021     599.3284     39.8263     663.6907     104.1885     61.2804     64.3622
17.7548     559.4535     599.2798     39.8263     663.6100     104.1564     61.2697     64.3301
17.7791     559.4374     599.3284     39.8911     663.6143     104.1770     61.3197     64.2859
17.8014     559.4050     599.3446     39.9397     663.6257     104.2207     61.3667     64.2811
17.8255     559.4374     599.3608     39.9235     663.5852     104.1479     61.3316     64.2244
17.8523     559.4859     599.3284     39.8425     663.5445     104.0586     61.2479     64.2161
17.8805     559.5021     599.3608     39.8587     663.5549     104.0528     61.2567     64.1941
17.9157     559.4697     599.2636     39.7939     663.4301     103.9604     61.1827     64.1665
17.9441     559.4859     599.2798     39.7939     663.4493     103.9634     61.1837     64.1694
17.9660     559.4697     599.3284     39.8587     663.4556     103.9859     61.2344     64.1272
17.9918     559.4859     599.3284     39.8425     663.4355     103.9496     61.2115     64.1071
18.0161     559.5183     599.2960     39.7777     663.3339     103.8156     61.1237     64.0378
18.0376     559.5183     599.3608     39.8425     663.3567     103.8384     61.1745     63.9959
18.0617     559.5021     599.3122     39.8101     663.2893     103.7872     61.1358     63.9771
18.0840     559.5021     599.2960     39.7939     663.2432     103.7410     61.1096     63.9471
18.1108     559.4859     599.3122     39.8263     663.2761     103.7902     61.1476     63.9639
18.1369     559.5183     599.2960     39.7777     663.1893     103.6710     61.0755     63.8933
18.1645     559.5669     599.3284     39.7616     663.2002     103.6333     61.0521     63.8718
18.1908     559.4697     599.2798     39.8101     663.0934     103.6237     61.0813     63.8136
18.2174     559.5183     599.2151     39.6968     662.9954     103.4771     60.9569     63.7803
18.2433     559.5831     599.3446     39.7616     663.1423     103.5592     61.0275     63.7977
18.2717     559.5021     599.3770     39.8749     663.0900     103.5878     61.1126     63.7129
18.2975     559.5021     599.3608     39.8587     663.0787     103.5766     61.0980     63.7179
18.3252     559.5345     599.3284     39.7939     662.9246     103.3901     60.9927     63.5961
18.3477     559.5345     599.3284     39.7939     662.8945     103.3601     60.9826     63.5661
18.3769     559.4697     599.3446     39.8749     662.9255     103.4558     61.0685     63.5809
